idx,stages,latency,critσ,finalE,added_mem_raw,added_mem_war,added_mem_waw,added_mem_rar,added_mem_cons,dsp_need_total
1125,1,1,0.0,1,0,0,0,0,0,0
1126,4,4,0.82915619758885,12,1,3,1,0,0,0
1127,1,1,0.0,3,0,0,0,0,0,0
1128,1,1,0.0,3,0,0,0,0,0,0
1129,2,2,0.5,5,0,0,0,0,0,0
1130,1,1,0.0,1,0,0,0,0,0,0
1131,1,1,0.0,6,0,0,0,0,0,0
1132,1,1,0.0,3,0,0,0,0,0,0
1133,1,1,0.0,6,0,0,0,0,0,0
1134,1,1,0.0,6,0,0,0,0,0,0
1135,1,1,0.0,1,0,0,0,0,0,0
1136,1,1,0.0,3,0,0,0,0,0,0
1137,1,1,0.0,1,0,0,0,0,0,0
1138,2,2,0.0,1,0,1,0,0,0,0
1139,2,2,0.0,1,0,0,0,0,0,0
1140,2,2,0.0,1,0,0,0,0,0,0
1141,2,2,0.0,1,0,0,0,0,0,0
1142,1,1,0.0,1,0,0,0,1,0,0
1143,2,2,0.0,3,0,0,0,0,0,0
1144,2,2,0.0,3,0,0,0,0,0,0
1145,1,1,0.0,1,0,0,0,0,0,0
1146,1,1,0.0,1,0,0,0,0,0,0
1147,3,3,0.4714045207910317,3,0,0,0,0,0,0
1148,1,1,0.0,1,0,0,0,0,0,0
1149,2,2,2.0,6,0,1,0,0,0,0
1150,5,5,1.7435595774162693,39,0,2,1,0,4,0
1151,1,1,0.0,1,0,0,0,0,0,0
1152,3,3,0.4714045207910317,3,0,0,0,0,0,0
1153,1,1,0.0,1,0,0,0,0,0,0
1154,1,1,0.0,1,0,0,0,0,0,0
1155,1,1,0.0,1,0,0,0,0,0,0
1156,2,2,0.0,1,0,0,0,0,0,0
1157,2,2,0.0,1,0,0,0,0,0,0
1158,1,1,0.0,1,0,0,0,0,0,0
1159,1,1,0.0,1,0,0,0,0,0,0
1160,1,1,0.0,3,0,0,0,0,0,12
1161,1,1,0.0,1,0,0,0,0,0,0
1162,2,2,0.5,1,0,0,0,0,0,0
1163,1,1,0.0,1,0,0,0,0,0,0
1164,1,1,0.0,1,0,0,0,0,0,0
1165,2,2,0.5,3,0,0,0,0,1,0
1166,2,2,2.0,3,0,0,0,0,0,0
1167,2,2,0.0,1,0,0,0,0,0,0
1168,1,1,0.0,1,0,0,0,0,1,0
1169,1,1,0.0,3,0,0,0,0,0,0
1170,1,1,0.0,1,0,0,0,0,0,0
1171,1,1,0.0,1,0,0,0,0,0,12
1172,2,2,0.0,1,0,1,0,0,0,0
1173,1,1,0.0,1,0,0,0,0,0,0
1174,3,3,0.0,4,0,1,0,0,0,0
1175,1,1,0.0,1,0,0,0,0,0,0
1176,2,2,0.0,1,0,1,0,0,0,0
1177,2,2,0.0,1,0,1,0,0,0,0
1178,1,1,0.0,1,0,0,0,0,0,0
1179,2,2,0.5,3,0,0,0,0,0,0
1180,1,1,0.0,1,0,0,0,0,0,0
1181,2,2,0.0,1,0,0,0,0,0,0
1182,2,2,0.0,1,0,0,0,0,0,0
1183,3,3,1.8856180831641267,23,0,0,0,0,0,0
1184,2,2,1.5,11,0,0,0,0,0,0
1185,7,7,1.8844151368961313,195,0,0,0,1,0,0
1186,1,1,0.0,1,0,0,0,0,0,0
1187,1,1,0.0,1,0,0,0,0,0,0
1188,1,1,0.0,6,0,0,0,0,0,0
1189,1,1,0.0,1,0,0,0,0,0,0
1190,1,1,0.0,1,0,0,0,0,0,12
1191,1,1,0.0,1,0,0,0,0,0,0
1192,2,2,0.5,4,0,0,0,0,0,0
1193,2,2,2.5,15,0,0,0,0,0,0
1194,1,1,0.0,3,0,0,0,0,0,12
1195,1,1,0.0,1,0,0,0,0,0,0
1196,2,2,0.5,1,0,0,0,0,0,4
1197,2,2,0.0,1,0,0,0,0,0,0
1198,4,4,0.4330127018922193,12,0,0,0,0,0,8
1199,1,1,0.0,4,0,0,0,0,0,0
1200,2,2,0.0,1,0,0,0,0,0,0
1201,4,4,1.7853571071357126,52,0,0,0,0,1,0
1202,2,2,0.5,4,0,0,0,0,0,0
1203,2,2,0.0,7,0,0,0,0,0,0
1204,1,1,0.0,1,0,0,0,0,0,0
1205,2,2,0.5,4,0,0,0,0,0,4
1206,1,1,0.0,1,0,0,0,0,0,0
1207,2,2,0.5,1,0,0,0,0,0,0
1208,3,3,0.0,2,1,1,0,0,0,0
1209,1,1,0.0,1,0,0,0,1,0,0
1210,2,2,1.0,3,0,0,0,0,0,0
1211,2,2,0.0,1,0,1,0,0,0,0
1212,1,1,0.0,1,0,0,0,1,0,0
1213,1,1,0.0,1,0,0,0,0,0,0
1214,1,1,0.0,1,0,0,0,0,0,0
1215,2,2,0.5,1,0,0,0,0,0,0
1216,1,1,0.0,1,0,0,0,0,0,4
1217,1,1,0.0,1,0,0,0,0,0,0
1218,1,1,0.0,1,0,0,0,0,0,0
1219,1,1,0.0,1,0,0,0,0,0,0
1220,1,1,0.0,1,0,0,0,0,0,0
1221,1,1,0.0,1,0,0,0,0,0,0
1222,1,1,0.0,1,0,0,0,0,0,0
1223,1,1,0.0,1,0,0,0,0,0,0
1224,1,1,0.0,1,0,0,0,0,0,0
1225,1,1,0.0,1,0,0,0,0,0,0
1226,1,1,0.0,1,0,0,0,0,0,0
1227,2,2,0.0,1,0,0,0,0,0,0
1228,15,15,0.49888765156985887,14,0,0,0,0,0,0
1229,2,2,0.0,1,0,0,0,0,0,0
1230,1,1,0.0,1,0,0,0,0,0,0
1231,2,2,0.0,1,0,0,0,0,0,0
1232,1,1,0.0,1,0,0,0,0,0,0
1233,2,2,0.0,1,0,0,0,0,0,0
1234,3,3,0.816496580927726,10,0,0,0,0,0,0
1235,2,2,0.0,1,0,0,0,0,0,0
1236,1,1,0.0,3,0,0,0,0,0,12
1237,2,2,0.5,1,0,0,0,0,0,0
1238,1,1,0.0,1,0,0,0,0,0,0
1239,15,15,0.49888765156985887,14,0,0,0,0,0,0
1240,2,2,0.0,1,0,1,0,0,0,0
1241,2,2,0.5,3,0,1,0,0,0,12
1242,1,1,0.0,3,0,0,0,0,0,12
1243,1,1,0.0,1,0,0,0,0,0,0
1244,2,2,0.0,3,0,0,0,0,0,12
1245,1,1,0.0,3,0,0,0,0,0,0
1246,1,1,0.0,1,0,0,0,0,0,0
1247,1,1,0.0,1,0,0,0,0,0,12
1248,1,1,0.0,1,0,0,0,0,0,0
1249,2,2,0.0,1,0,0,0,0,0,12
1250,1,1,0.0,1,0,0,0,0,0,0
1251,2,2,0.0,1,0,0,0,0,0,12
1252,1,1,0.0,1,0,0,0,0,0,0
1253,2,2,0.0,1,0,0,0,0,0,12
1254,1,1,0.0,1,0,0,0,0,0,0
1255,2,2,0.0,1,0,0,0,0,0,12
1256,1,1,0.0,1,0,0,0,0,0,0
1257,2,2,0.0,1,0,0,0,0,0,12
1258,1,1,0.0,1,0,0,0,0,0,0
1259,2,2,0.0,1,0,0,0,0,0,0
1260,2,2,0.0,1,0,0,0,0,0,0
1261,3,3,0.4714045207910317,3,0,0,0,0,0,0
1262,11,11,0.5749595745760689,10,0,0,0,0,0,0
1263,10,10,0.6,9,0,0,0,0,0,0
1264,1,1,0.0,1,0,0,0,0,0,12
1265,2,2,1.0,2,0,0,0,0,0,0
1266,2,2,2.0,4,0,0,0,0,0,0
1267,2,2,0.0,1,0,0,0,0,0,0
1268,9,9,0.6285393610547089,8,0,0,0,0,0,0
1269,2,2,0.0,1,0,0,0,0,0,0
1270,2,2,0.0,1,0,0,0,0,0,0
1271,12,12,0.5527707983925667,11,0,0,0,0,0,0
1272,2,2,0.0,1,0,0,0,0,0,0
1273,2,2,0.0,1,0,0,0,0,0,0
1274,2,2,0.0,1,0,0,0,0,0,0
1275,2,2,0.0,1,0,0,0,0,0,0
1276,2,2,0.0,1,0,0,0,0,0,0
1277,2,2,0.0,1,0,0,0,0,0,0
1278,13,13,0.532938710021193,12,0,0,0,0,0,0
1279,14,14,0.5150787536377128,13,0,0,0,0,0,0
1280,2,2,0.0,1,0,0,0,0,0,0
1281,2,2,0.0,1,0,0,0,0,0,0
1282,3,3,0.9428090415820634,14,0,0,0,0,0,24
1283,1,1,0.0,3,0,0,0,0,0,12
1284,1,1,0.0,1,0,0,0,0,0,0
1285,3,3,0.9428090415820634,6,0,0,0,0,0,0
1286,2,2,0.0,1,0,0,0,0,0,0
1287,13,13,0.532938710021193,12,0,0,0,0,0,0
1288,2,2,0.0,1,0,0,0,0,0,0
1289,2,2,0.0,1,0,0,0,0,0,12
1290,12,12,0.5527707983925667,11,0,0,0,0,0,0
1291,3,3,0.816496580927726,10,0,0,0,0,0,0
1292,2,2,0.0,1,0,0,0,0,0,0
1293,2,2,0.0,1,0,0,0,0,0,12
1294,1,1,0.0,1,0,0,0,0,0,0
1295,14,14,0.5150787536377128,13,0,0,0,0,0,0
1296,3,3,0.4714045207910317,5,0,0,0,0,0,0
1297,2,2,0.0,2,1,0,0,0,0,0
1298,1,1,0.0,1,0,0,0,0,0,0
1299,2,2,1.0,1,0,0,0,0,0,0
1300,2,2,1.0,1,0,0,0,0,0,0
1301,3,3,0.9428090415820634,2,0,0,0,0,0,0
1302,2,2,1.0,1,0,0,0,0,0,0
1303,2,2,1.0,1,0,0,0,0,0,0
1304,2,2,1.0,1,0,0,0,0,0,0
1305,3,3,0.9428090415820634,2,0,0,0,0,0,0
1306,2,2,1.0,1,0,0,0,0,0,0
1307,3,3,0.9428090415820634,2,0,0,0,0,0,0
1308,3,3,0.9428090415820634,2,0,0,0,0,0,0
1309,3,3,0.9428090415820634,2,0,0,0,0,0,0
1310,3,3,0.9428090415820634,2,0,0,0,0,0,0
1311,3,3,0.9428090415820634,2,0,0,0,0,0,0
1312,3,3,0.9428090415820634,2,0,0,0,0,0,0
1313,2,2,1.0,1,0,0,0,0,0,0
1314,2,2,1.0,3,0,0,0,0,0,0
1315,2,2,1.0,3,0,0,0,0,0,0
1316,2,2,1.0,3,0,0,0,0,0,0
1317,2,2,1.0,3,0,0,0,0,0,0
1318,2,2,1.0,3,0,0,0,0,0,0
1319,2,2,1.0,3,0,0,0,0,0,0
1320,3,3,0.9428090415820634,2,0,0,0,0,0,0
1321,3,3,0.9428090415820634,2,0,0,0,0,0,0
1322,2,2,1.0,1,0,0,0,0,0,0
1323,2,2,1.0,1,0,0,0,0,0,0
1324,2,2,1.0,1,0,0,0,0,0,0
1325,2,2,1.0,1,0,0,0,0,0,0
1326,4,4,0.8660254037844386,3,0,0,0,0,0,0
1327,2,2,1.0,1,0,0,0,0,0,0
1328,3,3,0.9428090415820634,2,0,0,0,0,0,0
1329,3,3,0.9428090415820634,2,0,0,0,0,0,0
1330,3,3,0.9428090415820634,2,0,0,0,0,0,0
1331,3,3,0.9428090415820634,2,0,0,0,0,0,0
1332,2,2,1.0,1,0,0,0,0,0,0
1333,3,3,0.9428090415820634,2,0,0,0,0,0,0
1334,2,2,1.0,1,0,0,0,0,0,0
1335,2,2,1.0,1,0,0,0,0,0,0
1336,2,2,1.0,1,0,0,0,0,0,0
1337,3,3,0.0,3,1,0,0,0,0,0
1338,2,2,0.0,3,1,0,0,0,0,0
1339,4,4,1.7320508075688772,8,0,0,0,0,0,0
1340,1,1,0.0,1,0,0,0,0,0,0
1341,2,2,0.0,1,0,0,0,0,0,0
1342,2,2,1.0,1,0,0,0,0,0,0
1343,2,2,1.0,1,0,0,0,0,0,0
1344,2,2,1.0,1,0,0,0,0,0,0
1345,2,2,1.0,1,0,0,0,0,0,0
1346,3,3,0.9428090415820634,2,0,0,0,0,0,0
1347,2,2,1.0,1,0,0,0,0,0,0
1348,2,2,1.0,1,0,0,0,0,0,0
1349,3,3,0.9428090415820634,2,0,0,0,0,0,0
1350,2,2,1.0,1,0,0,0,0,0,0
1351,3,3,0.9428090415820634,2,0,0,0,0,0,0
1352,2,2,1.0,1,0,0,0,0,0,0
1353,3,3,0.9428090415820634,2,0,0,0,0,0,0
1354,2,2,1.0,1,0,0,0,0,0,0
1355,5,5,0.8,4,0,0,0,0,0,0
1356,2,2,1.0,1,0,0,0,0,0,0
1357,3,3,0.9428090415820634,2,0,0,0,0,0,0
1358,2,2,1.0,1,0,0,0,0,0,0
1359,3,3,0.9428090415820634,2,0,0,0,0,0,0
1360,2,2,1.0,1,0,0,0,0,0,0
1361,2,2,1.0,1,0,0,0,0,0,0
1362,2,2,1.0,1,0,0,0,0,0,0
1363,2,2,0.0,1,0,0,0,0,0,0
1364,1,1,0.0,1,0,0,0,0,0,0
1365,4,4,2.8613807855648994,12,0,0,0,0,0,0
1366,4,4,2.7726341266023544,24,0,0,0,0,0,0
1367,2,2,1.0,1,0,0,0,0,0,0
1368,5,5,1.9595917942265424,21,0,0,0,0,0,0
1369,2,2,0.0,2,1,0,0,0,0,0
1370,2,2,0.0,2,1,0,0,0,0,0
1371,2,2,0.0,2,1,0,0,0,0,0
1372,3,3,0.9428090415820634,6,1,0,0,0,0,0
1373,2,2,0.0,2,1,0,0,0,0,0
1374,2,2,0.0,2,1,0,0,0,0,0
1375,2,2,0.0,2,1,0,0,0,0,0
1376,3,3,0.9428090415820634,4,1,0,0,0,0,0
1377,6,6,0.7637626158259734,18,0,0,0,0,0,0
1378,2,2,1.0,1,0,0,0,0,0,0
1379,2,2,0.5,1,0,0,0,0,0,0
1380,1,1,0.0,2,0,0,0,0,0,0
1381,2,2,1.0,1,0,0,0,0,0,0
1382,2,2,0.0,2,1,0,0,0,0,0
1383,1,1,0.0,1,0,0,0,0,0,0
1384,4,4,1.7320508075688772,8,0,0,0,0,0,0
1385,4,4,1.7320508075688772,8,0,0,0,0,0,0
1386,2,2,0.5,1,0,0,0,0,0,0
1387,2,2,1.0,1,0,0,0,0,0,0
1388,3,3,0.9428090415820634,2,0,0,0,0,0,0
1389,3,3,0.9428090415820634,2,0,0,0,0,0,0
1390,2,2,1.0,1,0,0,0,0,0,0
1391,2,2,1.0,1,0,0,0,0,0,0
1392,2,2,1.0,1,0,0,0,0,0,0
1393,2,2,1.0,1,0,0,0,0,0,0
1394,2,2,1.0,1,0,0,0,0,0,0
1395,2,2,1.0,1,0,0,0,0,0,0
1396,3,3,0.9428090415820634,2,0,0,0,0,0,0
1397,3,3,0.9428090415820634,2,0,0,0,0,0,0
1398,3,3,0.9428090415820634,2,0,0,0,0,0,0
1399,3,3,0.9428090415820634,2,0,0,0,0,0,0
1400,3,3,0.9428090415820634,2,0,0,0,0,0,0
1401,3,3,0.9428090415820634,2,0,0,0,0,0,0
1402,2,2,1.0,1,0,0,0,0,0,0
1403,2,2,1.0,1,0,0,0,0,0,0
1404,2,2,1.0,1,0,0,0,0,0,0
1405,5,5,0.9797958971132712,16,0,0,0,0,0,0
1406,2,2,1.0,3,0,0,0,0,0,0
1407,2,2,1.0,3,0,0,0,0,0,0
1408,2,2,1.0,3,0,0,0,0,0,0
1409,2,2,1.0,3,0,0,0,0,0,0
1410,2,2,1.0,1,0,0,0,0,0,0
1411,2,2,0.0,2,1,0,0,0,0,0
1412,2,2,2.0,2,0,0,0,0,0,0
1413,3,3,0.0,4,2,0,0,1,0,0
1414,2,2,0.5,1,0,0,0,0,0,0
1415,1,1,0.0,1,0,0,0,0,0,0
1416,1,1,0.0,1,0,0,0,0,0,0
1417,2,2,1.0,4,1,0,0,0,0,0
1418,2,2,0.5,3,0,0,0,0,1,0
1419,2,2,0.0,2,1,0,0,0,0,0
1420,3,3,0.9428090415820634,6,2,0,0,1,0,0
1421,2,2,0.5,1,0,0,0,0,0,12
1422,2,2,0.0,2,1,0,0,0,0,0
1423,1,1,0.0,3,0,0,0,0,0,0
1424,1,1,0.0,1,0,0,0,0,0,0
1425,1,1,0.0,6,0,0,0,0,0,0
1426,1,1,0.0,2,0,0,0,0,0,0
1427,1,1,0.0,1,0,0,0,0,0,0
1428,12,12,4.393808775488023,398,0,0,0,0,0,108
1429,2,2,0.5,3,0,0,0,0,0,12
1430,10,10,3.925557285278104,430,0,0,0,0,0,108
1431,2,2,0.5,1,0,0,0,0,0,12
1432,1,1,0.0,3,0,0,0,0,0,0
1433,1,1,0.0,1,0,0,0,0,0,0
1434,1,1,0.0,6,0,0,0,0,0,0
1435,1,1,0.0,2,0,0,0,0,0,0
1436,2,2,0.5,3,0,0,0,0,0,12
1437,2,2,0.0,1,0,0,0,0,0,0
1438,2,2,0.0,1,0,0,0,0,0,0
1439,3,3,0.0,3,1,0,0,0,0,0
1440,2,2,0.0,3,1,0,0,0,0,0
1441,3,3,0.9428090415820634,2,0,0,0,0,0,0
1442,3,3,0.9428090415820634,2,0,0,0,0,0,0
1443,2,2,1.0,1,0,0,0,0,0,0
1444,3,3,0.9428090415820634,2,0,0,0,0,0,0
1445,2,2,1.0,1,0,0,0,0,0,0
1446,4,4,0.8660254037844386,3,0,0,0,0,0,0
1447,2,2,1.0,1,0,0,0,0,0,0
1448,2,2,1.0,1,0,0,0,0,0,0
1449,3,3,0.9428090415820634,2,0,0,0,0,0,0
1450,3,3,0.9428090415820634,2,0,0,0,0,0,0
1451,3,3,0.9428090415820634,2,0,0,0,0,0,0
1452,3,3,0.9428090415820634,2,0,0,0,0,0,0
1453,3,3,0.9428090415820634,2,0,0,0,0,0,0
1454,2,2,1.0,1,0,0,0,0,0,0
1455,3,3,0.9428090415820634,2,0,0,0,0,0,0
1456,2,2,1.0,1,0,0,0,0,0,0
1457,2,2,1.0,1,0,0,0,0,0,0
1458,2,2,1.0,1,0,0,0,0,0,0
1459,3,3,0.9428090415820634,2,0,0,0,0,0,0
1460,4,4,1.7320508075688772,8,0,0,0,0,0,0
1461,2,2,0.0,3,1,0,0,0,0,0
1462,2,2,0.0,2,1,0,0,0,0,0
1463,3,3,0.9428090415820634,2,0,0,0,0,0,0
1464,2,2,1.0,1,0,0,0,0,0,0
1465,3,3,0.9428090415820634,2,0,0,0,0,0,0
1466,2,2,1.0,1,0,0,0,0,0,0
1467,2,2,1.0,1,0,0,0,0,0,0
1468,4,4,0.8660254037844386,3,0,0,0,0,0,0
1469,2,2,1.0,1,0,0,0,0,0,0
1470,2,2,2.0,2,0,0,0,0,0,0
1471,2,2,1.0,1,0,0,0,0,0,0
1472,3,3,0.9428090415820634,2,0,0,0,0,0,0
1473,3,3,0.9428090415820634,2,0,0,0,0,0,0
1474,3,3,0.9428090415820634,2,0,0,0,0,0,0
1475,3,3,0.9428090415820634,2,0,0,0,0,0,0
1476,3,3,0.9428090415820634,2,0,0,0,0,0,0
1477,2,2,1.0,1,0,0,0,0,0,0
1478,3,3,0.9428090415820634,2,0,0,0,0,0,0
1479,2,2,1.0,1,0,0,0,0,0,0
1480,2,2,1.0,1,0,0,0,0,0,0
1481,2,2,1.0,1,0,0,0,0,0,0
1482,2,2,1.0,1,0,0,0,0,0,0
1483,2,2,1.0,1,0,0,0,0,0,0
1484,2,2,3.0,3,0,0,0,0,0,0
1485,2,2,1.0,1,0,0,0,0,0,0
1486,5,5,0.9797958971132712,16,0,0,0,0,0,0
1487,4,4,1.7320508075688772,8,0,0,0,0,0,0
1488,3,3,0.0,3,1,0,0,0,0,0
1489,2,2,0.0,3,1,0,0,0,0,0
1490,2,2,1.0,1,0,0,0,0,0,0
1491,2,2,2.0,2,0,0,0,0,0,0
1492,2,2,1.0,1,0,0,0,0,0,0
1493,2,2,2.0,2,0,0,0,0,0,0
1494,2,2,1.0,1,0,0,0,0,0,0
1495,2,2,1.0,1,0,0,0,0,0,0
1496,2,2,1.0,1,0,0,0,0,0,0
1497,3,3,0.9428090415820634,2,0,0,0,0,0,0
1498,2,2,1.0,1,0,0,0,0,0,0
1499,2,2,1.0,1,0,0,0,0,0,0
1500,2,2,1.0,1,0,0,0,0,0,0
1501,2,2,1.0,1,0,0,0,0,0,0
1502,2,2,1.0,1,0,0,0,0,0,0
1503,3,3,0.9428090415820634,2,0,0,0,0,0,0
1504,3,3,0.9428090415820634,2,0,0,0,0,0,0
1505,3,3,0.9428090415820634,2,0,0,0,0,0,0
1506,2,2,1.0,1,0,0,0,0,0,0
1507,2,2,1.0,1,0,0,0,0,0,0
1508,2,2,1.0,1,0,0,0,0,0,0
1509,4,4,1.7320508075688772,8,0,0,0,0,0,0
1510,2,2,0.0,1,0,0,0,0,0,0
1511,2,2,1.0,1,0,0,0,0,0,0
1512,1,1,0.0,1,0,0,0,0,0,0
1513,2,2,0.0,1,0,0,0,0,0,0
1514,2,2,2.0,3,0,0,0,0,0,0
1515,3,3,0.9428090415820634,5,1,0,0,0,0,0
1516,3,3,0.9428090415820634,4,1,0,0,0,0,0
1517,3,3,0.0,6,2,0,0,1,0,0
1518,2,2,0.0,2,1,0,0,0,0,0
1519,2,2,0.0,2,1,0,0,0,0,0
1520,2,2,0.0,2,1,0,0,0,0,0
1521,2,2,0.0,2,1,0,0,0,0,0
1522,3,3,0.9428090415820634,6,1,0,0,0,0,0
1523,3,3,0.9428090415820634,5,1,0,0,0,0,0
1524,1,1,0.0,1,0,0,0,0,0,0
1525,2,2,1.0,1,0,0,0,0,0,0
1526,2,2,1.0,1,0,0,0,0,0,0
1527,3,3,1.8856180831641267,5,0,1,0,0,0,0
1528,2,2,1.0,1,0,0,0,0,0,0
1529,2,2,1.0,1,0,0,0,0,0,0
1530,2,2,1.0,1,0,0,0,0,0,0
1531,2,2,1.0,1,0,0,0,0,0,0
1532,2,2,1.0,1,0,0,0,0,0,0
1533,2,2,1.0,2,0,0,0,0,0,0
1534,1,1,0.0,1,0,0,0,1,0,0
1535,2,2,1.5,5,0,0,0,0,0,0
1536,5,5,0.4898979485566356,11,1,0,0,0,0,0
1537,2,2,0.5,7,0,0,0,0,0,0
1538,1,1,0.0,8,0,0,0,0,0,0
1539,2,2,1.0,6,0,0,0,0,0,0
1540,1,1,0.0,1,0,0,0,0,0,12
1541,2,2,0.5,1,0,0,0,0,0,0
1542,1,1,0.0,1,0,0,0,0,0,0
1543,1,1,0.0,1,0,0,0,0,0,0
1544,4,4,1.5,24,0,0,0,0,0,0
1545,1,1,0.0,1,0,0,0,0,0,0
1546,2,2,0.5,2,0,0,0,0,0,12
1547,1,1,0.0,1,0,0,0,0,0,0
1548,3,3,1.8856180831641267,7,0,0,0,0,0,0
1549,4,4,0.5,4,0,0,0,0,0,0
1550,1,1,0.0,6,0,0,0,0,0,0
1551,2,2,0.0,2,0,0,0,0,0,0
1552,2,2,0.0,2,0,0,0,0,0,0
1553,2,2,0.5,4,0,0,0,0,0,0
1554,1,1,0.0,1,0,0,0,0,0,0
1555,2,2,1.5,4,0,0,0,0,0,12
1556,2,2,0.5,8,0,0,0,0,0,0
1557,2,2,1.0,7,0,0,0,0,0,0
1558,2,2,0.5,1,0,0,0,0,0,12
1559,2,2,0.5,3,0,0,0,0,0,0
1560,1,1,0.0,1,0,0,0,0,0,0
1561,2,2,1.5,7,0,0,0,0,0,0
1562,4,4,0.4330127018922193,10,0,0,0,0,0,0
1563,1,1,0.0,1,0,0,0,0,0,0
1564,1,1,0.0,1,0,0,0,0,0,0
1565,1,1,0.0,1,0,0,0,0,0,0
1566,1,1,0.0,1,0,0,0,0,0,0
1567,4,4,1.0897247358851685,23,0,0,0,0,0,0
1568,2,2,0.5,3,0,0,0,0,0,0
1569,2,2,1.0,13,0,0,0,0,0,0
1570,2,2,0.5,3,0,0,0,0,0,0
1571,2,2,1.0,7,0,1,0,0,0,0
1572,2,2,0.5,1,0,0,0,0,0,0
1573,1,1,0.0,6,0,0,0,0,0,0
1574,2,2,0.5,1,0,0,0,0,0,0
1575,4,4,1.7853571071357126,33,0,0,0,0,0,0
1576,1,1,0.0,1,0,0,0,0,0,0
1577,1,1,0.0,1,0,0,0,0,0,0
1578,1,1,0.0,2,0,0,0,0,0,0
1579,1,1,0.0,1,0,0,0,0,0,0
1580,1,1,0.0,1,0,0,0,0,0,0
1581,1,1,0.0,1,0,0,0,0,0,0
1582,2,2,0.0,1,0,0,0,0,0,0
1583,1,1,0.0,1,0,0,0,0,0,0
1584,2,2,0.0,1,0,0,0,0,0,0
1585,3,3,0.4714045207910317,5,0,0,0,0,0,0
1586,1,1,0.0,1,0,0,0,0,0,0
1587,1,1,0.0,1,0,0,0,0,0,0
1588,2,2,0.5,3,0,0,0,0,0,0
1589,1,1,0.0,1,0,0,0,0,0,0
1590,1,1,0.0,8,0,0,0,0,0,0
1591,2,2,1.0,13,0,0,0,0,0,0
1592,2,2,0.0,1,0,0,0,0,0,0
1593,2,2,0.0,2,0,0,0,0,0,0
1594,2,2,0.0,1,0,0,0,0,0,0
1595,2,2,1.5,5,0,0,0,0,0,0
1596,1,1,0.0,1,0,0,0,0,0,0
1597,3,3,1.8856180831641267,7,0,0,0,0,0,0
1598,3,3,1.4142135623730951,16,0,2,0,0,0,4
1599,1,1,0.0,1,0,0,0,0,0,0
1600,2,2,0.5,1,0,0,0,0,0,0
1601,1,1,0.0,1,0,0,0,0,0,0
1602,3,3,0.9428090415820634,28,0,2,0,0,0,4
1603,2,2,1.0,3,0,1,0,0,0,0
1604,1,1,0.0,1,0,0,0,0,0,0
1605,2,2,0.5,3,0,0,0,0,0,0
1606,1,1,0.0,11,0,0,0,0,0,0
1607,2,2,1.5,13,0,0,0,0,0,0
1608,1,1,0.0,1,0,0,0,0,0,0
1609,1,1,0.0,2,0,0,0,0,0,0
1610,6,6,1.3743685418725535,42,0,0,0,0,0,0
1611,1,1,0.0,2,0,0,0,0,0,0
1612,1,1,0.0,1,0,0,0,0,0,0
1613,1,1,0.0,1,0,0,0,0,0,0
1614,8,8,1.0897247358851685,57,2,0,0,1,0,0
1615,2,2,0.0,1,0,0,0,0,0,0
1616,2,2,0.0,1,0,0,0,0,0,0
1617,2,2,0.0,1,0,0,0,0,0,0
1618,1,1,0.0,3,0,0,0,0,0,0
1619,1,1,0.0,1,0,0,0,0,0,0
1620,1,1,0.0,1,0,0,0,0,0,0
1621,8,8,1.0897247358851685,57,2,0,0,1,0,0
1622,2,2,0.0,1,0,0,0,0,0,0
1623,2,2,0.5,1,0,0,0,0,0,0
1624,1,1,0.0,1,0,0,0,0,0,12
1625,5,5,0.4898979485566356,11,1,0,0,0,0,0
1626,2,2,0.5,7,0,0,0,0,0,0
1627,1,1,0.0,8,0,0,0,0,0,0
1628,2,2,1.0,6,0,0,0,0,0,0
1629,2,2,0.5,3,0,0,0,0,0,0
1630,2,2,0.0,1,0,0,0,0,0,0
1631,2,2,0.0,1,0,0,0,0,0,0
1632,1,1,0.0,3,0,0,0,0,0,0
1633,2,2,1.0,1,0,0,0,0,0,0
1634,2,2,0.5,1,0,0,0,0,0,0
1635,1,1,0.0,1,0,0,0,0,0,0
1636,1,1,0.0,2,0,0,0,0,0,0
1637,4,4,1.5,24,0,0,0,0,0,0
1638,1,1,0.0,1,0,0,0,0,0,0
1639,2,2,0.5,2,0,0,0,0,0,12
1640,1,1,0.0,1,0,0,0,0,0,0
1641,3,3,1.8856180831641267,7,0,0,0,0,0,0
1642,1,1,0.0,2,0,0,0,0,0,0
1643,1,1,0.0,2,0,0,0,0,0,0
1644,1,1,0.0,1,0,0,0,0,0,0
1645,3,3,0.816496580927726,6,0,0,0,0,0,0
1646,1,1,0.0,1,0,0,0,0,0,0
1647,2,2,0.0,5,0,0,0,0,0,0
1648,1,1,0.0,1,0,0,0,0,0,0
1649,1,1,0.0,1,0,0,0,0,0,0
1650,1,1,0.0,1,0,0,0,0,0,0
1651,2,2,1.5,5,0,0,0,0,0,0
1652,2,2,0.0,2,0,0,0,0,0,0
1653,2,2,0.5,4,0,0,0,0,0,0
1654,1,1,0.0,1,0,0,0,0,0,0
1655,2,2,1.5,4,0,0,0,0,0,12
1656,2,2,0.5,8,0,0,0,0,0,0
1657,3,3,0.816496580927726,4,0,0,0,0,0,0
1658,3,3,0.4714045207910317,3,0,0,0,0,0,0
