idx,stages,latency,critσ,combHits,dspHits,baseE,rawE,warE,wawE,flagWR,flagWAW,finalE
494,2,2,1.0,1,0,1,0,0,0,0,0,1
495,2,2,1.0,1,0,1,0,0,0,0,0,1
496,2,2,0.5,1,0,2,1,0,0,0,0,3
497,2,2,0.5,1,0,2,1,0,0,0,0,3
498,2,2,1.0,1,0,1,0,0,0,0,0,1
499,2,2,1.0,1,0,1,0,0,0,0,0,1
500,2,2,1.0,1,0,1,0,0,0,0,0,1
501,2,2,1.0,1,0,1,0,0,0,0,0,1
502,2,2,1.0,1,0,1,0,0,0,0,0,1
503,2,2,1.0,1,0,1,0,0,0,0,0,1
504,2,2,1.0,1,0,1,0,0,0,0,0,1
505,2,2,1.0,1,0,1,0,0,0,0,0,1
506,2,2,1.0,1,0,1,0,0,0,0,0,1
507,2,2,1.0,1,0,1,0,0,0,0,0,1
508,2,2,0.0,1,0,3,1,0,0,0,0,4
509,1,1,0.0,0,0,2,1,0,0,0,0,3
510,2,2,1.0,1,0,1,0,0,0,0,0,1
511,2,2,1.0,1,0,1,0,0,0,0,0,1
512,1,1,0.0,0,0,1,0,0,0,0,0,1
513,1,1,0.0,0,0,1,0,0,0,0,0,1
514,1,1,0.0,0,0,1,0,0,0,0,0,1
515,7,7,0.4948716593053935,3,0,16,10,10,0,0,4,40
516,1,1,0.0,0,0,1,0,0,0,0,0,1
517,1,1,0.0,0,0,1,0,0,0,0,0,1
518,2,2,1.0,1,0,1,0,0,0,0,0,1
519,1,1,0.0,0,0,1,0,0,0,0,0,1
520,2,2,1.0,1,0,1,0,0,0,0,0,1
521,1,1,0.0,0,0,1,0,0,0,0,0,1
522,2,2,1.0,1,0,1,0,0,0,0,0,1
523,2,2,1.0,1,0,1,0,0,0,0,0,1
524,2,2,1.0,1,0,1,0,0,0,0,0,1
525,2,2,1.0,1,0,1,0,0,0,0,0,1
526,2,2,1.0,1,0,1,0,0,0,0,0,1
527,2,2,1.0,1,0,1,0,0,0,0,0,1
528,2,2,1.0,1,0,1,0,0,0,0,0,1
529,2,2,1.0,1,0,1,0,0,0,0,0,1
530,2,2,0.5,1,0,2,1,0,0,0,0,3
531,2,2,0.5,1,0,2,1,0,0,0,0,3
532,2,2,1.0,1,0,1,0,0,0,0,0,1
533,2,2,1.0,1,0,1,0,0,0,0,0,1
534,2,2,1.0,1,0,1,0,0,0,0,0,1
535,2,2,1.0,1,0,1,0,0,0,0,0,1
536,2,2,0.0,1,0,3,1,0,0,0,0,4
537,2,2,1.0,1,0,1,0,0,0,0,0,1
538,2,2,1.0,1,0,1,0,0,0,0,0,1
539,2,2,1.0,1,0,1,0,0,0,0,0,1
540,2,2,1.0,1,0,1,0,0,0,0,0,1
541,1,1,0.0,0,0,1,0,0,0,0,0,1
542,1,1,0.0,0,0,1,0,0,0,0,0,1
543,1,1,0.0,0,0,1,0,0,0,0,0,1
544,2,2,1.0,1,0,1,0,0,0,0,0,1
545,2,2,1.0,1,0,1,0,0,0,0,0,1
546,7,7,0.4948716593053935,3,0,16,10,10,0,0,4,40
547,1,1,0.0,0,0,1,0,0,0,0,0,1
548,1,1,0.0,0,0,1,0,0,0,0,0,1
549,2,2,1.0,1,0,1,0,0,0,0,0,1
550,2,2,1.0,1,0,1,0,0,0,0,0,1
551,1,1,0.0,0,0,1,0,0,0,0,0,1
552,1,1,0.0,0,0,1,0,0,0,0,0,1
553,1,1,0.0,0,0,1,0,0,0,0,0,1
554,1,1,0.0,0,0,1,0,0,0,0,0,1
555,4,4,0.82915619758885,1,1,5,3,1,1,0,1,11
556,2,2,1.0,1,0,1,0,0,0,0,0,1
557,1,1,0.0,0,0,2,1,0,0,0,0,3
558,1,1,0.0,0,0,1,0,0,0,0,0,1
559,1,1,0.0,0,0,2,1,0,0,0,0,3
560,1,1,0.0,0,0,1,0,0,0,0,0,1
561,2,2,0.5,1,0,4,2,1,0,0,3,10
562,2,2,1.0,1,0,3,3,0,0,0,0,6
563,1,1,0.0,0,0,1,0,0,0,0,0,1
564,1,1,0.0,0,0,2,1,0,0,0,0,3
565,1,1,0.0,0,0,1,0,0,0,0,0,1
566,2,2,1.0,1,0,1,0,0,0,0,0,1
567,1,1,0.0,0,0,1,0,0,0,0,0,1
568,1,1,0.0,0,0,1,0,0,0,0,0,1
569,2,2,0.5,1,0,4,2,1,0,0,2,9
570,1,1,0.0,0,0,1,0,0,0,0,0,1
571,1,1,0.0,0,0,2,1,0,0,0,0,3
572,1,1,0.0,0,0,2,1,0,0,0,0,3
573,2,2,0.5,0,1,1,0,0,0,0,0,1
574,1,1,0.0,0,0,1,0,0,0,0,0,1
575,3,3,0.4714045207910317,0,1,2,1,0,0,0,0,3
576,1,1,0.0,0,0,1,0,0,0,0,0,1
577,1,1,0.0,0,0,1,0,0,0,0,0,1
578,1,1,0.0,0,0,1,0,0,0,0,0,1
579,1,1,0.0,0,0,1,0,0,0,0,0,1
580,1,1,0.0,0,0,1,0,0,0,0,0,1
581,1,1,0.0,0,0,1,0,0,0,0,0,1
582,1,1,0.0,0,0,1,0,0,0,0,0,1
583,1,1,0.0,0,0,1,0,0,0,0,0,1
584,1,1,0.0,0,0,1,0,0,0,0,0,1
585,2,2,0.5,0,1,1,0,0,0,0,0,1
586,2,2,0.0,0,1,2,0,1,0,0,0,3
587,2,2,1.0,1,0,1,0,0,0,0,0,1
588,2,2,1.0,1,0,1,0,0,0,0,0,1
589,1,1,0.0,0,0,1,0,0,0,0,0,1
590,1,1,0.0,0,0,1,0,0,0,0,0,1
591,1,1,0.0,0,0,1,0,0,0,0,0,1
592,1,1,0.0,0,0,1,0,0,0,0,0,1
593,1,1,0.0,0,0,2,0,0,0,0,1,3
594,1,1,0.0,0,0,1,0,0,0,0,0,1
595,1,1,0.0,0,0,1,0,0,0,0,0,1
596,1,1,0.0,0,0,1,0,0,0,0,0,1
597,1,1,0.0,0,0,1,0,0,0,0,0,1
598,1,1,0.0,0,0,1,0,0,0,0,0,1
599,1,1,0.0,0,0,1,0,0,0,0,0,1
600,1,1,0.0,0,0,1,0,0,0,0,0,1
601,1,1,0.0,0,0,1,0,0,0,0,0,1
602,2,2,1.0,1,0,3,2,0,0,0,1,6
603,2,2,1.0,1,0,1,0,0,0,0,0,1
604,1,1,0.0,0,0,1,0,0,0,0,0,1
605,1,1,0.0,0,0,1,0,0,0,0,0,1
606,2,2,1.0,1,0,1,0,0,0,0,0,1
607,1,1,0.0,0,0,1,0,0,0,0,0,1
608,1,1,0.0,0,0,1,0,0,0,0,0,1
609,3,3,0.9428090415820634,2,0,8,2,1,0,0,6,17
610,2,2,1.0,1,0,3,2,0,0,0,1,6
611,1,1,0.0,0,0,1,0,0,0,0,0,1
612,1,1,0.0,0,0,1,0,0,0,0,0,1
613,2,2,1.0,1,0,3,2,0,0,0,1,6
614,2,2,1.0,1,0,3,2,0,0,0,1,6
615,1,1,0.0,0,0,1,0,0,0,0,0,1
616,1,1,0.0,0,0,1,0,0,0,0,0,1
617,3,3,0.9428090415820634,2,0,8,2,1,0,0,6,17
618,1,1,0.0,0,0,1,0,0,0,0,0,1
619,1,1,0.0,0,0,1,0,0,0,0,0,1
620,2,2,1.0,1,0,1,0,0,0,0,0,1
621,2,2,1.0,1,0,3,2,0,0,0,1,6
622,2,2,1.0,1,0,1,0,0,0,0,0,1
623,1,1,0.0,0,0,1,0,0,0,0,0,1
