idx,stages,II,est_fmax_mhz,latency,rank,exec_cnt,serial_mem
2715,1,1,205.9,1,68,882514,True
2716,2,1,233.3,2,68,747815,True
2717,2,1,583.3,2,68,856486,True
2718,2,1,1166.7,2,68,42679,True
2719,6,1,205.9,6,68,847665,True
2720,2,1,1166.7,2,68,225585,True
2721,2,1,1166.7,2,68,225585,True
2722,2,1,1166.7,2,68,225585,True
2723,2,1,1166.7,2,68,409490,True
2724,3,1,437.5,3,68,142632,True
2725,13,1,212.1,13,68,142632,True
2726,2,1,1166.7,2,68,778206,True
2727,11,1,205.9,11,68,55460,True
2728,4,1,1166.7,4,68,926211,True
2729,4,1,1166.7,4,68,926211,True
2730,2,1,1000.0,2,68,94709,True
2731,2,1,1000.0,2,68,393882,True
2732,3,1,304.3,3,69,699773,True
2733,2,1,1000.0,2,69,684858,True
2734,1,1,500.0,1,69,305087,False
2735,1,1,500.0,1,69,340929,False
2736,2,1,1000.0,2,69,340929,True
2737,2,1,500.0,2,69,340929,True
2738,4,1,304.3,4,69,250107,True
2739,2,1,218.7,2,69,250107,True
2740,3,1,218.7,3,69,403092,False
2741,5,1,411.8,5,69,403092,True
2742,3,1,212.1,3,69,403092,True
2743,2,1,1166.7,2,69,403092,True
2744,4,1,411.8,4,69,403092,True
2745,4,1,411.8,4,69,403092,True
2746,2,1,1166.7,2,69,403092,True
2747,2,1,1166.7,2,69,403092,True
2748,5,1,233.3,5,69,403092,True
2749,4,1,304.3,4,69,707201,True
2750,6,1,304.3,6,69,707201,True
2751,3,1,1166.7,3,69,707201,True
2752,2,1,411.8,2,69,181056,True
2753,2,1,1166.7,2,69,183224,True
2754,2,1,1166.7,2,69,183224,True
2755,2,1,1166.7,2,69,183224,True
2756,2,1,1166.7,2,69,183224,True
2757,2,1,1166.7,2,69,183224,True
2758,2,1,1166.7,2,69,183224,True
2759,2,1,1166.7,2,69,183224,True
2760,2,1,1166.7,2,69,183224,True
2761,2,1,1166.7,2,69,183224,True
2762,2,1,1166.7,2,69,183224,True
2763,2,1,1166.7,2,69,183224,True
2764,2,1,1166.7,2,69,183224,True
2765,2,1,1166.7,2,69,183224,True
2766,2,1,304.3,2,69,183224,True
2767,2,1,233.3,2,69,481937,True
2768,2,1,1000.0,2,69,722692,True
2769,12,1,1166.7,12,69,856356,True
2770,6,1,205.9,6,69,36960,True
2771,1,1,225.8,1,69,844795,False
2772,1,1,225.8,1,69,844795,False
2773,3,1,437.5,3,69,1285113,True
2774,2,1,1000.0,2,69,225350,True
2775,2,1,1166.7,2,69,225350,True
2776,2,1,1166.7,2,69,174599,True
2777,2,1,1166.7,2,69,174599,True
2778,2,1,1000.0,2,69,174599,True
2779,2,1,1000.0,2,69,174599,True
2780,3,1,318.2,3,69,174599,True
2781,3,1,1166.7,3,69,174599,True
2782,2,1,437.5,2,69,174599,True
2783,3,1,1166.7,3,69,174599,True
2784,4,1,437.5,4,69,177504,True
2785,2,1,318.2,2,69,63,True
2786,2,1,233.3,2,69,409490,True
2787,2,1,1166.7,2,69,183224,True
2788,2,1,1166.7,2,69,183224,True
2789,2,1,1166.7,2,69,183224,True
2790,2,1,1166.7,2,69,183224,True
2791,2,1,1166.7,2,69,183224,True
2792,2,1,1166.7,2,69,183224,True
2793,2,1,1166.7,2,69,183224,True
2794,2,1,1166.7,2,69,183224,True
2795,2,1,1166.7,2,69,183224,True
2796,2,1,1166.7,2,69,183224,True
2797,2,1,1166.7,2,69,183224,True
2798,2,1,1166.7,2,69,183224,True
2799,2,1,1166.7,2,69,183224,True
2800,2,1,304.3,2,69,183224,True
2801,2,1,1166.7,2,69,766357,True
2802,1,1,269.2,1,69,781197,False
2803,2,1,1166.7,2,69,781197,True
2804,3,1,318.2,3,69,781197,True
2805,4,1,1166.7,4,69,923929,True
2806,2,1,212.1,2,69,94708,False
2807,2,1,1000.0,2,69,94708,True
2808,2,1,411.8,2,69,94708,True
2809,2,1,1166.7,2,69,94708,True
2810,1,1,500.0,1,70,405962,False
2811,4,1,304.3,4,70,233240,True
2812,2,1,218.7,2,70,233240,True
2813,4,1,218.7,4,70,249543,True
2814,13,1,218.7,13,70,340142,True
2815,3,1,212.1,3,70,398300,True
2816,2,1,500.0,2,70,707201,True
2817,3,1,200.0,3,70,721843,True
2818,3,1,304.3,3,70,823412,True
2819,6,1,205.9,6,70,36652,True
2820,1,1,500.0,1,70,223498,False
2821,2,1,1000.0,2,70,223498,True
2822,2,1,500.0,2,70,223498,True
2823,2,1,1166.7,2,70,114973,True
2824,2,1,1166.7,2,70,114973,True
2825,2,1,1166.7,2,70,114973,True
2826,2,1,1000.0,2,70,63,True
2827,3,1,1166.7,3,70,63,True
2828,4,1,304.3,4,70,408025,True
2829,5,1,1166.7,5,70,699840,True
2830,2,1,233.3,2,70,766357,True
2831,2,1,233.3,2,70,153993,True
2832,2,1,1166.7,2,70,678337,True
2833,2,1,1166.7,2,70,781196,True
2834,2,1,1166.7,2,70,54494,True
2835,2,1,1166.7,2,70,54494,True
2836,2,1,1166.7,2,70,93870,True
2837,4,1,1166.7,4,71,435917,True
2838,4,1,218.7,4,71,251707,True
2839,2,1,500.0,2,71,249984,True
2840,2,1,233.3,2,71,340142,False
2841,3,1,218.7,3,71,382066,True
2842,3,1,218.7,3,71,382066,False
2843,3,1,212.1,3,71,382066,True
2844,2,1,1166.7,2,71,382066,True
2845,5,1,411.8,5,71,382066,True
2846,4,1,411.8,4,71,382066,True
2847,5,1,411.8,5,71,382066,True
2848,2,1,1166.7,2,71,382066,True
2849,2,1,1166.7,2,71,382066,True
2850,5,1,233.3,5,71,382066,True
2851,1,1,225.8,1,71,1208953,True
2852,2,1,1166.7,2,71,165999,True
2853,2,1,1166.7,2,71,165999,True
2854,1,1,500.0,1,71,696571,False
2855,3,1,1166.7,3,71,31581,True
2856,1,1,500.0,1,71,844795,False
2857,2,1,1000.0,2,71,1204592,True
2858,3,1,1000.0,3,71,1204592,True
2859,2,1,1166.7,2,71,1204592,True
2860,2,1,250.0,2,71,1204592,True
2861,3,1,304.3,3,71,1204592,True
2862,5,1,437.5,5,71,301352,True
2863,4,1,437.5,4,71,301352,True
2864,1,1,350.0,1,71,202762,True
2865,13,1,218.7,13,71,129311,True
2866,2,1,318.2,2,71,63,True
2867,2,1,1166.7,2,71,174229,True
2868,2,1,1166.7,2,71,174229,True
2869,3,1,1166.7,3,71,174229,True
2870,1,1,500.0,1,71,148837,False
2871,13,1,1166.7,13,71,781060,True
2872,5,1,218.7,5,71,54494,True
2873,6,1,212.1,6,71,54494,True
2874,2,1,437.5,2,71,54494,True
2875,6,1,218.7,6,71,54494,True
2876,3,1,1166.7,3,71,54494,True
2877,3,1,1166.7,3,71,54494,True
2878,3,1,1166.7,3,71,54494,True
2879,3,1,318.2,3,71,54494,True
2880,3,1,1166.7,3,71,54494,True
2881,3,1,1166.7,3,71,54494,True
2882,3,1,1166.7,3,71,54494,True
2883,3,1,318.2,3,71,54494,True
2884,1,1,411.8,1,71,899733,True
2885,1,1,212.1,1,71,93870,False
2886,1,1,583.3,1,71,392429,True
2887,2,1,1166.7,2,72,435917,True
2888,3,1,1166.7,3,72,435917,True
2889,3,1,500.0,3,72,435917,True
2890,1,1,225.8,1,72,226481,False
2891,2,1,500.0,2,72,249984,True
2892,4,1,218.7,4,72,223624,True
2893,2,1,1166.7,2,72,119886,True
2894,4,1,1166.7,4,72,119886,True
2895,3,1,1166.7,3,72,119886,True
2896,3,1,1166.7,3,72,119886,True
2897,3,1,1166.7,3,72,119886,True
2898,10,1,1166.7,10,72,320142,True
2899,2,1,1166.7,2,72,320142,True
2900,2,1,1166.7,2,72,320142,True
2901,2,1,1166.7,2,72,320142,True
2902,2,1,1166.7,2,72,320142,True
2903,2,1,1166.7,2,72,320142,True
2904,7,1,1166.7,7,72,320142,True
2905,7,1,1166.7,7,72,320142,True
2906,2,1,1166.7,2,72,368892,True
2907,2,1,1166.7,2,72,368892,True
2908,2,1,1166.7,2,72,368892,True
2909,2,1,1166.7,2,72,368892,True
2910,2,1,583.3,2,72,368892,True
2911,1,1,437.5,1,72,368892,True
2912,17,1,218.7,17,72,368892,True
2913,4,1,437.5,4,72,671455,True
2914,1,1,500.0,1,72,8,False
2915,1,1,233.3,1,72,8,False
2916,2,1,304.3,2,72,8,True
2917,2,1,411.8,2,72,535422,True
2918,2,1,1166.7,2,72,481936,True
2919,2,1,212.1,2,72,693159,True
2920,1,1,500.0,1,72,1335495,False
2921,10,1,218.7,10,72,29031,True
2922,2,1,1166.7,2,72,300597,True
2923,2,1,1166.7,2,72,737400,True
2924,2,1,350.0,2,72,409429,True
2925,2,1,1166.7,2,72,272009,True
2926,2,1,1000.0,2,72,200029,True
2927,2,1,233.3,2,72,129311,False
2928,1,1,500.0,1,72,114014,False
2929,2,1,1000.0,2,72,114014,True
2930,2,1,500.0,2,72,114014,True
2931,2,1,1166.7,2,72,403288,True
2932,2,1,1166.7,2,72,403288,True
2933,2,1,1000.0,2,72,63,True
2934,2,1,1166.7,2,72,63,True
2935,2,1,318.2,2,72,63,True
2936,2,1,1166.7,2,72,385723,True
2937,3,1,1166.7,3,72,676512,True
2938,2,1,1166.7,2,72,756366,True
2939,2,1,233.3,2,72,756366,True
2940,1,1,500.0,1,72,139915,False
2941,2,1,225.8,2,72,139915,False
2942,3,1,411.8,3,72,139915,True
2943,2,1,1166.7,2,72,744640,True
2944,6,1,318.2,6,72,54494,True
2945,1,1,411.8,1,72,899732,True
2946,4,1,1166.7,4,72,373542,True
2947,2,1,437.5,2,73,404929,True
2948,2,1,437.5,2,73,302642,True
2949,2,1,411.8,2,73,203057,True
2950,2,1,225.8,2,73,203057,False
2951,2,1,1166.7,2,73,157080,True
2952,4,1,1166.7,4,73,157080,True
2953,3,1,1166.7,3,73,157080,True
2954,3,1,1166.7,3,73,157080,True
2955,3,1,1166.7,3,73,157080,True
2956,3,1,205.9,3,73,368320,True
2957,2,1,1166.7,2,73,368320,True
2958,2,1,1166.7,2,73,368320,True
2959,2,1,1166.7,2,73,368320,True
2960,2,1,1166.7,2,73,368320,True
2961,3,1,1166.7,3,73,670964,True
2962,1,1,500.0,1,73,8,False
2963,1,1,1000.0,1,73,8,True
2964,2,1,1000.0,2,73,161601,True
2965,2,1,1166.7,2,73,755093,True
2966,2,1,583.3,2,73,29026,True
2967,10,1,212.1,10,73,29026,True
2968,2,1,1000.0,2,73,300597,True
2969,2,1,1000.0,2,73,737400,True
2970,3,1,437.5,3,73,655702,True
2971,2,1,538.5,2,73,409429,True
2972,2,1,1000.0,2,73,95424,True
2973,2,1,1166.7,2,73,95424,True
2974,1,1,500.0,1,73,95424,False
2975,2,1,1000.0,2,73,109056,True
2976,2,1,1166.7,2,73,109056,True
2977,1,1,500.0,1,73,109056,False
2978,1,1,304.3,1,73,403288,False
2979,1,1,500.0,1,73,403288,True
2980,3,1,304.3,3,73,63,True
2981,2,1,318.2,2,73,63,True
2982,2,1,212.1,2,73,133873,True
2983,1,1,500.0,1,73,1364994,False
2984,2,1,583.3,2,73,744640,True
2985,6,1,205.9,6,73,874014,True
2986,3,1,437.5,3,74,690927,True
2987,2,1,1166.7,2,74,672092,True
2988,2,1,1166.7,2,74,197031,True
2989,2,1,1166.7,2,74,197031,True
2990,2,1,1000.0,2,74,197031,True
2991,2,1,1000.0,2,74,197031,True
2992,3,1,318.2,3,74,197031,True
2993,3,1,1166.7,3,74,197031,True
2994,2,1,437.5,2,74,197031,True
2995,3,1,1166.7,3,74,197031,True
2996,4,1,218.7,4,74,241104,True
2997,2,1,1166.7,2,74,75740,True
2998,2,1,1166.7,2,74,75740,True
2999,2,1,1166.7,2,74,75740,True
3000,1,1,500.0,1,74,725907,False
3001,3,1,218.7,3,74,351772,True
3002,2,1,1166.7,2,74,351772,True
3003,3,1,218.7,3,74,351772,False
3004,3,1,212.1,3,74,351772,True
3005,5,1,291.7,5,74,351772,True
3006,4,1,411.8,4,74,351772,True
3007,5,1,411.8,5,74,351772,True
3008,2,1,1166.7,2,74,351772,True
3009,5,1,233.3,5,74,351772,True
3010,2,1,1166.7,2,74,660920,True
3011,4,1,437.5,4,74,660920,True
3012,4,1,1166.7,4,74,127158,True
3013,2,1,1166.7,2,74,127158,True
3014,2,1,1166.7,2,74,127158,True
3015,3,1,437.5,3,74,113338,True
3016,2,1,583.3,2,74,755093,True
3017,2,1,1166.7,2,74,755093,True
3018,2,1,212.1,2,74,29026,True
3019,2,1,250.0,2,74,29026,False
3020,1,1,291.7,1,74,29026,False
3021,3,1,212.1,3,74,29026,True
3022,2,1,411.8,2,74,29026,True
3023,13,1,218.7,13,74,836593,True
3024,2,1,1166.7,2,74,1118177,True
3025,2,1,318.2,2,74,1118177,True
3026,1,1,583.3,1,74,735657,True
3027,3,1,437.5,3,74,655702,True
3028,2,1,1166.7,2,74,200029,True
3029,5,1,218.7,5,74,176472,True
3030,4,1,1166.7,4,74,628814,True
3031,2,1,1166.7,2,74,661972,True
3032,4,1,1166.7,4,74,127158,True
3033,2,1,1166.7,2,74,127158,True
3034,2,1,1166.7,2,74,127158,True
3035,2,1,411.8,2,74,727429,True
3036,2,1,1166.7,2,74,678183,True
3037,2,1,218.7,2,74,678183,True
3038,2,1,218.7,2,74,678183,True
3039,2,1,350.0,2,74,678183,True
3040,5,1,1166.7,5,74,678183,True
3041,12,1,1166.7,12,74,744504,True
3042,2,1,437.5,2,74,54494,True
3043,2,1,1166.7,2,74,54494,True
3044,3,1,437.5,3,74,54494,True
3045,2,1,304.3,2,74,54494,False
3046,67,1,218.7,67,74,54494,True
3047,2,1,233.3,2,74,83555,True
3048,2,1,318.2,2,74,83555,True
3049,2,1,1166.7,2,75,690927,True
3050,2,1,1166.7,2,75,666380,True
3051,2,1,1166.7,2,75,435917,True
3052,2,1,1000.0,2,75,90880,True
3053,2,1,1166.7,2,75,90880,True
3054,1,1,500.0,1,75,90880,False
3055,2,1,1166.7,2,75,725905,True
3056,2,1,1166.7,2,75,725905,True
3057,2,1,1166.7,2,75,345465,True
3058,1,1,225.8,1,75,345465,False
3059,1,1,500.0,1,75,345465,False
3060,1,1,318.2,1,75,650752,True
3061,1,1,212.1,1,75,1014759,False
3062,2,1,1000.0,2,75,8,True
3063,2,1,500.0,2,75,515292,True
3064,2,1,1166.7,2,75,632762,True
3065,3,1,291.7,3,75,481936,True
3066,2,1,318.2,2,75,625293,True
3067,2,1,225.8,2,75,625293,True
3068,3,1,1166.7,3,75,657209,True
3069,14,1,1166.7,14,75,754963,True
3070,2,1,233.3,2,75,836593,False
3071,1,1,500.0,1,75,1101696,False
3072,3,1,225.8,3,75,1101696,True
3073,4,1,233.3,4,75,1101696,True
3074,2,1,1166.7,2,75,855465,True
3075,1,1,500.0,1,75,403286,False
3076,5,1,218.7,5,75,176472,True
3077,2,1,318.2,2,75,63,True
3078,2,1,1166.7,2,75,628814,True
3079,3,1,437.5,3,75,661972,True
3080,2,1,1166.7,2,75,54494,True
3081,2,1,1000.0,2,75,54494,True
3082,41,1,218.7,41,75,54494,True
3083,2,1,1166.7,2,75,81031,True
3084,2,1,1166.7,2,76,174900,True
3085,2,1,1166.7,2,76,174900,True
3086,2,1,1000.0,2,76,174900,True
3087,2,1,1000.0,2,76,174900,True
3088,3,1,318.2,3,76,174900,True
3089,3,1,1166.7,3,76,174900,True
3090,2,1,437.5,2,76,174900,True
3091,3,1,1166.7,3,76,174900,True
3092,1,1,500.0,1,76,75115,False
3093,2,1,1000.0,2,76,75115,True
3094,2,1,500.0,2,76,75115,True
3095,1,1,304.3,1,76,725905,False
3096,1,1,500.0,1,76,725905,True
3097,1,1,225.8,1,76,320142,False
3098,3,1,437.5,3,76,632762,True
3099,3,1,212.1,3,76,605240,True
3100,3,1,218.7,3,76,640131,True
3101,4,1,437.5,4,76,724820,True
3102,2,1,1166.7,2,76,724820,True
3103,1,1,500.0,1,76,29023,False
3104,10,1,583.3,10,76,834624,True
3105,2,1,1166.7,2,76,1092598,True
3106,3,1,304.3,3,76,747471,True
3107,2,1,538.5,2,76,655683,True
3108,2,1,1166.7,2,76,365408,True
3109,5,1,218.7,5,76,176472,True
3110,2,1,1000.0,2,76,63,True
3111,3,1,1166.7,3,76,63,True
3112,2,1,1166.7,2,76,335429,True
3113,4,1,1166.7,4,76,628814,True
3114,2,1,1166.7,2,76,54494,True
3115,2,1,1166.7,2,76,54494,True
3116,2,1,1166.7,2,76,54494,True
3117,2,1,1166.7,2,76,54494,True
3118,3,1,1166.7,3,76,54494,True
3119,2,1,1166.7,2,76,54494,True
3120,2,1,1166.7,2,76,54494,True
3121,3,1,1166.7,3,76,54494,True
3122,2,1,1166.7,2,76,54494,True
3123,3,1,1166.7,3,76,54494,True
3124,2,1,1166.7,2,76,54494,True
3125,3,1,1166.7,3,76,54494,True
3126,2,1,1166.7,2,76,54494,True
3127,5,1,1166.7,5,76,54494,True
3128,2,1,1166.7,2,76,54494,True
3129,3,1,1166.7,3,76,54494,True
3130,2,1,1166.7,2,76,54494,True
3131,3,1,1166.7,3,76,54494,True
3132,2,1,1166.7,2,76,54494,True
3133,2,1,1166.7,2,76,54494,True
3134,2,1,1166.7,2,76,54494,True
3135,3,1,233.3,3,76,79697,True
3136,2,1,437.5,2,76,79697,True
3137,2,1,212.1,2,76,362836,False
3138,2,1,1000.0,2,77,86336,True
3139,2,1,1166.7,2,77,86336,True
3140,1,1,500.0,1,77,86336,False
3141,2,1,1000.0,2,77,68160,True
3142,2,1,1166.7,2,77,68160,True
3143,1,1,500.0,1,77,68160,False
3144,3,1,1166.7,3,77,320141,True
3145,1,1,318.2,1,77,995696,True
3146,3,1,1166.7,3,77,995696,True
3147,2,1,500.0,2,77,8,True
3148,1,1,233.3,1,77,138887,True
3149,2,1,1166.7,2,77,138887,True
3150,2,1,1166.7,2,77,138887,True
3151,2,1,291.7,2,77,121340,True
3152,2,1,291.7,2,77,121340,True
3153,15,1,1166.7,15,77,724688,True
3154,10,1,218.7,10,77,29023,True
3155,3,1,1166.7,3,77,830592,True
3156,2,1,1166.7,2,77,287010,True
3157,2,1,318.2,2,77,94101,True
3158,2,1,318.2,2,77,107544,True
3159,1,1,304.3,1,77,371439,False
3160,5,1,218.7,5,77,176472,True
3161,2,1,318.2,2,77,63,True
3162,2,1,1166.7,2,77,335429,True
3163,2,1,1166.7,2,77,335429,True
3164,1,1,350.0,1,77,628814,True
3165,4,1,250.0,4,77,166980,True
3166,1,1,233.3,1,77,138887,True
3167,2,1,1166.7,2,77,138887,True
3168,2,1,1166.7,2,77,138887,True
3169,2,1,291.7,2,77,121340,True
3170,2,1,291.7,2,77,121340,True
3171,2,1,437.5,2,77,678183,True
3172,2,1,1166.7,2,77,670355,True
3173,2,1,1166.7,2,77,54494,True
3174,2,1,1166.7,2,77,54494,True
3175,3,1,1166.7,3,77,54494,True
3176,1,1,304.3,1,77,362538,False
3177,2,1,1166.7,2,78,672042,True
3178,2,1,1166.7,2,78,134628,True
3179,2,1,1166.7,2,78,134628,True
3180,2,1,1000.0,2,78,134628,True
3181,2,1,1000.0,2,78,134628,True
3182,3,1,318.2,3,78,134628,True
3183,3,1,1166.7,3,78,134628,True
3184,2,1,437.5,2,78,134628,True
3185,3,1,1166.7,3,78,134628,True
3186,2,1,1166.7,2,78,320141,True
3187,2,1,1166.7,2,78,320141,True
3188,2,1,1166.7,2,78,320141,True
3189,2,1,1166.7,2,78,320141,True
3190,40,1,350.0,40,78,320141,True
3191,2,1,1166.7,2,78,504198,True
3192,2,1,1166.7,2,78,137673,True
3193,1,1,225.8,1,78,137673,False
3194,2,1,218.7,2,78,121340,True
3195,3,1,1166.7,3,78,481650,True
3196,2,1,538.5,2,78,29023,True
3197,3,1,1166.7,3,78,830592,True
3198,1,1,304.3,1,78,726763,False
3199,2,1,1000.0,2,78,404575,True
3200,2,1,269.2,2,78,162172,True
3201,2,1,1166.7,2,78,137673,True
3202,1,1,225.8,1,78,137673,False
3203,2,1,218.7,2,78,121340,True
3204,2,1,350.0,2,78,678181,True
3205,2,1,1166.7,2,78,678181,True
3206,2,1,1166.7,2,78,678181,True
3207,2,1,1166.7,2,78,678181,True
3208,2,1,437.5,2,78,678181,True
3209,2,1,1166.7,2,78,678181,True
3210,2,1,1166.7,2,78,678181,True
3211,157,1,218.7,157,78,678181,True
3212,2,1,583.3,2,78,670355,True
3213,2,1,1166.7,2,78,670355,True
3214,5,1,318.2,5,78,54435,True
3215,5,1,318.2,5,78,54435,True
3216,4,1,1166.7,4,78,837437,True
3217,3,1,437.5,3,79,734495,True
3218,2,1,318.2,2,79,89620,True
3219,2,1,1000.0,2,79,77248,True
3220,2,1,1166.7,2,79,77248,True
3221,1,1,500.0,1,79,77248,False
3222,2,1,1166.7,2,79,8,True
3223,1,1,500.0,1,79,597954,False
3224,2,1,1166.7,2,79,121339,True
3225,2,1,1000.0,2,79,121339,True
3226,2,1,1000.0,2,79,121339,True
3227,1,1,250.0,1,79,763606,False
3228,1,1,250.0,1,79,763606,False
3229,2,1,1166.7,2,79,539928,True
3230,6,1,205.9,6,79,830592,True
3231,2,1,1166.7,2,79,1030119,True
3232,2,1,411.8,2,79,286352,True
3233,2,1,1166.7,2,79,286352,True
3234,1,1,538.5,1,79,286352,True
3235,2,1,368.4,2,79,286352,True
3236,1,1,500.0,1,79,286352,False
3237,3,1,218.7,3,79,286352,True
3238,2,1,1166.7,2,79,726737,True
3239,2,1,1166.7,2,79,726737,True
3240,3,1,1166.7,3,79,403868,True
3241,2,1,1166.7,2,79,83261,True
3242,2,1,1166.7,2,79,83261,True
3243,2,1,1000.0,2,79,83261,True
3244,2,1,1000.0,2,79,83261,True
3245,3,1,318.2,3,79,83261,True
3246,3,1,1166.7,3,79,83261,True
3247,2,1,437.5,2,79,83261,True
3248,3,1,1166.7,3,79,83261,True
3249,2,1,1000.0,2,79,162171,True
3250,2,1,538.5,2,79,162171,True
3251,2,1,1166.7,2,79,121339,True
3252,2,1,1000.0,2,79,121339,True
3253,2,1,1000.0,2,79,121339,True
3254,2,1,1166.7,2,79,1160683,True
3255,2,1,1000.0,2,79,121789,True
3256,3,1,583.3,3,79,678177,True
3257,2,1,1166.7,2,79,678177,True
3258,2,1,1166.7,2,79,678177,True
3259,2,1,1166.7,2,79,678177,True
3260,2,1,1166.7,2,79,678177,True
3261,2,1,1166.7,2,79,678177,True
3262,2,1,1166.7,2,79,678177,True
3263,2,1,1166.7,2,79,678177,True
3264,62,1,200.0,62,79,678177,True
3265,14,1,1166.7,14,79,670219,True
3266,11,1,250.0,11,79,42480,True
3267,2,1,1166.7,2,79,814594,True
3268,1,1,318.2,1,80,672042,True
3269,3,1,437.5,3,80,734495,True
3270,2,1,304.3,2,80,673563,True
3271,4,1,1166.7,4,80,267525,True
3272,2,1,538.5,2,80,267525,True
3273,1,1,500.0,1,80,267525,False
3274,2,1,1166.7,2,80,267525,True
3275,5,1,200.0,5,80,267525,True
3276,14,1,218.7,14,80,345465,True
3277,2,1,1166.7,2,80,968527,True
3278,1,1,538.5,1,80,484674,True
3279,2,1,500.0,2,80,484674,True
3280,2,1,437.5,2,80,121339,True
3281,2,1,1000.0,2,80,121339,True
3282,2,1,1000.0,2,80,121339,True
3283,7,1,1166.7,7,80,810432,True
3284,3,1,1166.7,3,80,58520,True
3285,3,1,1166.7,3,80,50910,True
3286,2,1,304.3,2,80,371092,True
3287,1,1,225.8,1,80,335429,False
3288,1,1,350.0,1,80,589864,True
3289,2,1,1166.7,2,80,589864,True
3290,2,1,437.5,2,80,121339,True
3291,2,1,1000.0,2,80,121339,True
3292,2,1,1000.0,2,80,121339,True
3293,2,1,304.3,2,80,646422,True
3294,2,1,1166.7,2,80,646422,True
3295,1,1,304.3,1,80,37508,False
3296,2,1,1166.7,2,80,798881,True
3297,2,1,1166.7,2,81,280266,True
3298,2,1,1000.0,2,81,280266,True
3299,1,1,205.9,1,81,191429,True
3300,2,1,318.2,2,81,85139,True
3301,2,1,318.2,2,81,67215,True
3302,1,1,304.3,1,81,261072,False
3303,10,1,212.1,10,81,261072,True
3304,2,1,1166.7,2,81,8,True
3305,2,1,411.8,2,81,627150,True
3306,2,1,269.2,2,81,142399,True
3307,3,1,1166.7,3,81,481650,True
3308,2,1,304.3,2,81,408173,True
3309,2,1,1166.7,2,81,408173,True
3310,19,1,218.7,19,81,29023,True
3311,3,1,437.5,3,81,736367,True
3312,2,1,1166.7,2,81,647124,True
3313,1,1,212.1,1,81,58519,False
3314,2,1,318.2,2,81,50910,True
3315,4,1,437.5,4,81,50910,True
3316,2,1,1166.7,2,81,51,True
3317,3,1,318.2,3,81,589864,True
3318,2,1,1166.7,2,81,160014,True
3319,2,1,1166.7,2,81,160014,True
3320,13,1,218.7,13,81,682353,True
3321,2,1,318.2,2,81,120515,True
3322,2,1,225.8,2,81,120515,True
3323,2,1,218.7,2,81,600585,False
3324,2,1,218.7,2,81,600585,False
3325,2,1,388.9,2,81,600585,True
3326,1,1,304.3,1,81,37230,False
3327,4,1,1166.7,4,81,787968,True
3328,2,1,538.5,2,82,734476,True
3329,3,1,583.3,3,82,387050,True
3330,2,1,1166.7,2,82,56448,True
3331,4,1,1166.7,4,82,56448,True
3332,3,1,1166.7,3,82,56448,True
3333,3,1,1166.7,3,82,56448,True
3334,3,1,1166.7,3,82,56448,True
3335,2,1,1166.7,2,82,56448,True
3336,4,1,1166.7,4,82,56448,True
3337,3,1,1166.7,3,82,56448,True
3338,3,1,1166.7,3,82,56448,True
3339,3,1,1166.7,3,82,56448,True
3340,2,1,1166.7,2,82,673563,True
3341,2,1,304.3,2,82,673563,True
3342,2,1,583.3,2,82,577383,True
3343,5,1,1166.7,5,82,577383,True
3344,4,1,304.3,4,82,464346,True
3345,2,1,1166.7,2,82,623930,True
3346,2,1,500.0,2,82,623930,True
3347,2,1,1000.0,2,82,142399,True
3348,2,1,538.5,2,82,142399,True
3349,2,1,538.5,2,82,121337,True
3350,2,1,538.5,2,82,121337,True
3351,2,1,1000.0,2,82,121337,True
3352,2,1,1000.0,2,82,121337,True
3353,1,1,269.2,1,82,104498,False
3354,1,1,500.0,1,82,104498,False
3355,2,1,1166.7,2,82,399630,True
3356,2,1,218.7,2,82,29023,True
3357,2,1,218.7,2,82,29023,True
3358,5,1,1166.7,5,82,774144,True
3359,1,1,500.0,1,82,898613,False
3360,1,1,304.3,1,82,898613,True
3361,6,1,318.2,6,82,898613,True
3362,2,1,411.8,2,82,637351,True
3363,2,1,1166.7,2,82,637351,True
3364,1,1,538.5,1,82,637351,True
3365,2,1,368.4,2,82,637351,True
3366,1,1,500.0,1,82,637351,False
3367,3,1,218.7,3,82,637351,True
3368,2,1,1166.7,2,82,736363,True
3369,2,1,304.3,2,82,647124,True
3370,2,1,1166.7,2,82,261859,True
3371,2,1,1166.7,2,82,187395,True
3372,2,1,1166.7,2,82,371092,True
3373,2,1,304.3,2,82,371092,True
3374,2,1,1166.7,2,82,335429,True
3375,2,1,500.0,2,82,589864,True
3376,2,1,350.0,2,82,589864,True
3377,1,1,500.0,1,82,544556,False
3378,2,1,1166.7,2,82,148470,True
3379,2,1,1166.7,2,82,148470,True
3380,2,1,538.5,2,82,121337,True
3381,2,1,538.5,2,82,121337,True
3382,2,1,1000.0,2,82,121337,True
3383,2,1,1000.0,2,82,121337,True
3384,15,1,218.7,15,82,682353,True
3385,12,1,250.0,12,82,31034,True
3386,2,1,1166.7,2,82,780288,True
3387,1,1,205.9,1,83,600204,True
3388,2,1,437.5,2,83,727450,True
3389,2,1,388.9,2,83,387049,True
3390,2,1,318.2,2,83,76177,True
3391,2,1,1166.7,2,83,218430,True
3392,2,1,1166.7,2,83,218430,True
3393,2,1,1166.7,2,83,218430,True
3394,9,1,1166.7,9,83,218430,True
