benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
602.gcc_s,1,region_11,500889900,500802750,0.24,0.24,0.02
602.gcc_s,1,region_12,137772250,137249000,0.87,0.87,0.38
602.gcc_s,1,region_13,134980300,134642200,0.89,0.89,0.25
602.gcc_s,1,region_14,566400100,564186000,0.21,0.21,0.39
602.gcc_s,1,region_15,1190317800,1190314300,0.10,0.10,0.00
602.gcc_s,1,region_16,529338600,529285050,0.23,0.23,0.01
602.gcc_s,1,region_17,188081600,188016850,0.64,0.64,0.03
602.gcc_s,1,region_18,1716712200,1716697150,0.07,0.07,0.00
602.gcc_s,1,average,497940956,497456672,0.51,0.51,0.33

602.gcc_s,2,region_1,143995600,143382400,0.83,0.84,0.43
602.gcc_s,2,region_2,151643800,151374650,0.79,0.79,0.18
602.gcc_s,2,region_3,101875200,101026450,1.18,1.19,0.83
602.gcc_s,2,region_4,146058500,146011950,0.82,0.82,0.03
602.gcc_s,2,region_5,131002200,130778200,0.92,0.92,0.17
602.gcc_s,2,region_6,133764750,133181300,0.90,0.90,0.44
602.gcc_s,2,region_7,136274600,135719850,0.88,0.88,0.41
602.gcc_s,2,region_8,147409850,146789650,0.81,0.82,0.42
602.gcc_s,2,region_9,145526150,144864300,0.82,0.83,0.45
602.gcc_s,2,region_10,133626850,132604150,0.90,0.90,0.77
602.gcc_s,2,region_11,140522550,140432950,0.85,0.85,0.06
602.gcc_s,2,region_12,108586800,108403400,0.85,0.85,0.17
602.gcc_s,2,region_13,145064150,144824750,0.83,0.83,0.17
602.gcc_s,2,region_14,125371750,124721800,0.96,0.96,0.52
602.gcc_s,2,average,135051625,134579700,0.88,0.88,0.36

602.gcc_s,3,region_1,134834000,134439900,0.89,0.89,0.29
602.gcc_s,3,region_2,292865650,292190850,0.41,0.41,0.23
602.gcc_s,3,region_3,121015300,120488550,0.91,0.91,0.44
602.gcc_s,3,region_4,131721100,130878300,0.91,0.92,0.64
602.gcc_s,3,region_5,129839500,129666250,0.92,0.93,0.13
602.gcc_s,3,region_6,127422400,126362250,0.94,0.95,0.83
602.gcc_s,3,region_7,97525750,96716200,1.23,1.24,0.83
602.gcc_s,3,region_8,107207450,106744050,1.12,1.12,0.43
602.gcc_s,3,region_9,123087300,122032050,0.97,0.98,0.86
602.gcc_s,3,region_10,106443750,102760700,1.13,1.17,3.46
602.gcc_s,3,region_11,316944600,316048600,0.38,0.38,0.28
602.gcc_s,3,region_12,137496450,136101000,0.87,0.88,1.01
602.gcc_s,3,region_13,132749750,131941950,0.90,0.91,0.61
602.gcc_s,3,region_14,131763450,130866400,0.91,0.92,0.68
602.gcc_s,3,region_15,86224950,85558550,0.91,0.91,0.77
602.gcc_s,3,region_16,123432750,122801000,0.88,0.88,0.51
602.gcc_s,3,average,143785884,142849788,0.89,0.90,0.75

603.bwaves_s,1,region_1,227005800,226979550,0.53,0.53,0.01
603.bwaves_s,1,region_2,222421850,222411700,0.54,0.54,0.00
603.bwaves_s,1,region_3,316632050,316607200,0.38,0.38,0.01
603.bwaves_s,1,region_4,202155100,202145650,0.59,0.59,0.00
603.bwaves_s,1,region_5,237415500,237405700,0.51,0.51,0.00
603.bwaves_s,1,region_6,226720900,226719500,0.53,0.53,0.00
603.bwaves_s,1,region_10,244480950,244469050,0.49,0.49,0.00
603.bwaves_s,1,region_11,202149150,202139700,0.59,0.59,0.00
603.bwaves_s,1,region_12,134751750,134751400,0.89,0.89,0.00
603.bwaves_s,1,region_13,134687700,130000500,0.89,0.92,3.48
603.bwaves_s,1,region_14,162501850,162394750,0.74,0.74,0.07
603.bwaves_s,1,region_15,162507450,162400350,0.74,0.74,0.07
603.bwaves_s,1,region_16,223691650,223647550,0.54,0.54,0.02
603.bwaves_s,1,region_17,195221250,195212500,0.61,0.61,0.00
603.bwaves_s,1,region_18,223692000,223648250,0.54,0.54,0.02
603.bwaves_s,1,region_19,246044050,246034250,0.49,0.49,0.00
603.bwaves_s,1,region_20,162589350,162482600,0.74,0.74,0.07
603.bwaves_s,1,region_21,222399800,222373900,0.54,0.54,0.01
603.bwaves_s,1,region_22,162505350,162398950,0.74,0.74,0.07
603.bwaves_s,1,region_23,223691300,223647900,0.54,0.54,0.02
603.bwaves_s,1,region_24,124203450,121541700,0.97,0.99,2.14
603.bwaves_s,1,region_25,751930900,751922150,0.16,0.16,0.00
603.bwaves_s,1,region_26,187610850,187601750,0.64,0.64,0.00
603.bwaves_s,1,average,225956957,225605937,0.61,0.61,0.50

603.bwaves_s,2,region_1,162285550,162175300,0.74,0.74,0.07
603.bwaves_s,2,region_2,162314600,162204350,0.74,0.74,0.07
603.bwaves_s,2,region_3,225624700,225599850,0.53,0.53,0.01
603.bwaves_s,2,region_4,227179750,227138100,0.53,0.53,0.02
603.bwaves_s,2,region_5,230463450,230437550,0.52,0.52,0.01
603.bwaves_s,2,region_6,225624350,225599500,0.53,0.53,0.01
603.bwaves_s,2,region_7,241170300,241160500,0.50,0.50,0.00
603.bwaves_s,2,region_8,162330000,162219750,0.74,0.74,0.07
603.bwaves_s,2,region_9,241165050,241155250,0.50,0.50,0.00
603.bwaves_s,2,region_10,162308650,162197700,0.74,0.74,0.07
603.bwaves_s,2,region_11,124946150,124937400,0.96,0.96,0.01
603.bwaves_s,2,region_12,168914550,161834050,0.71,0.74,4.19
603.bwaves_s,2,region_13,249275950,249265450,0.48,0.48,0.00
603.bwaves_s,2,region_14,197125600,197110200,0.61,0.61,0.01
603.bwaves_s,2,region_15,223598200,223597500,0.54,0.54,0.00
603.bwaves_s,2,region_16,162275400,162165150,0.74,0.74,0.07
603.bwaves_s,2,region_17,225624700,225599850,0.53,0.53,0.01
603.bwaves_s,2,region_18,140255500,140156450,0.86,0.86,0.07
603.bwaves_s,2,region_19,226623600,226613800,0.53,0.53,0.00
603.bwaves_s,2,region_20,226601200,226591050,0.53,0.53,0.00
603.bwaves_s,2,region_21,123145750,120038100,0.97,1.00,2.52
603.bwaves_s,2,region_22,230463450,230438250,0.52,0.52,0.01
603.bwaves_s,2,region_23,211710450,211701700,0.57,0.57,0.00
603.bwaves_s,2,region_24,223607650,223606600,0.54,0.54,0.00
603.bwaves_s,2,region_25,201508300,201498850,0.60,0.60,0.00
603.bwaves_s,2,region_26,241162950,241153150,0.50,0.50,0.00
603.bwaves_s,2,average,200665608,200238285,0.63,0.63,0.45

605.mcf_s,1,region_1,177297400,177275700,0.68,0.68,0.01
605.mcf_s,1,region_2,359405550,359403450,0.33,0.33,0.00
605.mcf_s,1,region_3,144101300,143335150,0.83,0.84,0.53
605.mcf_s,1,region_4,148869700,141668100,0.81,0.85,4.84
605.mcf_s,1,region_5,149348850,148594950,0.80,0.81,0.50
605.mcf_s,1,region_6,311801000,311803450,0.38,0.38,-0.00
605.mcf_s,1,region_7,242270000,240943850,0.50,0.50,0.55
605.mcf_s,1,region_8,163403800,157064950,0.73,0.76,3.88
605.mcf_s,1,region_9,284627000,284403350,0.42,0.42,0.08
605.mcf_s,1,region_10,351403500,351401050,0.34,0.34,0.00
605.mcf_s,1,region_11,140801850,140046900,0.85,0.86,0.54
605.mcf_s,1,region_12,134673700,133850150,0.89,0.90,0.61
605.mcf_s,1,region_13,141414000,140780850,0.85,0.85,0.45
605.mcf_s,1,region_14,185718750,182511350,0.65,0.66,1.73
605.mcf_s,1,region_15,126121800,125327300,0.95,0.96,0.63
605.mcf_s,1,region_16,162026900,162026200,0.74,0.74,0.00
605.mcf_s,1,region_17,151321450,150641750,0.79,0.80,0.45
605.mcf_s,1,region_18,144179000,143518200,0.83,0.84,0.46
605.mcf_s,1,region_19,210155400,209707050,0.57,0.57,0.21
605.mcf_s,1,region_20,157225250,156582650,0.76,0.77,0.41
605.mcf_s,1,region_21,154532000,153817650,0.78,0.78,0.46
605.mcf_s,1,region_22,165382700,165382350,0.73,0.73,0.00
605.mcf_s,1,region_23,188839700,185638600,0.64,0.65,1.70
605.mcf_s,1,region_24,145325600,144527250,0.83,0.83,0.55
605.mcf_s,1,region_25,162831200,162420300,0.74,0.74,0.25
605.mcf_s,1,region_26,155323700,154671650,0.77,0.78,0.42
605.mcf_s,1,region_27,177882950,172921700,0.67,0.69,2.79
605.mcf_s,1,region_28,146779500,144010650,0.82,0.83,1.89
605.mcf_s,1,average,185109412,183724162,0.70,0.71,1.04

607.cactuBSSN_s,1,region_1,147158200,147150150,0.82,0.82,0.01
607.cactuBSSN_s,1,region_2,142738050,142730700,0.84,0.84,0.01
607.cactuBSSN_s,1,region_3,668884300,668876250,0.18,0.18,0.00
607.cactuBSSN_s,1,region_4,379096200,379114050,0.32,0.32,-0.00
607.cactuBSSN_s,1,region_5,184084250,183828400,0.65,0.65,0.14
607.cactuBSSN_s,1,region_6,147158200,147149800,0.82,0.82,0.01
607.cactuBSSN_s,1,region_7,154102900,153836900,0.78,0.78,0.17
607.cactuBSSN_s,1,region_8,100505650,100497600,1.19,1.19,0.01
607.cactuBSSN_s,1,region_9,388565100,388554250,0.31,0.31,0.00
607.cactuBSSN_s,1,region_10,174174700,172712750,0.69,0.69,0.84
607.cactuBSSN_s,1,region_11,345421650,345411500,0.35,0.35,0.00
607.cactuBSSN_s,1,region_12,344740200,344731800,0.35,0.35,0.00
607.cactuBSSN_s,1,region_13,210028000,209377000,0.57,0.57,0.31
607.cactuBSSN_s,1,region_14,490553700,490543550,0.24,0.24,0.00
607.cactuBSSN_s,1,region_15,703710700,703696700,0.17,0.17,0.00
607.cactuBSSN_s,1,region_16,99734250,99726200,1.20,1.20,0.01
607.cactuBSSN_s,1,region_17,5535812800,5535804750,0.02,0.02,0.00
607.cactuBSSN_s,1,region_18,490597800,490587300,0.24,0.24,0.00
607.cactuBSSN_s,1,region_19,147486850,146994400,0.81,0.82,0.33
607.cactuBSSN_s,1,region_20,123106550,123097800,0.97,0.97,0.01
607.cactuBSSN_s,1,region_21,401031050,401035600,0.30,0.30,-0.00
607.cactuBSSN_s,1,region_22,99817550,99809500,1.20,1.20,0.01
607.cactuBSSN_s,1,region_23,559578250,559566350,0.21,0.21,0.00
607.cactuBSSN_s,1,region_24,128101750,128093350,0.94,0.94,0.01
607.cactuBSSN_s,1,average,506924527,506788610,0.59,0.59,0.14

619.lbm_s,1,region_1,246951600,246659350,0.49,0.49,0.12
619.lbm_s,1,region_2,180589850,180389300,0.66,0.67,0.11
619.lbm_s,1,region_3,196846650,196837550,0.61,0.61,0.00
619.lbm_s,1,region_4,252460950,252148750,0.48,0.48,0.12
619.lbm_s,1,region_5,17325350,17316950,0.78,0.78,0.05
619.lbm_s,1,region_6,221148900,220865400,0.54,0.54,0.13
619.lbm_s,1,region_7,180525800,180325250,0.66,0.67,0.11
619.lbm_s,1,region_8,256929750,256623850,0.47,0.47,0.12
619.lbm_s,1,region_9,229686100,232207850,0.52,0.52,-1.10
619.lbm_s,1,region_10,252247450,251940500,0.48,0.48,0.12
619.lbm_s,1,region_11,254927050,254615550,0.47,0.47,0.12
619.lbm_s,1,region_12,180158300,179950400,0.67,0.67,0.12
619.lbm_s,1,region_13,160078800,159803000,0.75,0.75,0.17
619.lbm_s,1,region_14,252530950,252221550,0.48,0.48,0.12
619.lbm_s,1,region_15,197792700,197490650,0.61,0.61,0.15
619.lbm_s,1,region_16,256309900,256001550,0.47,0.47,0.12
619.lbm_s,1,region_17,192959550,192676750,0.62,0.62,0.15
619.lbm_s,1,region_18,156629550,156386300,0.77,0.77,0.16
619.lbm_s,1,region_19,238242550,237957650,0.50,0.50,0.12
619.lbm_s,1,region_20,253464050,253154300,0.47,0.47,0.12
619.lbm_s,1,region_21,255990000,255671500,0.47,0.47,0.12
619.lbm_s,1,region_22,234454150,234169250,0.51,0.51,0.12
619.lbm_s,1,region_23,227363850,227071600,0.53,0.53,0.13
619.lbm_s,1,average,212852774,212716730,0.57,0.57,0.07

620.omnetpp_s,1,region_1,169531950,168452550,0.71,0.71,0.64
620.omnetpp_s,1,region_2,167960800,166883850,0.71,0.72,0.64
620.omnetpp_s,1,region_3,174183800,173130300,0.69,0.69,0.60
620.omnetpp_s,1,region_4,129682700,129531850,0.93,0.93,0.12
620.omnetpp_s,1,region_5,173825400,172777500,0.69,0.69,0.60
620.omnetpp_s,1,region_6,139387850,138436900,0.86,0.87,0.68
620.omnetpp_s,1,region_7,168845250,167771800,0.71,0.72,0.64
620.omnetpp_s,1,region_8,173057150,171979150,0.69,0.70,0.62
620.omnetpp_s,1,region_9,1710800,1711850,0.89,0.89,-0.06
620.omnetpp_s,1,average,144242856,143408417,0.76,0.77,0.50

621.wrf_s,1,region_1,109987150,109973850,1.09,1.09,0.01
621.wrf_s,1,region_2,96780950,93073400,1.24,1.29,3.83
621.wrf_s,1,region_3,86014250,80890250,1.40,1.48,5.96
621.wrf_s,1,region_4,68604550,63944300,1.75,1.88,6.79
621.wrf_s,1,region_5,102399500,101591000,1.17,1.18,0.79
621.wrf_s,1,region_6,90038200,90014050,1.33,1.33,0.03
621.wrf_s,1,region_7,171501400,171491950,0.70,0.70,0.01
621.wrf_s,1,region_8,79695000,79674700,1.51,1.51,0.03
621.wrf_s,1,region_9,148824200,148817900,0.81,0.81,0.00
621.wrf_s,1,region_10,183130500,183122450,0.66,0.66,0.00
621.wrf_s,1,region_11,175982100,175982450,0.68,0.68,-0.00
621.wrf_s,1,region_12,196433300,196410200,0.61,0.61,0.01
621.wrf_s,1,region_13,196155050,196157150,0.61,0.61,-0.00
621.wrf_s,1,region_14,101379600,101360700,1.18,1.18,0.02
621.wrf_s,1,region_15,116094300,115745700,1.03,1.04,0.30
621.wrf_s,1,region_16,70559300,63206150,1.70,1.90,10.42
621.wrf_s,1,region_17,98407050,94249400,1.22,1.27,4.22
621.wrf_s,1,region_18,179812500,179772600,0.67,0.67,0.02
621.wrf_s,1,region_19,203444150,203462700,0.59,0.59,-0.01
621.wrf_s,1,region_20,86218650,83875400,1.39,1.43,2.72
621.wrf_s,1,region_21,75723900,71580250,1.58,1.68,5.47
621.wrf_s,1,region_22,82763100,82756100,1.45,1.45,0.01
621.wrf_s,1,region_23,164987900,164986850,0.73,0.73,0.00
621.wrf_s,1,region_24,198580200,198622200,0.60,0.60,-0.02
621.wrf_s,1,region_25,190221150,190217650,0.63,0.63,0.00
621.wrf_s,1,region_26,88986800,88875500,1.35,1.35,0.13
621.wrf_s,1,region_27,176907500,176854300,0.68,0.68,0.03
621.wrf_s,1,average,131097491,129878117,1.05,1.08,1.94

623.xalancbmk_s,1,region_1,107239300,107186100,1.12,1.12,0.05
623.xalancbmk_s,1,region_2,97616050,97533800,1.23,1.23,0.08
623.xalancbmk_s,1,region_3,118766900,118678700,1.01,1.01,0.07
623.xalancbmk_s,1,region_4,167521900,166714800,0.72,0.72,0.48
623.xalancbmk_s,1,region_5,109288550,109217150,1.10,1.10,0.07
623.xalancbmk_s,1,region_6,109720100,109644850,1.09,1.09,0.07
623.xalancbmk_s,1,region_7,108536750,108475850,1.11,1.11,0.06
623.xalancbmk_s,1,region_8,103174400,103092150,1.16,1.16,0.08
623.xalancbmk_s,1,region_9,98561050,98494900,1.22,1.22,0.07
623.xalancbmk_s,1,region_10,22783950,22685950,0.67,0.67,0.43
623.xalancbmk_s,1,region_11,113679300,113606150,1.06,1.06,0.06
623.xalancbmk_s,1,region_12,384359500,383587050,0.31,0.31,0.20
623.xalancbmk_s,1,region_13,116603550,116540550,1.03,1.03,0.05
623.xalancbmk_s,1,region_14,81574850,81555250,1.47,1.47,0.02
623.xalancbmk_s,1,region_15,114625350,114555350,1.05,1.05,0.06
623.xalancbmk_s,1,region_16,114706550,114631300,1.05,1.05,0.07
623.xalancbmk_s,1,region_17,115762150,115679200,1.04,1.04,0.07
623.xalancbmk_s,1,region_18,98297500,98278600,1.22,1.22,0.02
623.xalancbmk_s,1,region_19,109934300,109885300,1.09,1.09,0.04
623.xalancbmk_s,1,region_20,110485200,110416950,1.09,1.09,0.06
623.xalancbmk_s,1,region_21,98685650,98618100,1.22,1.22,0.07
623.xalancbmk_s,1,average,119139183,119003717,1.05,1.05,0.10

625.x264_s,1,region_1,38376100,38292800,1.80,1.81,0.22
625.x264_s,1,region_2,47373550,47249300,1.70,1.71,0.26
625.x264_s,1,region_3,49357000,49267400,2.43,2.44,0.18
625.x264_s,1,region_4,40343100,40285350,2.97,2.98,0.14
625.x264_s,1,region_5,50914850,50810200,2.36,2.36,0.21
625.x264_s,1,region_6,40650050,40602100,2.95,2.96,0.12
625.x264_s,1,region_7,45670100,45576300,2.63,2.63,0.21
625.x264_s,1,region_8,41317150,41251350,2.90,2.91,0.16
625.x264_s,1,region_9,53482800,53376750,2.24,2.25,0.20
625.x264_s,1,region_10,67189850,66939600,1.65,1.65,0.37
625.x264_s,1,region_11,65542400,65380350,1.83,1.84,0.25
625.x264_s,1,region_12,15146600,15106700,1.81,1.81,0.26
625.x264_s,1,region_13,46064550,45978800,2.01,2.02,0.19
625.x264_s,1,region_14,46753000,46684050,1.82,1.83,0.15
625.x264_s,1,region_15,59464300,59365600,1.94,1.94,0.17
625.x264_s,1,region_16,57219750,56530950,2.10,2.12,1.20
625.x264_s,1,region_17,47157250,47081650,2.54,2.55,0.16
625.x264_s,1,region_18,48096300,48052200,2.49,2.50,0.09
625.x264_s,1,region_19,40155500,40112100,2.99,2.99,0.11
625.x264_s,1,region_20,40002900,39963000,3.00,3.00,0.10
625.x264_s,1,region_21,47639200,47583900,2.52,2.52,0.12
625.x264_s,1,region_22,61698700,61602800,1.94,1.95,0.16
625.x264_s,1,region_23,52423350,52301550,1.85,1.86,0.23
625.x264_s,1,average,47914711,47799774,2.28,2.29,0.23

625.x264_s,2,region_1,55804000,55710550,2.15,2.15,0.17
625.x264_s,2,region_2,57943550,57862700,2.07,2.07,0.14
625.x264_s,2,region_3,56117950,56032550,2.14,2.14,0.15
625.x264_s,2,region_4,67372550,67106550,1.78,1.79,0.39
625.x264_s,2,region_5,28469700,28436800,2.17,2.17,0.12
625.x264_s,2,region_6,56029050,55951000,2.14,2.14,0.14
625.x264_s,2,region_7,54820850,54773950,2.19,2.19,0.09
625.x264_s,2,region_8,57164100,57067150,2.10,2.10,0.17
625.x264_s,2,region_9,56469700,56379750,2.13,2.13,0.16
625.x264_s,2,region_10,2714250,2710750,1.67,1.67,0.13
625.x264_s,2,region_11,51900800,51872100,2.31,2.31,0.06
625.x264_s,2,region_12,57757350,57674750,2.08,2.08,0.14
625.x264_s,2,region_13,52288600,52245200,2.29,2.30,0.08
625.x264_s,2,region_14,45450300,45394300,2.05,2.05,0.12
625.x264_s,2,region_15,57265950,57178100,2.10,2.10,0.15
625.x264_s,2,region_16,53632950,53588150,2.24,2.24,0.08
625.x264_s,2,region_17,55120800,55056050,2.18,2.18,0.12
625.x264_s,2,region_18,56577150,56477750,2.12,2.12,0.18
625.x264_s,2,region_19,58353050,58189250,2.06,2.06,0.28
625.x264_s,2,average,51644876,51563547,2.10,2.10,0.15

625.x264_s,3,region_1,57118250,57036700,2.10,2.10,0.14
625.x264_s,3,region_2,56691250,56615300,2.12,2.12,0.13
625.x264_s,3,region_3,60047750,59929100,2.00,2.00,0.20
625.x264_s,3,region_4,41921250,41874000,2.86,2.87,0.11
625.x264_s,3,region_5,40903450,40882100,2.93,2.94,0.05
625.x264_s,3,region_6,54185600,54167400,2.21,2.22,0.03
625.x264_s,3,region_7,50177400,50152200,2.39,2.39,0.05
625.x264_s,3,region_8,56155400,56076650,2.14,2.14,0.14
625.x264_s,3,region_9,54029500,54006050,2.22,2.22,0.04
625.x264_s,3,region_10,59349150,59255000,2.02,2.03,0.16
625.x264_s,3,region_11,47807200,47745600,2.08,2.08,0.13
625.x264_s,3,region_12,40132400,40094250,2.99,2.99,0.10
625.x264_s,3,region_13,58176650,58087750,2.06,2.07,0.15
625.x264_s,3,region_14,46013450,45973200,2.61,2.61,0.09
625.x264_s,3,region_15,53326000,53305350,2.25,2.25,0.04
625.x264_s,3,region_16,5622050,5623450,1.43,1.43,-0.02
625.x264_s,3,region_17,40167050,40120850,2.09,2.09,0.12
625.x264_s,3,region_18,61896800,61823650,1.94,1.94,0.12
625.x264_s,3,average,49095589,49042700,2.25,2.25,0.10

627.cam4_s,1,region_1,38401650,38403050,3.12,3.12,-0.00
627.cam4_s,1,region_2,99843800,91673400,1.20,1.31,8.18
627.cam4_s,1,region_3,111398350,107551850,1.08,1.12,3.45
627.cam4_s,1,region_4,110537350,105239050,1.09,1.14,4.79
627.cam4_s,1,region_5,95483500,91352450,1.26,1.31,4.33
627.cam4_s,1,region_6,94811500,89009550,1.27,1.35,6.12
627.cam4_s,1,region_7,118305250,116968950,1.01,1.03,1.13
627.cam4_s,1,region_8,93092650,88696300,1.29,1.35,4.72
627.cam4_s,1,region_9,102728150,102724650,1.17,1.17,0.00
627.cam4_s,1,region_10,111174000,106918700,1.08,1.12,3.83
627.cam4_s,1,region_11,109685450,103728100,1.09,1.16,5.43
627.cam4_s,1,region_12,85002750,78891050,1.41,1.52,7.19
627.cam4_s,1,region_13,103195400,97167700,1.16,1.23,5.84
627.cam4_s,1,region_14,92763300,88083100,1.29,1.36,5.05
627.cam4_s,1,region_15,111944000,107254350,1.07,1.12,4.19
627.cam4_s,1,region_16,97424950,90742750,1.23,1.32,6.86
627.cam4_s,1,region_17,99411900,92759450,1.21,1.29,6.69
627.cam4_s,1,region_18,97721750,93501800,1.23,1.28,4.32
627.cam4_s,1,region_19,98924000,95043550,1.21,1.26,3.92
627.cam4_s,1,region_20,110670700,107233000,1.08,1.12,3.11
627.cam4_s,1,region_21,96901000,89794600,1.24,1.34,7.33
627.cam4_s,1,region_22,73069500,73057950,1.64,1.64,0.02
627.cam4_s,1,region_23,98722050,92114750,1.22,1.30,6.69
627.cam4_s,1,average,97878824,93387396,1.29,1.35,4.91

628.pop2_s,1,region_1,131300400,131300050,0.91,0.91,0.00
628.pop2_s,1,region_2,98040950,97970600,1.22,1.22,0.07
628.pop2_s,1,region_3,116270000,116255650,1.03,1.03,0.01
628.pop2_s,1,region_4,101805550,101727500,1.18,1.18,0.08
628.pop2_s,1,region_5,110917100,110846750,1.08,1.08,0.06
628.pop2_s,1,region_6,97679400,97633550,1.23,1.23,0.05
628.pop2_s,1,region_7,111447350,111351100,1.08,1.08,0.09
628.pop2_s,1,region_8,116516050,116509400,1.03,1.03,0.01
628.pop2_s,1,region_9,104851950,104769350,1.14,1.15,0.08
628.pop2_s,1,region_10,109641700,109576250,1.09,1.10,0.06
628.pop2_s,1,region_11,107335200,107240000,1.12,1.12,0.09
628.pop2_s,1,region_12,109272100,109267200,1.10,1.10,0.00
628.pop2_s,1,region_13,107784250,107711450,1.11,1.11,0.07
628.pop2_s,1,region_14,99754550,99699600,1.20,1.20,0.06
628.pop2_s,1,region_15,108224900,108166100,1.11,1.11,0.05
628.pop2_s,1,region_16,99579550,99504300,1.21,1.21,0.08
628.pop2_s,1,region_17,98994700,98953400,1.21,1.21,0.04
628.pop2_s,1,region_18,101126900,101084900,1.19,1.19,0.04
628.pop2_s,1,region_19,109548950,109487000,1.10,1.10,0.06
628.pop2_s,1,region_20,151524450,151524800,0.79,0.79,-0.00
628.pop2_s,1,region_21,110630800,110625200,1.08,1.08,0.01
628.pop2_s,1,region_22,115021550,114991450,1.04,1.04,0.03
628.pop2_s,1,region_23,124170550,124166700,0.97,0.97,0.00
628.pop2_s,1,region_24,110245450,110239850,1.09,1.09,0.01
628.pop2_s,1,region_25,106304450,106250550,1.13,1.13,0.05
628.pop2_s,1,region_26,135434950,135435300,0.89,0.89,-0.00
628.pop2_s,1,region_27,103153750,103108950,1.16,1.16,0.04
628.pop2_s,1,region_28,114033500,114033500,0.84,0.84,0.00
628.pop2_s,1,average,111093250,111051088,1.08,1.08,0.05

631.deepsjeng_s,1,region_1,101068800,99297100,1.19,1.21,1.75
631.deepsjeng_s,1,region_2,99122100,97234900,1.21,1.23,1.90
631.deepsjeng_s,1,region_3,128272550,128272200,0.94,0.94,0.00
631.deepsjeng_s,1,region_4,101379950,99561000,1.18,1.21,1.79
631.deepsjeng_s,1,region_5,103770100,102023250,1.16,1.18,1.68
631.deepsjeng_s,1,average,106722700,105277690,1.14,1.15,1.78

641.leela_s,1,region_1,103485900,102845750,1.16,1.17,0.62
641.leela_s,1,region_2,109308500,108894100,1.10,1.10,0.38
641.leela_s,1,region_3,102925900,102027450,1.17,1.18,0.87
641.leela_s,1,region_4,101305400,101095050,1.18,1.19,0.21
641.leela_s,1,region_5,100293550,100000250,1.20,1.20,0.29
641.leela_s,1,region_6,105101500,104747300,1.14,1.15,0.34
641.leela_s,1,region_7,100226000,99781850,1.20,1.20,0.44
641.leela_s,1,region_8,102168850,101798550,1.17,1.18,0.36
641.leela_s,1,region_9,103947200,103600350,1.15,1.16,0.33
641.leela_s,1,region_10,102180050,101190600,1.17,1.19,0.97
641.leela_s,1,region_11,105509600,104800500,1.14,1.15,0.67
641.leela_s,1,region_12,105313600,104902350,1.14,1.14,0.39
641.leela_s,1,region_13,100038400,99274350,1.20,1.21,0.76
641.leela_s,1,region_14,103056800,102700150,1.16,1.17,0.35
641.leela_s,1,region_15,104762700,104463800,1.15,1.15,0.29
641.leela_s,1,region_16,105649950,105241150,1.14,1.14,0.39
641.leela_s,1,region_17,56862750,56863800,2.11,2.11,-0.00
641.leela_s,1,region_18,98936600,98334600,1.21,1.22,0.61
641.leela_s,1,region_19,104933500,104470100,1.14,1.15,0.44
641.leela_s,1,region_20,104612900,104220900,1.15,1.15,0.37
641.leela_s,1,region_21,105270900,104830600,1.14,1.14,0.42
641.leela_s,1,region_22,102916450,102568900,1.17,1.17,0.34
641.leela_s,1,region_23,101267950,100884350,1.18,1.19,0.38
641.leela_s,1,region_24,103073250,102472300,1.16,1.17,0.58
641.leela_s,1,average,101381175,100917046,1.20,1.21,0.47

644.nab_s,1,region_1,101945550,100828700,1.18,1.19,1.10
644.nab_s,1,region_2,118301050,116782400,1.01,1.03,1.28
644.nab_s,1,region_3,85356950,78622950,1.41,1.53,7.89
644.nab_s,1,region_4,97960800,96201350,1.22,1.25,1.80
644.nab_s,1,region_5,128309650,127815100,0.94,0.94,0.39
644.nab_s,1,region_6,100655100,98969150,1.19,1.21,1.67
644.nab_s,1,region_7,124447400,122313450,0.96,0.98,1.71
644.nab_s,1,region_8,101064950,100392600,1.19,1.20,0.67
644.nab_s,1,region_9,99901200,98257600,1.20,1.22,1.65
644.nab_s,1,region_10,92265600,90694800,1.30,1.32,1.70
644.nab_s,1,region_11,119649250,117671400,1.00,1.02,1.65
644.nab_s,1,region_12,96100900,94373650,1.25,1.27,1.80
644.nab_s,1,region_13,91732200,88200000,1.31,1.36,3.85
644.nab_s,1,region_14,95401950,93720900,1.26,1.28,1.76
644.nab_s,1,region_15,102324950,101715600,1.17,1.18,0.60
644.nab_s,1,region_16,119481600,100609950,1.00,1.19,15.79
644.nab_s,1,region_17,90079150,89798800,1.33,1.34,0.31
644.nab_s,1,average,103822250,100998141,1.17,1.21,2.68

648.exchange2_s,1,region_1,87039050,86637600,1.38,1.39,0.46
648.exchange2_s,1,region_2,58048200,56823550,2.07,2.11,2.11
648.exchange2_s,1,region_3,102700500,102680550,1.17,1.17,0.02
648.exchange2_s,1,region_4,100171050,100131850,1.20,1.20,0.04
648.exchange2_s,1,region_5,82925150,82170900,1.45,1.46,0.91
648.exchange2_s,1,region_6,85885800,85467900,1.40,1.40,0.49
648.exchange2_s,1,region_7,86701300,86193450,1.38,1.39,0.59
648.exchange2_s,1,region_8,102846450,102785900,1.17,1.17,0.06
648.exchange2_s,1,region_9,104254500,104254150,1.15,1.15,0.00
648.exchange2_s,1,region_10,99638350,99598100,1.20,1.20,0.04
