benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
602.gcc_s,1,average,481452189,480954899,0.37,0.38,0.25
,,,,,,,
602.gcc_s,2,region_1,189984012,189328810,0.63,0.63,0.34
602.gcc_s,2,region_2,190908466,190620456,0.63,0.63,0.15
602.gcc_s,2,region_3,152822422,151892490,0.79,0.79,0.61
602.gcc_s,2,region_4,228643420,228591296,0.52,0.52,0.02
602.gcc_s,2,region_5,144637626,144423154,0.83,0.83,0.15
602.gcc_s,2,region_6,212324624,211212258,0.57,0.57,0.52
602.gcc_s,2,region_7,272997790,272364998,0.44,0.44,0.23
602.gcc_s,2,region_8,197657694,196989212,0.61,0.61,0.34
602.gcc_s,2,region_9,197018428,196288526,0.61,0.61,0.37
602.gcc_s,2,region_10,280674626,279630154,0.43,0.43,0.37
602.gcc_s,2,region_11,202796224,202692640,0.59,0.59,0.05
602.gcc_s,2,region_12,207942556,207808760,0.44,0.44,0.06
602.gcc_s,2,region_13,187286678,187019086,0.64,0.64,0.14
602.gcc_s,2,region_14,215596152,214944602,0.56,0.56,0.3
602.gcc_s,2,average,205806480,205271889,0.59,0.59,0.26
,,,,,,,
602.gcc_s,3,region_1,215352962,214949914,0.56,0.56,0.19
602.gcc_s,3,region_2,437933232,436742348,0.27,0.27,0.27
602.gcc_s,3,region_3,177961794,177437400,0.62,0.62,0.29
602.gcc_s,3,region_4,188447516,187506794,0.64,0.64,0.5
602.gcc_s,3,region_5,202770494,202568638,0.59,0.59,0.1
602.gcc_s,3,region_6,215372550,214245576,0.56,0.56,0.52
602.gcc_s,3,region_7,124142104,123251182,0.97,0.97,0.72
602.gcc_s,3,region_8,208362536,207540006,0.58,0.58,0.39
602.gcc_s,3,region_9,223772482,222747930,0.54,0.54,0.46
602.gcc_s,3,region_10,142333380,138662456,0.84,0.87,2.58
602.gcc_s,3,region_11,443663718,442455238,0.27,0.27,0.27
602.gcc_s,3,region_12,215673010,214306664,0.56,0.56,0.63
602.gcc_s,3,region_13,184141808,183222500,0.65,0.65,0.5
602.gcc_s,3,region_14,162499060,161596850,0.74,0.74,0.56
602.gcc_s,3,region_15,112447902,111834532,0.7,0.7,0.55
602.gcc_s,3,region_16,167050448,166360054,0.65,0.65,0.41
602.gcc_s,3,average,213870312,212839255,0.61,0.61,0.56
,,,,,,,
603.bwaves_s,1,region_1,375806570,375771046,0.32,0.32,0.01
603.bwaves_s,1,region_2,337798214,337779622,0.36,0.36,0.01
603.bwaves_s,1,region_3,524366942,524343204,0.23,0.23,0
603.bwaves_s,1,region_4,363912836,363893746,0.33,0.33,0.01
603.bwaves_s,1,region_5,379250406,379231648,0.32,0.32,0
603.bwaves_s,1,region_6,563446994,563441516,0.21,0.21,0
603.bwaves_s,1,region_10,407847392,407793442,0.29,0.29,0.01
603.bwaves_s,1,region_11,363903872,363885280,0.33,0.33,0.01
603.bwaves_s,1,region_12,236659062,236657402,0.51,0.51,0
603.bwaves_s,1,region_13,190099382,188270228,0.63,0.64,0.96
603.bwaves_s,1,region_14,323385264,323009440,0.37,0.37,0.12
603.bwaves_s,1,region_15,323325670,323097752,0.37,0.37,0.07
603.bwaves_s,1,region_16,375047120,375019398,0.32,0.32,0.01
603.bwaves_s,1,region_17,319932630,319915200,0.38,0.38,0.01
603.bwaves_s,1,region_18,375047120,375019232,0.32,0.32,0.01
603.bwaves_s,1,region_19,411082068,411063642,0.29,0.29,0
603.bwaves_s,1,region_20,323433072,323082646,0.37,0.37,0.11
603.bwaves_s,1,region_21,370393310,370358450,0.32,0.32,0.01
603.bwaves_s,1,region_22,323329654,323036996,0.37,0.37,0.09
603.bwaves_s,1,region_23,375047452,375019232,0.32,0.32,0.01
603.bwaves_s,1,region_24,173064628,170916256,0.69,0.7,1.24
603.bwaves_s,1,region_25,1246788982,1246772714,0.1,0.1,0
603.bwaves_s,1,region_26,399829592,399811000,0.3,0.3,0
603.bwaves_s,1,average,394904271,394660395,0.35,0.35,0.17
,,,,,,,
603.bwaves_s,2,region_1,326306200,325892362,0.37,0.37,0.13
603.bwaves_s,2,region_2,326364632,325961916,0.37,0.37,0.12
603.bwaves_s,2,region_3,377313518,377279156,0.32,0.32,0.01
603.bwaves_s,2,region_4,382106436,382101456,0.31,0.31,0
603.bwaves_s,2,region_5,383013626,382978932,0.31,0.31,0.01
603.bwaves_s,2,region_6,377313850,377279322,0.32,0.32,0.01
603.bwaves_s,2,region_7,385981374,385962948,0.31,0.31,0
603.bwaves_s,2,region_8,326335748,325909792,0.37,0.37,0.13
603.bwaves_s,2,region_9,385980876,385962450,0.31,0.31,0
603.bwaves_s,2,region_10,326346704,325872110,0.37,0.37,0.15
603.bwaves_s,2,region_11,245041232,245024300,0.49,0.49,0.01
603.bwaves_s,2,region_12,210004774,206428304,0.57,0.58,1.7
603.bwaves_s,2,region_13,417487178,417466428,0.29,0.29,0
603.bwaves_s,2,region_14,324351716,324320342,0.37,0.37,0.01
603.bwaves_s,2,region_15,572422614,572418132,0.21,0.21,0
603.bwaves_s,2,region_16,326270510,326052884,0.37,0.37,0.07
603.bwaves_s,2,region_17,377313352,377278824,0.32,0.32,0.01
603.bwaves_s,2,region_18,177891908,177521728,0.67,0.68,0.21
603.bwaves_s,2,region_19,342903212,342885284,0.35,0.35,0.01
603.bwaves_s,2,region_20,342848266,342830338,0.35,0.35,0.01
603.bwaves_s,2,region_21,170755568,168701816,0.7,0.71,1.2
603.bwaves_s,2,region_22,383013460,382978932,0.31,0.31,0.01
603.bwaves_s,2,region_23,306176542,306158946,0.39,0.39,0.01
603.bwaves_s,2,region_24,572421784,572416970,0.21,0.21,0
603.bwaves_s,2,region_25,358453594,358435500,0.33,0.33,0.01
603.bwaves_s,2,region_26,385980212,385961786,0.31,0.31,0
603.bwaves_s,2,average,350399957,350080037,0.37,0.37,0.2
,,,,,,,
605.mcf_s,1,region_1,554014708,553968228,0.22,0.22,0.01
605.mcf_s,1,region_2,561429928,561425446,0.21,0.21,0
605.mcf_s,1,region_3,301571038,300656876,0.4,0.4,0.3
605.mcf_s,1,region_4,982340192,979410790,0.12,0.12,0.3
605.mcf_s,1,region_5,350132014,349169878,0.34,0.34,0.27
605.mcf_s,1,region_6,667308712,-,0.18,-,-
605.mcf_s,1,region_7,620395120,618738938,0.19,0.19,0.27
605.mcf_s,1,region_8,969468718,969449296,0.12,0.12,0
605.mcf_s,1,region_9,484774448,484761832,0.25,0.25,0
605.mcf_s,1,region_10,403171670,403165030,0.3,0.3,0
605.mcf_s,1,region_11,310372690,310369204,0.39,0.39,0
605.mcf_s,1,region_12,248878986,248878654,0.48,0.48,0
605.mcf_s,1,region_13,273494794,273477530,0.44,0.44,0.01
605.mcf_s,1,region_14,758986694,758974908,0.16,0.16,0
605.mcf_s,1,region_15,234441966,234431176,0.51,0.51,0
605.mcf_s,1,region_16,834842718,834828110,0.14,0.14,0
605.mcf_s,1,region_17,330559452,330558124,0.36,0.36,0
605.mcf_s,1,region_18,293718242,293717246,0.41,0.41,0
605.mcf_s,1,region_19,392104782,392092166,0.31,0.31,0
605.mcf_s,1,region_20,419103354,419094058,0.29,0.29,0
605.mcf_s,1,region_21,341703364,341703032,0.35,0.35,0
605.mcf_s,1,region_22,862941538,862924274,0.14,0.14,0
605.mcf_s,1,region_23,740791932,740776162,0.16,0.16,0
605.mcf_s,1,region_24,325213920,325213256,0.37,0.37,0
605.mcf_s,1,region_25,500651518,500651684,0.24,0.24,0
605.mcf_s,1,region_26,416620160,416620160,0.29,0.29,0
605.mcf_s,1,region_27,838601788,838584690,0.14,0.14,0
605.mcf_s,1,region_28,589954870,589933788,0.2,0.2,0
605.mcf_s,1,average,516306689,516058316,0.28,0.28,0.19
,,,,,,,
607.cactuBSSN_s,1,region_1,432264664,432246072,0.28,0.28,0
607.cactuBSSN_s,1,region_2,352135136,352117374,0.34,0.34,0.01
607.cactuBSSN_s,1,region_3,670714036,670697934,0.18,0.18,0
607.cactuBSSN_s,1,region_4,464283408,461831588,0.26,0.26,0.53
607.cactuBSSN_s,1,region_5,355934212,355826146,0.34,0.34,0.03
607.cactuBSSN_s,1,region_6,432254372,432236278,0.28,0.28,0
607.cactuBSSN_s,1,region_7,537751356,537277260,0.22,0.22,0.09
607.cactuBSSN_s,1,region_8,130268002,130251734,0.92,0.92,0.01
607.cactuBSSN_s,1,region_9,818628834,818607254,0.15,0.15,0
607.cactuBSSN_s,1,region_10,422332552,419252920,0.28,0.29,0.73
607.cactuBSSN_s,1,region_11,624315542,624295124,0.19,0.19,0
607.cactuBSSN_s,1,region_12,623942042,623924446,0.19,0.19,0
607.cactuBSSN_s,1,region_13,529384126,527499196,0.23,0.23,0.36
607.cactuBSSN_s,1,region_14,600621864,598462038,0.2,0.2,0.36
607.cactuBSSN_s,1,region_15,763478654,763457074,0.16,0.16,0
607.cactuBSSN_s,1,region_16,130261860,130245758,0.92,0.92,0.01
607.cactuBSSN_s,1,region_17,1579399032,1579383096,0.08,0.08,0
607.cactuBSSN_s,1,region_18,605230854,602862366,0.2,0.2,0.39
607.cactuBSSN_s,1,region_19,455432454,455179968,0.26,0.26,0.06
607.cactuBSSN_s,1,region_20,160178380,160161448,0.75,0.75,0.01
607.cactuBSSN_s,1,region_21,688349544,-,0.17,-,-
607.cactuBSSN_s,1,region_22,130346354,130346354,0.92,0.92,0
607.cactuBSSN_s,1,region_23,754041720,754031096,0.16,0.16,0
607.cactuBSSN_s,1,region_24,145683758,145683426,0.82,0.82,0
607.cactuBSSN_s,1,average,509516661,508951128,0.36,0.36,0.22
,,,,,,,
619.lbm_s,1,region_1,264238634,263994614,0.45,0.45,0.09
619.lbm_s,1,region_2,192047226,191840058,0.62,0.63,0.11
619.lbm_s,1,region_3,296097686,296080090,0.41,0.41,0.01
619.lbm_s,1,region_4,269483570,269241376,0.45,0.45,0.09
619.lbm_s,1,region_5,25782788,25767682,0.52,0.52,0.06
619.lbm_s,1,region_6,238277396,238023582,0.5,0.5,0.11
619.lbm_s,1,region_7,192059012,191851844,0.62,0.63,0.11
619.lbm_s,1,region_8,273897178,273657308,0.44,0.44,0.09
619.lbm_s,1,region_9,410633536,460829280,0.29,0.26,-12.22
619.lbm_s,1,region_10,269376500,269134472,0.45,0.45,0.09
619.lbm_s,1,region_11,271952156,271707306,0.44,0.44,0.09
619.lbm_s,1,region_12,191876246,191661774,0.63,0.63,0.11
619.lbm_s,1,region_13,175118712,174838670,0.69,0.69,0.16
619.lbm_s,1,region_14,269524406,269282378,0.45,0.45,0.09
619.lbm_s,1,region_15,212981154,212714060,0.56,0.56,0.13
619.lbm_s,1,region_16,273184540,272943840,0.44,0.44,0.09
619.lbm_s,1,region_17,209606042,209340110,0.57,0.57,0.13
619.lbm_s,1,region_18,170712242,170462910,0.7,0.7,0.15
619.lbm_s,1,region_19,255454744,255207072,0.47,0.47,0.1
619.lbm_s,1,region_20,270311744,270069550,0.44,0.44,0.09
619.lbm_s,1,region_21,273148850,272907818,0.44,0.44,0.09
619.lbm_s,1,region_22,249694378,-,0.48,-,-
619.lbm_s,1,region_23,242593396,-,0.49,-,-
619.lbm_s,1,average,238369732,240550276,0.5,0.5,-0.49
,,,,,,,
620.omnetpp_s,1,region_1,293584280,292506940,0.41,0.41,0.37
620.omnetpp_s,1,region_2,293729198,292644886,0.41,0.41,0.37
620.omnetpp_s,1,region_3,314838256,313770378,0.38,0.38,0.34
620.omnetpp_s,1,region_4,159547746,159359502,0.75,0.75,0.12
620.omnetpp_s,1,region_5,309923162,308839680,0.39,0.39,0.35
620.omnetpp_s,1,region_6,243791750,242846048,0.49,0.49,0.39
620.omnetpp_s,1,region_7,296589876,295509714,0.4,0.41,0.36
620.omnetpp_s,1,region_8,298202234,297090532,0.4,0.4,0.37
620.omnetpp_s,1,region_9,2476056,2476388,0.62,0.62,-0.01
620.omnetpp_s,1,average,245853618,245004896,0.47,0.47,0.3
,,,,,,,
621.wrf_s,1,region_1,224392990,224601486,0.53,0.53,-0.09
621.wrf_s,1,region_2,169093576,166506798,0.71,0.72,1.53
621.wrf_s,1,region_3,129056368,125435244,0.93,0.96,2.81
621.wrf_s,1,region_4,108761540,105504454,1.1,1.14,2.99
621.wrf_s,1,region_5,172291234,171752730,0.7,0.7,0.31
621.wrf_s,1,region_6,152020808,152033922,0.79,0.79,-0.01
621.wrf_s,1,region_7,456914170,457115528,0.26,0.26,-0.04
621.wrf_s,1,region_8,121524948,121531920,0.99,0.99,-0.01
621.wrf_s,1,region_9,348183340,348200106,0.34,0.34,0
621.wrf_s,1,region_10,490192854,490506760,0.24,0.24,-0.06
621.wrf_s,1,region_11,453566614,453584376,0.26,0.26,0
621.wrf_s,1,region_12,518383306,518569890,0.23,0.23,-0.04
621.wrf_s,1,region_13,520092276,520406846,0.23,0.23,-0.06
621.wrf_s,1,region_14,167089292,167098754,0.72,0.72,-0.01
621.wrf_s,1,region_15,239223928,239039170,0.5,0.5,0.08
621.wrf_s,1,region_16,116236520,111044704,1.03,1.08,4.47
621.wrf_s,1,region_17,170374432,167472088,0.7,0.72,1.7
621.wrf_s,1,region_18,505907742,506375032,0.24,0.24,-0.09
621.wrf_s,1,region_19,515658914,515822590,0.23,0.23,-0.03
621.wrf_s,1,region_20,129049894,127416952,0.93,0.94,1.27
621.wrf_s,1,region_21,114585816,111683140,1.05,1.07,2.53
621.wrf_s,1,region_22,237504998,237496532,0.51,0.51,0
621.wrf_s,1,region_23,427654346,427924262,0.28,0.28,-0.06
621.wrf_s,1,region_24,520165316,520468266,0.23,0.23,-0.06
621.wrf_s,1,region_25,510768554,511155334,0.23,0.23,-0.08
621.wrf_s,1,region_26,168709120,168594414,0.71,0.71,0.07
621.wrf_s,1,region_27,514670550,515184320,0.23,0.23,-0.1
621.wrf_s,1,average,303780498,303056504,0.55,0.56,0.71
,,,,,,,
623.xalancbmk_s,1,region_1,192361630,192309008,0.62,0.62,0.03
623.xalancbmk_s,1,region_2,161046726,160962232,0.75,0.75,0.05
623.xalancbmk_s,1,region_3,215143636,215057648,0.56,0.56,0.04
623.xalancbmk_s,1,region_4,445932606,445074718,0.27,0.27,0.19
623.xalancbmk_s,1,region_5,193213874,193144984,0.62,0.62,0.04
623.xalancbmk_s,1,region_6,193381700,193310652,0.62,0.62,0.04
623.xalancbmk_s,1,region_7,196249350,196190586,0.61,0.61,0.03
623.xalancbmk_s,1,region_8,173921852,173840844,0.69,0.69,0.05
623.xalancbmk_s,1,region_9,158472730,158408322,0.76,0.76,0.04
623.xalancbmk_s,1,region_10,55989642,55886224,0.27,0.27,0.18
623.xalancbmk_s,1,region_11,204703730,204633180,0.59,0.59,0.03
623.xalancbmk_s,1,region_12,546181832,545045396,0.22,0.22,0.21
623.xalancbmk_s,1,region_13,197763602,197696040,0.61,0.61,0.03
623.xalancbmk_s,1,region_14,106145048,106124962,1.13,1.13,0.02
623.xalancbmk_s,1,region_15,210184054,210114666,0.57,0.57,0.03
623.xalancbmk_s,1,region_16,206291354,206217152,0.58,0.58,0.04
623.xalancbmk_s,1,region_17,205381840,205300998,0.58,0.58,0.04
623.xalancbmk_s,1,region_18,179422594,179400682,0.67,0.67,0.01
623.xalancbmk_s,1,region_19,204819266,204771790,0.59,0.59,0.02
623.xalancbmk_s,1,region_20,200110344,200043612,0.6,0.6,0.03
623.xalancbmk_s,1,region_21,162165234,162097672,0.74,0.74,0.04
623.xalancbmk_s,1,average,209946793,209791970,0.6,0.6,0.06
,,,,,,,
625.x264_s,1,region_1,59264656,59180494,1.17,1.17,0.14
625.x264_s,1,region_2,72272914,72141940,1.12,1.12,0.18
625.x264_s,1,region_3,81570574,81391626,1.47,1.47,0.22
625.x264_s,1,region_4,69547028,69423524,1.73,1.73,0.18
625.x264_s,1,region_5,84564384,84377468,1.42,1.42,0.22
625.x264_s,1,region_6,71534878,71407722,1.68,1.68,0.18
625.x264_s,1,region_7,77293252,77102186,1.55,1.56,0.25
625.x264_s,1,region_8,71761468,71605262,1.67,1.68,0.22
625.x264_s,1,region_9,86160474,85980198,1.39,1.4,0.21
625.x264_s,1,region_10,95636252,95361356,1.16,1.16,0.29
625.x264_s,1,region_11,98597028,98389030,1.22,1.22,0.21
625.x264_s,1,region_12,22388254,22341110,1.22,1.22,0.21
625.x264_s,1,region_13,73148896,73067224,1.27,1.27,0.11
625.x264_s,1,region_14,73222102,73148066,1.16,1.16,0.1
625.x264_s,1,region_15,92465320,92377672,1.25,1.25,0.09
625.x264_s,1,region_16,80499708,79853802,1.49,1.5,0.8
625.x264_s,1,region_17,79278446,79149132,1.51,1.52,0.16
625.x264_s,1,region_18,78001076,77905626,1.54,1.54,0.12
625.x264_s,1,region_19,69390158,69276780,1.73,1.73,0.16
625.x264_s,1,region_20,68549036,68449768,1.75,1.75,0.14
625.x264_s,1,region_21,79869406,79752044,1.5,1.5,0.15
625.x264_s,1,region_22,97599534,97511388,1.23,1.23,0.09
625.x264_s,1,region_23,83700022,83577182,1.16,1.16,0.15
625.x264_s,1,average,76796299,76642200,1.41,1.41,0.2
,,,,,,,
625.x264_s,2,region_1,89219688,89000568,1.34,1.35,0.25
625.x264_s,2,region_2,89408596,89160260,1.34,1.35,0.28
625.x264_s,2,region_3,90835200,90628364,1.32,1.32,0.23
625.x264_s,2,region_4,90821090,90566114,1.32,1.32,0.28
625.x264_s,2,region_5,44418280,44311044,1.39,1.39,0.24
625.x264_s,2,region_6,88725838,88509872,1.35,1.36,0.24
625.x264_s,2,region_7,83182766,82825534,1.44,1.45,0.43
625.x264_s,2,region_8,91499200,91271282,1.31,1.31,0.25
625.x264_s,2,region_9,89246248,89021650,1.34,1.35,0.25
625.x264_s,2,region_10,3766208,3757078,1.2,1.21,0.24
625.x264_s,2,region_11,81224962,80832870,1.48,1.48,0.48
625.x264_s,2,region_12,89960048,89731964,1.33,1.34,0.25
625.x264_s,2,region_13,81996198,81610248,1.46,1.47,0.47
625.x264_s,2,region_14,71131498,70973798,1.31,1.31,0.22
625.x264_s,2,region_15,89183832,88954918,1.35,1.35,0.26
625.x264_s,2,region_16,83943378,83570210,1.43,1.44,0.44
625.x264_s,2,region_17,83299464,82940572,1.44,1.45,0.43
625.x264_s,2,region_18,90077244,89866756,1.33,1.34,0.23
625.x264_s,2,region_19,89988932,89615266,1.33,1.34,0.42
625.x264_s,2,average,80101509,79849914,1.36,1.36,0.31
,,,,,,,
625.x264_s,3,region_1,90645462,90428500,1.32,1.33,0.24
625.x264_s,3,region_2,88680686,88462064,1.35,1.36,0.25
625.x264_s,3,region_3,90837690,90495232,1.32,1.33,0.38
625.x264_s,3,region_4,72764274,72626494,1.65,1.65,0.19
625.x264_s,3,region_5,68232308,68152628,1.76,1.76,0.12
625.x264_s,3,region_6,82923806,82587490,1.45,1.45,0.41
625.x264_s,3,region_7,80664380,80556480,1.49,1.49,0.13
625.x264_s,3,region_8,90116586,89913568,1.33,1.33,0.23
625.x264_s,3,region_9,83067728,82708504,1.44,1.45,0.43
625.x264_s,3,region_10,90079900,89834718,1.33,1.34,0.27
625.x264_s,3,region_11,74979046,74793292,1.33,1.33,0.25
625.x264_s,3,region_12,68492596,68387850,1.75,1.75,0.15
625.x264_s,3,region_13,88679026,88424216,1.35,1.36,0.29
625.x264_s,3,region_14,75516056,75398860,1.59,1.59,0.16
625.x264_s,3,region_15,81801646,81434620,1.47,1.47,0.45
625.x264_s,3,region_16,9271930,9272262,0.87,0.87,0
625.x264_s,3,region_17,63368508,63229068,1.32,1.33,0.22
625.x264_s,3,region_18,89545546,89239110,1.34,1.34,0.34
625.x264_s,3,average,77203732,76996942,1.41,1.42,0.27
,,,,,,,
627.cam4_s,1,region_1,66831932,66831932,1.8,1.8,0
627.cam4_s,1,region_2,130785756,122812112,0.92,0.98,6.1
627.cam4_s,1,region_3,137840590,134140782,0.87,0.89,2.68
627.cam4_s,1,region_4,137508424,132327896,0.87,0.91,3.77
627.cam4_s,1,region_5,127827470,123853098,0.94,0.97,3.11
627.cam4_s,1,region_6,128297084,122660388,0.94,0.98,4.39
627.cam4_s,1,region_7,156890086,154554964,0.76,0.78,1.49
627.cam4_s,1,region_8,126199010,121970160,0.95,0.98,3.35
627.cam4_s,1,region_9,309515300,309512644,0.39,0.39,0
627.cam4_s,1,region_10,138416776,134298316,0.87,0.89,2.98
627.cam4_s,1,region_11,137532328,131738928,0.87,0.91,4.21
627.cam4_s,1,region_12,146577004,141444948,0.82,0.85,3.5
627.cam4_s,1,region_13,130971178,125147234,0.92,0.96,4.45
627.cam4_s,1,region_14,126604050,122064946,0.95,0.98,3.59
627.cam4_s,1,region_15,138746784,134217474,0.86,0.89,3.26
627.cam4_s,1,region_16,129456428,122915696,0.93,0.98,5.05
627.cam4_s,1,region_17,130283108,123854260,0.92,0.97,4.93
627.cam4_s,1,region_18,128556874,124465970,0.93,0.96,3.18
627.cam4_s,1,region_19,128508070,124772738,0.93,0.96,2.91
627.cam4_s,1,region_20,137523862,134202700,0.87,0.89,2.41
627.cam4_s,1,region_21,128956436,122046022,0.93,0.98,5.36
627.cam4_s,1,region_22,124223776,124210994,0.97,0.97,0.01
627.cam4_s,1,region_23,131757686,125162838,0.91,0.96,5.01
627.cam4_s,1,average,138252609,133878567,0.92,0.95,3.61
,,,,,,,
628.pop2_s,1,region_1,239350088,239348760,0.5,0.5,0
628.pop2_s,1,region_2,192980810,192903288,0.62,0.62,0.04
628.pop2_s,1,region_3,272862168,272856856,0.44,0.44,0
628.pop2_s,1,region_4,205729278,205649764,0.58,0.58,0.04
628.pop2_s,1,region_5,224757526,224683822,0.53,0.53,0.03
628.pop2_s,1,region_6,192485300,192429358,0.62,0.62,0.03
628.pop2_s,1,region_7,235943602,235855124,0.51,0.51,0.04
628.pop2_s,1,region_8,224253882,224247076,0.54,0.54,0
628.pop2_s,1,region_9,214345176,214260682,0.56,0.56,0.04
628.pop2_s,1,region_10,225933470,225862090,0.53,0.53,0.03
628.pop2_s,1,region_11,223391512,223299382,0.54,0.54,0.04
628.pop2_s,1,region_12,170007240,169999770,0.71,0.71,0
628.pop2_s,1,region_13,226691592,226626686,0.53,0.53,0.03
628.pop2_s,1,region_14,207430778,207383966,0.58,0.58,0.02
628.pop2_s,1,region_15,223626568,223560666,0.54,0.54,0.03
628.pop2_s,1,region_16,200149188,200072662,0.6,0.6,0.04
628.pop2_s,1,region_17,192683338,192636028,0.62,0.62,0.02
628.pop2_s,1,region_18,197911342,197863368,0.61,0.61,0.02
628.pop2_s,1,region_19,225678660,225616410,0.53,0.53,0.03
628.pop2_s,1,region_20,272246806,272243984,0.44,0.44,0
628.pop2_s,1,region_21,174250532,174243062,0.69,0.69,0
628.pop2_s,1,region_22,363001330,363002824,0.33,0.33,0
628.pop2_s,1,region_23,248068906,248068242,0.48,0.48,0
628.pop2_s,1,region_24,167132452,167124318,0.72,0.72,0
628.pop2_s,1,region_25,218288008,218231568,0.55,0.55,0.03
628.pop2_s,1,region_26,239462636,239462138,0.5,0.5,0
628.pop2_s,1,region_27,207649068,207600430,0.58,0.58,0.02
628.pop2_s,1,region_28,236400102,236400268,0.4,0.4,0
628.pop2_s,1,average,222239691,222197593,0.55,0.55,0.03
,,,,,,,
631.deepsjeng_s,1,region_1,131738264,129548558,0.91,0.93,1.66
631.deepsjeng_s,1,region_2,130402628,128126436,0.92,0.94,1.75
631.deepsjeng_s,1,region_3,146248324,146248324,0.82,0.82,0
631.deepsjeng_s,1,region_4,132134672,129867278,0.91,0.92,1.72
631.deepsjeng_s,1,region_5,134468798,132348812,0.89,0.91,1.58
631.deepsjeng_s,1,average,134998537,133227882,0.89,0.9,1.68
,,,,,,,
641.leela_s,1,region_1,118921736,118111656,1.01,1.02,0.68
641.leela_s,1,region_2,122960184,122453220,0.98,0.98,0.41
641.leela_s,1,region_3,121012506,119863122,0.99,1,0.95
641.leela_s,1,region_4,112613902,112260986,1.07,1.07,0.31
641.leela_s,1,region_5,110993576,110569280,1.08,1.09,0.38
641.leela_s,1,region_6,145925288,145408198,0.82,0.83,0.35
641.leela_s,1,region_7,112928306,112398102,1.06,1.07,0.47
641.leela_s,1,region_8,112945072,112476122,1.06,1.07,0.42
641.leela_s,1,region_9,115294968,114810248,1.04,1.05,0.42
641.leela_s,1,region_10,120878544,119822286,0.99,1,0.87
641.leela_s,1,region_11,122057974,121261340,0.98,0.99,0.65
641.leela_s,1,region_12,118165440,117550078,1.02,1.02,0.52
641.leela_s,1,region_13,116274866,115258946,1.03,1.04,0.87
641.leela_s,1,region_14,116230212,115659670,1.03,1.04,0.49
641.leela_s,1,region_15,116337116,115896220,1.03,1.04,0.38
641.leela_s,1,region_16,118504744,117930550,1.01,1.02,0.48
641.leela_s,1,region_17,82076708,82076708,1.46,1.46,0
641.leela_s,1,region_18,114281870,113461166,1.05,1.06,0.72
641.leela_s,1,region_19,118307038,117759736,1.01,1.02,0.46
641.leela_s,1,region_20,117001780,116443356,1.03,1.03,0.48
641.leela_s,1,region_21,119094874,118516364,1.01,1.01,0.49
641.leela_s,1,region_22,114979900,114427452,1.04,1.05,0.48
641.leela_s,1,region_23,113517938,112963166,1.06,1.06,0.49
641.leela_s,1,region_24,118038450,117251776,1.02,1.02,0.67
641.leela_s,1,average,116639291,116026240,1.04,1.04,0.54
,,,,,,,
644.nab_s,1,region_1,154751342,153938772,0.78,0.78,0.53
644.nab_s,1,region_2,213968024,207914668,0.56,0.58,2.83
644.nab_s,1,region_3,160131236,158275190,0.75,0.76,1.16
644.nab_s,1,region_4,146867670,145247012,0.82,0.83,1.1
644.nab_s,1,region_5,217117376,216528076,0.55,0.55,0.27
644.nab_s,1,region_6,247622532,245322104,0.48,0.49,0.93
644.nab_s,1,region_7,191714894,184275272,0.63,0.65,3.88
644.nab_s,1,region_8,151939966,151272314,0.79,0.79,0.44
644.nab_s,1,region_9,189544112,188031022,0.63,0.64,0.8
644.nab_s,1,region_10,117401176,115952660,1.02,1.03,1.23
644.nab_s,1,region_11,191705930,184234768,0.63,0.65,3.9
644.nab_s,1,region_12,155664674,154077714,0.77,0.78,1.02
644.nab_s,1,region_13,181747424,180749764,0.66,0.66,0.55
644.nab_s,1,region_14,145497672,143941588,0.82,0.83,1.07
644.nab_s,1,region_15,183819602,181516186,0.65,0.66,1.25
644.nab_s,1,region_16,148750608,145606568,0.81,0.82,2.11
644.nab_s,1,region_17,135656196,135377316,0.88,0.89,0.21
644.nab_s,1,average,172582378,170133000,0.72,0.73,1.37
,,,,,,,
648.exchange2_s,1,region_1,110509520,109971680,1.09,1.09,0.49
648.exchange2_s,1,region_2,79712536,78000910,1.51,1.54,2.15
648.exchange2_s,1,region_3,125407190,125379468,0.96,0.96,0.02
648.exchange2_s,1,region_4,123447726,123392448,0.97,0.97,0.04
648.exchange2_s,1,region_5,104298132,103299974,1.15,1.16,0.96
648.exchange2_s,1,region_6,108672730,108083264,1.1,1.11,0.54
648.exchange2_s,1,region_7,109039922,108341560,1.1,1.11,0.64
648.exchange2_s,1,region_8,124319226,124236392,0.97,0.97,0.07
648.exchange2_s,1,region_9,125944532,125944366,0.95,0.95,0
648.exchange2_s,1,region_10,122799496,122743720,0.98,0.98,0.05
648.exchange2_s,1,region_11,123430462,123380828,0.97,0.97,0.04
648.exchange2_s,1,region_12,117772684,117509076,1.02,1.02,0.22
648.exchange2_s,1,region_13,104366026,103490542,1.15,1.16,0.84
648.exchange2_s,1,region_14,123988886,123964318,0.97,0.97,0.02
648.exchange2_s,1,region_15,123083190,123055302,0.97,0.98,0.02
648.exchange2_s,1,region_16,121785568,121757680,0.99,0.99,0.02
648.exchange2_s,1,region_17,113349946,112899920,1.06,1.06,0.4
648.exchange2_s,1,region_18,124565238,124565072,0.96,0.96,0
