benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
602.gcc_s,1,region_16,329360973,329270630,0.36,0.36,0.03
602.gcc_s,1,region_17,218966220,218890393,0.55,0.55,0.03
602.gcc_s,1,region_18,951343496,951336620,0.13,0.13,0.00
602.gcc_s,1,average,322845390,322337001,0.55,0.55,0.36

602.gcc_s,2,region_1,148233572,147560488,0.81,0.81,0.45
602.gcc_s,2,region_2,162855959,162562392,0.74,0.74,0.18
602.gcc_s,2,region_3,106224077,105272324,1.13,1.14,0.90
602.gcc_s,2,region_4,143326018,143274066,0.84,0.84,0.04
602.gcc_s,2,region_5,130435428,130218834,0.92,0.92,0.17
602.gcc_s,2,region_6,164417384,163256486,0.73,0.74,0.71
602.gcc_s,2,region_7,144199270,143558656,0.83,0.84,0.44
602.gcc_s,2,region_8,154804354,154135090,0.78,0.78,0.43
602.gcc_s,2,region_9,153019459,152286401,0.78,0.79,0.48
602.gcc_s,2,region_10,165562429,164396947,0.72,0.73,0.70
602.gcc_s,2,region_11,142891875,142793319,0.84,0.84,0.07
602.gcc_s,2,region_12,116770333,116552975,0.79,0.79,0.19
602.gcc_s,2,region_13,154217984,153960325,0.78,0.78,0.17
602.gcc_s,2,region_14,136374764,135713904,0.88,0.88,0.48
602.gcc_s,2,average,144523779,143967300,0.83,0.83,0.39

602.gcc_s,3,region_1,143481683,143081920,0.84,0.84,0.28
602.gcc_s,3,region_2,311422826,310177697,0.39,0.39,0.40
602.gcc_s,3,region_3,126356623,125822587,0.87,0.87,0.42
602.gcc_s,3,region_4,139501625,138556748,0.86,0.87,0.68
602.gcc_s,3,region_5,144611066,144402112,0.83,0.83,0.14
602.gcc_s,3,region_6,135562823,134436305,0.89,0.89,0.83
602.gcc_s,3,region_7,106562147,105673424,1.13,1.14,0.83
602.gcc_s,3,region_8,133227848,132385347,0.90,0.91,0.63
602.gcc_s,3,region_9,135479929,134445664,0.89,0.89,0.76
602.gcc_s,3,region_10,109216474,105520051,1.10,1.14,3.38
602.gcc_s,3,region_11,302211087,301024786,0.40,0.40,0.39
602.gcc_s,3,region_12,162851566,161462614,0.74,0.74,0.85
602.gcc_s,3,region_13,136410672,135462357,0.88,0.89,0.70
602.gcc_s,3,region_14,135778462,134859370,0.88,0.89,0.68
602.gcc_s,3,region_15,91644665,91016275,0.85,0.86,0.69
602.gcc_s,3,region_16,130075393,129382254,0.83,0.84,0.53
602.gcc_s,3,average,152774681,151731844,0.83,0.84,0.76

603.bwaves_s,1,region_1,273733369,273698989,0.44,0.44,0.01
603.bwaves_s,1,region_2,239567671,239549908,0.50,0.50,0.01
603.bwaves_s,1,region_3,369111320,369088782,0.33,0.33,0.01
603.bwaves_s,1,region_4,287021621,287003285,0.42,0.42,0.01
603.bwaves_s,1,region_5,270772678,270754724,0.44,0.44,0.01
603.bwaves_s,1,region_6,305407090,305404416,0.39,0.39,0.00
603.bwaves_s,1,region_10,287580105,287560814,0.42,0.42,0.01
603.bwaves_s,1,region_11,287004240,286986477,0.42,0.42,0.01
603.bwaves_s,1,region_12,189653641,189652113,0.63,0.63,0.00
603.bwaves_s,1,region_13,147838584,145943100,0.81,0.82,1.28
603.bwaves_s,1,region_14,187886891,187668578,0.64,0.64,0.12
603.bwaves_s,1,region_15,187812019,187595043,0.64,0.64,0.12
603.bwaves_s,1,region_16,270947443,270921085,0.44,0.44,0.01
603.bwaves_s,1,region_17,233656030,233639031,0.51,0.51,0.01
603.bwaves_s,1,region_18,270947634,270921276,0.44,0.44,0.01
603.bwaves_s,1,region_19,288823897,288805943,0.42,0.42,0.01
603.bwaves_s,1,region_20,188013333,187796166,0.64,0.64,0.12
603.bwaves_s,1,region_21,270326311,270292695,0.44,0.44,0.01
603.bwaves_s,1,region_22,187853657,187636299,0.64,0.64,0.12
603.bwaves_s,1,region_23,270948207,270921467,0.44,0.44,0.01
603.bwaves_s,1,region_24,136393482,133916403,0.88,0.90,1.82
603.bwaves_s,1,region_25,853346171,853329745,0.14,0.14,0.00
603.bwaves_s,1,region_26,291159827,291141873,0.41,0.41,0.01
603.bwaves_s,1,average,273730662,273488183,0.50,0.50,0.19

603.bwaves_s,2,region_1,188857935,188629308,0.64,0.64,0.12
603.bwaves_s,2,region_2,188916763,188687754,0.64,0.64,0.12
603.bwaves_s,2,region_3,275397170,275363936,0.44,0.44,0.01
603.bwaves_s,2,region_4,275934644,275931779,0.43,0.43,0.00
603.bwaves_s,2,region_5,278994655,278961230,0.43,0.43,0.01
603.bwaves_s,2,region_6,275397170,275364318,0.44,0.44,0.01
603.bwaves_s,2,region_7,275381508,275363745,0.44,0.44,0.01
603.bwaves_s,2,region_8,188913134,188685653,0.64,0.64,0.12
603.bwaves_s,2,region_9,275381890,275364127,0.44,0.44,0.01
603.bwaves_s,2,region_10,188895753,188668463,0.64,0.64,0.12
603.bwaves_s,2,region_11,197251621,197235004,0.61,0.61,0.01
603.bwaves_s,2,region_12,167962535,164386633,0.71,0.73,2.13
603.bwaves_s,2,region_13,293838029,293819311,0.41,0.41,0.01
603.bwaves_s,2,region_14,236918119,236888323,0.51,0.51,0.01
603.bwaves_s,2,region_15,266222103,266220575,0.45,0.45,0.00
603.bwaves_s,2,region_16,188837307,188610399,0.64,0.64,0.12
603.bwaves_s,2,region_17,275396597,275363554,0.44,0.44,0.01
603.bwaves_s,2,region_18,126441809,126435124,0.95,0.95,0.01
603.bwaves_s,2,region_19,242861848,242844658,0.49,0.49,0.01
603.bwaves_s,2,region_20,242728721,242711531,0.49,0.49,0.01
603.bwaves_s,2,region_21,135038337,132444557,0.89,0.91,1.92
603.bwaves_s,2,region_22,278994846,278961612,0.43,0.43,0.01
603.bwaves_s,2,region_23,226673452,226656453,0.53,0.53,0.01
603.bwaves_s,2,region_24,266229552,266228215,0.45,0.45,0.00
603.bwaves_s,2,region_25,256573356,256555784,0.47,0.47,0.01
603.bwaves_s,2,region_26,275381317,275363745,0.44,0.44,0.01
603.bwaves_s,2,average,234208468,233913300,0.54,0.54,0.21

605.mcf_s,1,region_1,298409423,298381346,0.40,0.40,0.01
605.mcf_s,1,region_2,382202842,382199977,0.31,0.31,0.00
605.mcf_s,1,region_3,187679656,186860648,0.64,0.64,0.44
605.mcf_s,1,region_4,651856069,648905310,0.18,0.18,0.45
605.mcf_s,1,region_5,208697487,207906747,0.57,0.58,0.38
605.mcf_s,1,region_6,431467090,429413267,0.28,0.28,0.48
605.mcf_s,1,region_7,445051774,443579737,0.27,0.27,0.33
605.mcf_s,1,region_8,185060282,178564181,0.65,0.67,3.51
605.mcf_s,1,region_9,328311237,328109159,0.37,0.37,0.06
605.mcf_s,1,region_10,283152152,283150242,0.42,0.42,0.00
605.mcf_s,1,region_11,220244201,219821709,0.54,0.55,0.19
605.mcf_s,1,region_12,159739603,158908753,0.75,0.76,0.52
605.mcf_s,1,region_13,175298272,174523385,0.68,0.69,0.44
605.mcf_s,1,region_14,509490590,506983142,0.24,0.24,0.49
605.mcf_s,1,region_15,158649566,157735440,0.76,0.76,0.58
605.mcf_s,1,region_16,436182116,436178296,0.28,0.28,0.00
605.mcf_s,1,region_17,198120862,197329358,0.61,0.61,0.40
605.mcf_s,1,region_18,183865386,183073500,0.65,0.66,0.43
605.mcf_s,1,region_19,253569308,253164961,0.47,0.47,0.16
605.mcf_s,1,region_20,235763333,235107057,0.51,0.51,0.28
605.mcf_s,1,region_21,203744284,202950488,0.59,0.59,0.39
605.mcf_s,1,region_22,470719309,470715871,0.25,0.25,0.00
605.mcf_s,1,region_23,501075894,499749781,0.24,0.24,0.26
605.mcf_s,1,region_24,197314078,196483610,0.61,0.61,0.42
605.mcf_s,1,region_25,285875048,285432883,0.42,0.42,0.15
605.mcf_s,1,region_26,235675664,235003535,0.51,0.51,0.29
605.mcf_s,1,region_27,485652644,481879439,0.25,0.25,0.78
605.mcf_s,1,region_28,400039568,398486165,0.30,0.30,0.39
605.mcf_s,1,average,311175276,310021357,0.46,0.46,0.49

607.cactuBSSN_s,1,region_1,123723497,123707071,0.97,0.97,0.01
607.cactuBSSN_s,1,region_2,136733462,136716463,0.88,0.88,0.01
607.cactuBSSN_s,1,region_3,469321189,469304954,0.26,0.26,0.00
607.cactuBSSN_s,1,region_4,288909465,286417679,0.42,0.42,0.86
607.cactuBSSN_s,1,region_5,243647813,243563964,0.49,0.49,0.03
607.cactuBSSN_s,1,region_6,123723115,123706689,0.97,0.97,0.01
607.cactuBSSN_s,1,region_7,225227391,224693164,0.53,0.53,0.24
607.cactuBSSN_s,1,region_8,106257311,106241076,1.13,1.13,0.02
607.cactuBSSN_s,1,region_9,565374707,565355034,0.21,0.21,0.00
607.cactuBSSN_s,1,region_10,214723728,211707074,0.56,0.57,1.40
607.cactuBSSN_s,1,region_11,442365359,442346259,0.27,0.27,0.00
607.cactuBSSN_s,1,region_12,441894162,441876972,0.27,0.27,0.00
607.cactuBSSN_s,1,region_13,242608964,240901424,0.49,0.50,0.70
607.cactuBSSN_s,1,region_14,362566132,360511736,0.33,0.33,0.57
607.cactuBSSN_s,1,region_15,540756908,540737235,0.22,0.22,0.00
607.cactuBSSN_s,1,region_16,106391393,106375349,1.13,1.13,0.02
607.cactuBSSN_s,1,region_17,1104985806,1104969953,0.11,0.11,0.00
607.cactuBSSN_s,1,region_18,367087484,365036335,0.33,0.33,0.56
607.cactuBSSN_s,1,region_19,191357934,190910994,0.63,0.63,0.23
607.cactuBSSN_s,1,region_20,126995900,126978901,0.94,0.95,0.01
607.cactuBSSN_s,1,region_21,480031705,480012796,0.25,0.25,0.00
607.cactuBSSN_s,1,region_22,106444491,106428256,1.13,1.13,0.02
607.cactuBSSN_s,1,region_23,564889567,564869703,0.21,0.21,0.00
607.cactuBSSN_s,1,region_24,131452121,131435886,0.91,0.91,0.01
607.cactuBSSN_s,1,average,321144567,320616874,0.57,0.57,0.29

619.lbm_s,1,region_1,208576584,208331913,0.58,0.58,0.12
619.lbm_s,1,region_2,162692272,162485037,0.74,0.74,0.13
619.lbm_s,1,region_3,212946091,212929092,0.56,0.56,0.01
619.lbm_s,1,region_4,211890434,211647673,0.57,0.57,0.11
619.lbm_s,1,region_5,18933257,18917595,0.71,0.71,0.08
619.lbm_s,1,region_6,192260027,192005424,0.62,0.62,0.13
619.lbm_s,1,region_7,162693609,162486374,0.74,0.74,0.13
619.lbm_s,1,region_8,214671012,214430543,0.56,0.56,0.11
619.lbm_s,1,region_9,307658789,339610415,0.39,0.35,-10.39
619.lbm_s,1,region_10,211800473,211557712,0.57,0.57,0.11
619.lbm_s,1,region_11,213453387,213209098,0.56,0.56,0.11
619.lbm_s,1,region_12,162568313,162353438,0.74,0.74,0.13
619.lbm_s,1,region_13,151638338,151357759,0.79,0.79,0.19
619.lbm_s,1,region_14,211888524,211645572,0.57,0.57,0.11
619.lbm_s,1,region_15,175291587,175024951,0.68,0.69,0.15
619.lbm_s,1,region_16,214255587,214014354,0.56,0.56,0.11
619.lbm_s,1,region_17,173997944,173731117,0.69,0.69,0.15
619.lbm_s,1,region_18,148727880,148478052,0.81,0.81,0.17
619.lbm_s,1,region_19,203075402,202827102,0.59,0.59,0.12
619.lbm_s,1,region_20,212423897,212181327,0.56,0.57,0.11
619.lbm_s,1,region_21,214235914,213994108,0.56,0.56,0.11
619.lbm_s,1,region_22,198726141,198475549,0.60,0.60,0.13
619.lbm_s,1,region_23,194177858,193923064,0.62,0.62,0.13
619.lbm_s,1,average,190373188,191548577,0.62,0.62,-0.34

620.omnetpp_s,1,region_1,194578767,193407364,0.62,0.62,0.60
620.omnetpp_s,1,region_2,193986285,192817556,0.62,0.62,0.60
620.omnetpp_s,1,region_3,205730493,204594043,0.58,0.59,0.55
620.omnetpp_s,1,region_4,141803557,141616186,0.85,0.85,0.13
620.omnetpp_s,1,region_5,205477036,204328553,0.58,0.59,0.56
620.omnetpp_s,1,region_6,165985685,164963453,0.72,0.73,0.62
620.omnetpp_s,1,region_7,195838794,194678469,0.61,0.62,0.59
620.omnetpp_s,1,region_8,199100310,197919166,0.60,0.61,0.59
620.omnetpp_s,1,region_9,1873710,1874283,0.81,0.81,-0.03
620.omnetpp_s,1,average,167152737,166244341,0.67,0.67,0.47

621.wrf_s,1,region_1,169523387,169576294,0.71,0.71,-0.03
621.wrf_s,1,region_2,143537264,140991807,0.84,0.85,1.77
621.wrf_s,1,region_3,124450252,120828319,0.96,0.99,2.91
621.wrf_s,1,region_4,107528989,104271866,1.12,1.15,3.03
621.wrf_s,1,region_5,140586505,140080546,0.85,0.86,0.36
621.wrf_s,1,region_6,126457089,126489559,0.95,0.95,-0.03
621.wrf_s,1,region_7,297893914,297985212,0.40,0.40,-0.03
621.wrf_s,1,region_8,104018218,103997590,1.15,1.15,0.02
621.wrf_s,1,region_9,237031382,237050291,0.51,0.51,-0.01
621.wrf_s,1,region_10,335676388,335785258,0.36,0.36,-0.03
621.wrf_s,1,region_11,316610959,316701302,0.38,0.38,-0.03
621.wrf_s,1,region_12,342158737,342302751,0.35,0.35,-0.04
621.wrf_s,1,region_13,345511742,345634173,0.35,0.35,-0.04
621.wrf_s,1,region_14,135150263,135182542,0.89,0.89,-0.02
621.wrf_s,1,region_15,175124844,174909396,0.69,0.69,0.12
621.wrf_s,1,region_16,114921453,109729691,1.04,1.09,4.52
621.wrf_s,1,region_17,144650221,141795917,0.83,0.85,1.97
621.wrf_s,1,region_18,328857879,329019656,0.36,0.36,-0.05
621.wrf_s,1,region_19,344455703,344574314,0.35,0.35,-0.03
621.wrf_s,1,region_20,119281601,117644540,1.01,1.02,1.37
621.wrf_s,1,region_21,112596601,109694356,1.07,1.09,2.58
621.wrf_s,1,region_22,100877796,100869774,1.19,1.19,0.01
621.wrf_s,1,region_23,298820837,298912517,0.40,0.40,-0.03
621.wrf_s,1,region_24,336793547,336976143,0.36,0.36,-0.05
621.wrf_s,1,region_25,339540318,339676501,0.35,0.35,-0.04
621.wrf_s,1,region_26,132712530,132597548,0.90,0.90,0.09
621.wrf_s,1,region_27,329964724,330156870,0.36,0.36,-0.06
621.wrf_s,1,average,214990116,214201286,0.69,0.70,0.68

623.xalancbmk_s,1,region_1,156478087,156431101,0.77,0.77,0.03
623.xalancbmk_s,1,region_2,141748931,141667756,0.85,0.85,0.06
623.xalancbmk_s,1,region_3,174961348,174880173,0.69,0.69,0.05
623.xalancbmk_s,1,region_4,280844681,279997023,0.43,0.43,0.30
623.xalancbmk_s,1,region_5,158106553,158043141,0.76,0.76,0.04
623.xalancbmk_s,1,region_6,156242584,156178408,0.77,0.77,0.04
623.xalancbmk_s,1,region_7,160397980,160343927,0.75,0.75,0.03
623.xalancbmk_s,1,region_8,152805539,152729330,0.79,0.79,0.05
623.xalancbmk_s,1,region_9,139889546,139831291,0.86,0.86,0.04
623.xalancbmk_s,1,region_10,35234534,35131776,0.43,0.44,0.29
623.xalancbmk_s,1,region_11,168473078,168406801,0.71,0.71,0.04
623.xalancbmk_s,1,region_12,374339372,373205596,0.32,0.32,0.30
623.xalancbmk_s,1,region_13,161314589,161260536,0.74,0.74,0.03
623.xalancbmk_s,1,region_14,98881273,98861791,1.21,1.21,0.02
623.xalancbmk_s,1,region_15,169891635,169826886,0.71,0.71,0.04
623.xalancbmk_s,1,region_16,168130042,168060136,0.71,0.71,0.04
623.xalancbmk_s,1,region_17,167261374,167185356,0.72,0.72,0.05
623.xalancbmk_s,1,region_18,153484926,153465635,0.78,0.78,0.01
623.xalancbmk_s,1,region_19,175337618,175293306,0.68,0.68,0.03
623.xalancbmk_s,1,region_20,164798238,164736545,0.73,0.73,0.04
623.xalancbmk_s,1,region_21,143282661,143220395,0.84,0.84,0.04
623.xalancbmk_s,1,average,166757361,166607472,0.73,0.73,0.07

625.x264_s,1,region_1,52752481,52668250,1.31,1.31,0.16
625.x264_s,1,region_2,65174548,65043522,1.24,1.24,0.20
625.x264_s,1,region_3,75396677,75219429,1.59,1.60,0.24
625.x264_s,1,region_4,67172026,67049404,1.79,1.79,0.18
625.x264_s,1,region_5,77214233,77027435,1.55,1.56,0.24
625.x264_s,1,region_6,66836057,66709806,1.80,1.80,0.19
625.x264_s,1,region_7,72331509,72141273,1.66,1.66,0.26
625.x264_s,1,region_8,67619157,67464447,1.77,1.78,0.23
625.x264_s,1,region_9,79289639,79110290,1.51,1.52,0.23
625.x264_s,1,region_10,88330433,88055775,1.25,1.26,0.31
625.x264_s,1,region_11,89567731,89359159,1.34,1.34,0.23
625.x264_s,1,region_12,20394025,20346657,1.34,1.34,0.23
625.x264_s,1,region_13,65842857,65763783,1.41,1.41,0.12
625.x264_s,1,region_14,65769131,65697124,1.30,1.30,0.11
625.x264_s,1,region_15,83176298,83090921,1.39,1.39,0.10
625.x264_s,1,region_16,77502452,76855726,1.55,1.56,0.83
625.x264_s,1,region_17,73553909,73426894,1.63,1.63,0.17
625.x264_s,1,region_18,73659723,73565369,1.63,1.63,0.13
625.x264_s,1,region_19,66737119,66624620,1.80,1.80,0.17
625.x264_s,1,region_20,66400386,66302594,1.81,1.81,0.15
625.x264_s,1,region_21,73756369,73638522,1.63,1.63,0.16
625.x264_s,1,region_22,87243643,87158648,1.38,1.38,0.10
625.x264_s,1,region_23,74834755,74712324,1.30,1.30,0.16
625.x264_s,1,average,70893703,70740521,1.52,1.52,0.21

625.x264_s,2,region_1,82900494,82683136,1.45,1.45,0.26
625.x264_s,2,region_2,83874403,83633552,1.43,1.43,0.29
625.x264_s,2,region_3,82877383,82675878,1.45,1.45,0.24
625.x264_s,2,region_4,86461498,86205940,1.39,1.39,0.30
625.x264_s,2,region_5,41943600,41837977,1.47,1.47,0.25
625.x264_s,2,region_6,82420893,82212703,1.46,1.46,0.25
625.x264_s,2,region_7,78575490,78217747,1.53,1.53,0.46
625.x264_s,2,region_8,85270804,85052491,1.41,1.41,0.26
625.x264_s,2,region_9,83280775,83057878,1.44,1.44,0.27
625.x264_s,2,region_10,3349758,3341163,1.35,1.36,0.26
625.x264_s,2,region_11,76805302,76413370,1.56,1.57,0.51
625.x264_s,2,region_12,84513107,84290592,1.42,1.42,0.26
625.x264_s,2,region_13,77007189,76620414,1.56,1.57,0.50
625.x264_s,2,region_14,65716224,65562660,1.42,1.42,0.23
625.x264_s,2,region_15,83773555,83547602,1.43,1.44,0.27
625.x264_s,2,region_16,78105057,77731270,1.54,1.54,0.48
625.x264_s,2,region_17,78706325,78345526,1.52,1.53,0.46
625.x264_s,2,region_18,82893236,82685237,1.45,1.45,0.25
625.x264_s,2,region_19,82719617,82333415,1.45,1.46,0.47
625.x264_s,2,average,74799722,74549924,1.46,1.46,0.33

625.x264_s,3,region_1,83566893,83351636,1.44,1.44,0.26
625.x264_s,3,region_2,82699944,82485260,1.45,1.45,0.26
625.x264_s,3,region_3,83829709,83477505,1.43,1.44,0.42
625.x264_s,3,region_4,68009179,67872805,1.76,1.77,0.20
625.x264_s,3,region_5,66462461,66383960,1.81,1.81,0.12
625.x264_s,3,region_6,78048139,77711215,1.54,1.54,0.43
625.x264_s,3,region_7,75454932,75348163,1.59,1.59,0.14
625.x264_s,3,region_8,82749222,82548290,1.45,1.45,0.24
625.x264_s,3,region_9,78284215,77924562,1.53,1.54,0.46
625.x264_s,3,region_10,84909623,84664952,1.41,1.42,0.29
625.x264_s,3,region_11,69311226,69128248,1.44,1.44,0.26
625.x264_s,3,region_12,66360467,66256181,1.81,1.81,0.16
625.x264_s,3,region_13,84048213,83799340,1.43,1.43,0.30
625.x264_s,3,region_14,71636842,71520523,1.68,1.68,0.16
625.x264_s,3,region_15,77291588,76923531,1.55,1.56,0.48
625.x264_s,3,region_16,7568184,7568566,1.06,1.06,-0.01
625.x264_s,3,region_17,58098380,57960860,1.44,1.45,0.24
625.x264_s,3,region_18,83854730,83545692,1.43,1.44,0.37
625.x264_s,3,average,72343553,72137294,1.51,1.52,0.27

627.cam4_s,1,region_1,64400807,64400998,1.86,1.86,-0.00
627.cam4_s,1,region_2,115966987,107983951,1.03,1.11,6.88
627.cam4_s,1,region_3,120444982,116761165,1.00,1.03,3.06
627.cam4_s,1,region_4,121210319,116068217,0.99,1.03,4.24
627.cam4_s,1,region_5,111222929,107266364,1.08,1.12,3.56
627.cam4_s,1,region_6,113193858,107579031,1.06,1.12,4.96
627.cam4_s,1,region_7,124066724,121730412,0.97,0.99,1.88
627.cam4_s,1,region_8,110544306,106339059,1.09,1.13,3.80
627.cam4_s,1,region_9,166191774,166194639,0.72,0.72,-0.00
627.cam4_s,1,region_10,121027341,116948345,0.99,1.03,3.37
627.cam4_s,1,region_11,120948076,115204324,0.99,1.04,4.75
627.cam4_s,1,region_12,120735302,115621659,0.99,1.04,4.24
627.cam4_s,1,region_13,116831453,111030592,1.03,1.08,4.97
627.cam4_s,1,region_14,110825076,106311364,1.08,1.13,4.07
627.cam4_s,1,region_15,121440856,116964962,0.99,1.03,3.69
627.cam4_s,1,region_16,114751463,108241037,1.05,1.11,5.67
627.cam4_s,1,region_17,114612224,108206466,1.05,1.11,5.59
627.cam4_s,1,region_18,112320797,108252497,1.07,1.11,3.62
627.cam4_s,1,region_19,112642250,108929210,1.07,1.10,3.30
627.cam4_s,1,region_20,119604582,116325112,1.00,1.03,2.74
627.cam4_s,1,region_21,113886042,106967640,1.05,1.12,6.07
627.cam4_s,1,region_22,111751044,111738438,1.07,1.07,0.01
627.cam4_s,1,region_23,117740231,111171550,1.02,1.08,5.58
627.cam4_s,1,average,116363453,112010306,1.05,1.10,4.10

628.pop2_s,1,region_1,167977624,167976860,0.71,0.71,0.00
628.pop2_s,1,region_2,126133153,126058281,0.95,0.95,0.06
628.pop2_s,1,region_3,183943314,183928416,0.65,0.65,0.01
628.pop2_s,1,region_4,130645337,130560533,0.92,0.92,0.06
628.pop2_s,1,region_5,131647132,131567103,0.91,0.91,0.06
628.pop2_s,1,region_6,126440854,126386610,0.95,0.95,0.04
628.pop2_s,1,region_7,139185902,139086773,0.86,0.86,0.07
628.pop2_s,1,region_8,158216569,158208356,0.76,0.76,0.01
628.pop2_s,1,region_9,133566300,133476912,0.90,0.90,0.07
628.pop2_s,1,region_10,136336182,136260355,0.88,0.88,0.06
628.pop2_s,1,region_11,134959072,134861471,0.89,0.89,0.07
628.pop2_s,1,region_12,130789542,130781902,0.92,0.92,0.01
628.pop2_s,1,region_13,136763449,136690678,0.88,0.88,0.05
628.pop2_s,1,region_14,132043457,131989404,0.91,0.91,0.04
628.pop2_s,1,region_15,135470570,135400091,0.89,0.89,0.05
628.pop2_s,1,region_16,128373774,128295082,0.93,0.94,0.06
628.pop2_s,1,region_17,125888864,125839395,0.95,0.95,0.04
628.pop2_s,1,region_18,127817009,127766394,0.94,0.94,0.04
628.pop2_s,1,region_19,135558812,135483940,0.89,0.89,0.06
628.pop2_s,1,region_20,187040761,187038660,0.64,0.64,0.00
628.pop2_s,1,region_21,131298366,131290726,0.91,0.91,0.01
628.pop2_s,1,region_22,233785337,233758024,0.51,0.51,0.01
628.pop2_s,1,region_23,168318368,168313211,0.71,0.71,0.00
628.pop2_s,1,region_24,130964880,130957240,0.92,0.92,0.01
628.pop2_s,1,region_25,133792826,133726167,0.90,0.90,0.05
628.pop2_s,1,region_26,170324823,170324632,0.70,0.70,0.00
628.pop2_s,1,region_27,132836298,132786447,0.90,0.90,0.04
628.pop2_s,1,region_28,158338427,158338618,0.60,0.60,-0.00
628.pop2_s,1,average,145302036,145255439,0.84,0.84,0.04

631.deepsjeng_s,1,region_1,110877219,108689123,1.08,1.10,1.97
631.deepsjeng_s,1,region_2,109912669,107638241,1.09,1.11,2.07
631.deepsjeng_s,1,region_3,131702522,131702522,0.91,0.91,0.00
631.deepsjeng_s,1,region_4,111268960,109003700,1.08,1.10,2.04
631.deepsjeng_s,1,region_5,112820262,110702454,1.06,1.08,1.88
631.deepsjeng_s,1,average,115316326,113547208,1.04,1.06,1.99

641.leela_s,1,region_1,108074294,107306474,1.11,1.12,0.71
641.leela_s,1,region_2,110285883,109817933,1.09,1.09,0.42
641.leela_s,1,region_3,110240998,109143130,1.09,1.10,1.00
641.leela_s,1,region_4,102936012,102620862,1.17,1.17,0.31
641.leela_s,1,region_5,101790012,101383373,1.18,1.18,0.40
641.leela_s,1,region_6,123579483,123089950,0.97,0.97,0.40
641.leela_s,1,region_7,103496406,102975358,1.16,1.17,0.50
641.leela_s,1,region_8,103586367,103144202,1.16,1.16,0.43
641.leela_s,1,region_9,105249786,104792914,1.14,1.15,0.43
641.leela_s,1,region_10,109344253,108318965,1.10,1.11,0.94
641.leela_s,1,region_11,109956981,109195655,1.09,1.10,0.69
641.leela_s,1,region_12,107535292,106955034,1.12,1.12,0.54
641.leela_s,1,region_13,106579146,105594159,1.13,1.14,0.92
641.leela_s,1,region_14,105830044,105301738,1.13,1.14,0.50
641.leela_s,1,region_15,105390553,104986015,1.14,1.14,0.38
641.leela_s,1,region_16,107887305,107350213,1.11,1.12,0.50
641.leela_s,1,region_17,79604598,79604789,1.51,1.51,-0.00
641.leela_s,1,region_18,104875426,104079147,1.14,1.15,0.76
641.leela_s,1,region_19,106968595,106441435,1.12,1.13,0.49
641.leela_s,1,region_20,106685533,106158755,1.12,1.13,0.49
641.leela_s,1,region_21,108240273,107705664,1.11,1.11,0.49
641.leela_s,1,region_22,104885549,104358580,1.14,1.15,0.50
641.leela_s,1,region_23,103906483,103385817,1.15,1.16,0.50
641.leela_s,1,region_24,107707765,106949495,1.11,1.12,0.70
641.leela_s,1,average,106026543,105444152,1.14,1.14,0.57

644.nab_s,1,region_1,135205080,134392757,0.89,0.89,0.60
644.nab_s,1,region_2,191157766,185065248,0.63,0.65,3.19
644.nab_s,1,region_3,151746062,149886868,0.79,0.80,1.23
644.nab_s,1,region_4,105352353,103726752,1.14,1.16,1.54
644.nab_s,1,region_5,206078113,205493653,0.58,0.58,0.28
644.nab_s,1,region_6,152608427,150259700,0.79,0.80,1.54
644.nab_s,1,region_7,182086412,174596920,0.66,0.69,4.11
644.nab_s,1,region_8,132583796,131915869,0.91,0.91,0.50
644.nab_s,1,region_9,106927912,105399530,1.12,1.14,1.43
644.nab_s,1,region_10,105754599,104305673,1.13,1.15,1.37
644.nab_s,1,region_11,182278367,174753922,0.66,0.69,4.13
644.nab_s,1,region_12,104431542,102836883,1.15,1.17,1.53
644.nab_s,1,region_13,157969415,156971822,0.76,0.76,0.63
644.nab_s,1,region_14,104061193,102498431,1.15,1.17,1.50
644.nab_s,1,region_15,159120572,156800877,0.75,0.77,1.46
644.nab_s,1,region_16,144811998,141672913,0.83,0.85,2.17
644.nab_s,1,region_17,120840543,120562065,0.99,1.00,0.23
644.nab_s,1,average,143706715,141243523,0.88,0.89,1.61

648.exchange2_s,1,region_1,107809950,107271903,1.11,1.12,0.50
648.exchange2_s,1,region_2,76311567,74599825,1.57,1.61,2.24
648.exchange2_s,1,region_3,122742330,122714635,0.98,0.98,0.02
648.exchange2_s,1,region_4,120205850,120150651,1.00,1.00,0.05
648.exchange2_s,1,region_5,100746197,99748031,1.19,1.20,0.99
648.exchange2_s,1,region_6,105581935,104992509,1.14,1.14,0.56
648.exchange2_s,1,region_7,105760329,105062224,1.13,1.14,0.66
648.exchange2_s,1,region_8,120958772,120876069,0.99,0.99,0.07
648.exchange2_s,1,region_9,122400249,122400249,0.98,0.98,0.00
648.exchange2_s,1,region_10,120198592,120143011,1.00,1.00,0.05
648.exchange2_s,1,region_11,120837869,120788209,0.99,0.99,0.04
648.exchange2_s,1,region_12,114886691,114623111,1.04,1.05,0.23
648.exchange2_s,1,region_13,100841506,99966153,1.19,1.20,0.87
648.exchange2_s,1,region_14,121486505,121461866,0.99,0.99,0.02
