benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
521.wrf_r,1,region_22,178684968,178711302,0.67,0.67,-0.01
521.wrf_r,1,region_23,201599006,201589696,0.60,0.60,0.00
521.wrf_r,1,region_24,134631910,134602384,0.89,0.89,0.02
521.wrf_r,1,region_25,218753612,218739248,0.55,0.55,0.01
521.wrf_r,1,region_26,200440842,200438980,0.60,0.60,0.00
521.wrf_r,1,average,141150230,139573034,0.96,0.98,1.93

523.xalancbmk_r,1,region_1,114295944,113069152,1.05,1.06,1.07
523.xalancbmk_r,1,region_2,119991004,119870506,1.00,1.00,0.10
523.xalancbmk_r,1,region_3,6056022,6047510,0.65,0.65,0.14
523.xalancbmk_r,1,region_4,77637686,77506814,1.55,1.55,0.17
523.xalancbmk_r,1,region_5,108227420,108084844,1.11,1.11,0.13
523.xalancbmk_r,1,region_6,124516462,124388250,0.96,0.96,0.10
523.xalancbmk_r,1,region_7,122799166,122673082,0.98,0.98,0.10
523.xalancbmk_r,1,region_8,126818692,126386974,0.95,0.95,0.34
523.xalancbmk_r,1,region_9,120940624,120804432,0.99,0.99,0.11
523.xalancbmk_r,1,region_10,124089532,123944296,0.97,0.97,0.12
523.xalancbmk_r,1,region_11,125117622,124988878,0.96,0.96,0.10
523.xalancbmk_r,1,region_12,109550770,109460596,1.10,1.10,0.08
523.xalancbmk_r,1,region_13,203226128,202366416,0.59,0.59,0.42
523.xalancbmk_r,1,region_14,105056700,104785912,0.41,0.41,0.26
523.xalancbmk_r,1,region_15,117415060,115959774,1.02,1.03,1.24
523.xalancbmk_r,1,region_16,115043138,114959614,1.04,1.04,0.07
523.xalancbmk_r,1,region_17,124271210,124140870,0.97,0.97,0.10
523.xalancbmk_r,1,region_18,119350210,119234234,1.01,1.01,0.10
523.xalancbmk_r,1,region_19,127776824,127649410,0.94,0.94,0.10
523.xalancbmk_r,1,region_20,96374992,96305832,1.25,1.25,0.07
523.xalancbmk_r,1,region_21,119709044,119585088,1.00,1.00,0.10
523.xalancbmk_r,1,region_22,97663496,97549648,1.23,1.23,0.12
523.xalancbmk_r,1,average,113905807,113625551,0.99,0.99,0.23

525.x264_r,1,region_1,36948198,36847384,1.87,1.88,0.27
525.x264_r,1,region_2,59711946,59532928,1.88,1.89,0.30
525.x264_r,1,region_3,46141956,46077318,2.60,2.60,0.14
525.x264_r,1,region_4,41340124,41294106,2.90,2.91,0.11
525.x264_r,1,region_5,62113660,61929588,1.93,1.94,0.30
525.x264_r,1,region_6,41081572,41037948,2.92,2.92,0.11
525.x264_r,1,region_7,18674796,18520250,2.23,2.25,0.83
525.x264_r,1,region_8,41268836,41221222,2.91,2.91,0.12
525.x264_r,1,region_9,60430678,60356996,1.99,1.99,0.12
525.x264_r,1,region_10,45986878,45933146,2.49,2.49,0.12
525.x264_r,1,region_11,36526056,36481900,1.93,1.93,0.12
525.x264_r,1,region_12,14797846,14757148,1.85,1.85,0.28
525.x264_r,1,region_13,52305974,52045294,1.73,1.74,0.50
525.x264_r,1,region_14,55524308,55445306,1.93,1.93,0.14
525.x264_r,1,region_15,51091418,50998584,2.35,2.35,0.18
525.x264_r,1,region_16,54906124,54187658,2.19,2.21,1.31
525.x264_r,1,region_17,47734764,47673584,2.51,2.52,0.13
525.x264_r,1,region_18,10973032,10934994,1.73,1.74,0.35
525.x264_r,1,region_19,40558616,40533080,2.96,2.96,0.06
525.x264_r,1,region_20,41000176,40964798,2.93,2.93,0.09
525.x264_r,1,region_21,50622460,50565536,2.37,2.37,0.11
525.x264_r,1,average,43320925,43206608,2.30,2.30,0.27

525.x264_r,2,region_1,54849200,54749184,2.19,2.19,0.18
525.x264_r,2,region_2,57311296,57199576,2.09,2.10,0.19
525.x264_r,2,region_3,55196064,55100304,2.17,2.18,0.17
525.x264_r,2,region_4,62824678,62560274,1.91,1.92,0.42
525.x264_r,2,region_5,28216748,28167538,2.19,2.19,0.17
525.x264_r,2,region_6,55312040,55208034,2.17,2.17,0.19
525.x264_r,2,region_7,53378486,53342044,2.25,2.25,0.07
525.x264_r,2,region_8,55907082,55769560,2.15,2.15,0.25
525.x264_r,2,region_9,55074768,54964378,2.18,2.18,0.20
525.x264_r,2,region_10,2617440,2615046,1.73,1.73,0.09
525.x264_r,2,region_11,51128924,51117752,2.35,2.35,0.02
525.x264_r,2,region_12,56390670,56272300,2.13,2.13,0.21
525.x264_r,2,region_13,51310336,51286396,2.34,2.34,0.05
525.x264_r,2,region_14,38913140,38835202,2.14,2.14,0.20
525.x264_r,2,region_15,55688962,55575114,2.15,2.16,0.20
525.x264_r,2,region_16,52475948,52450944,2.29,2.29,0.05
525.x264_r,2,region_17,53425302,53377156,2.25,2.25,0.09
525.x264_r,2,region_18,55377210,55274800,2.17,2.17,0.18
525.x264_r,2,region_19,56154728,56019600,2.14,2.14,0.24
525.x264_r,2,average,50081738,49993958,2.16,2.16,0.17

525.x264_r,3,region_1,55786584,55696942,2.15,2.15,0.16
525.x264_r,3,region_2,55776476,55673268,2.15,2.16,0.19
525.x264_r,3,region_3,57653372,57556016,2.08,2.08,0.17
525.x264_r,3,region_4,42093702,42041300,2.85,2.85,0.12
525.x264_r,3,region_5,41487222,41455568,2.89,2.89,0.08
525.x264_r,3,region_6,53140150,53137490,2.26,2.26,0.01
525.x264_r,3,region_7,51385082,51360610,2.34,2.34,0.05
525.x264_r,3,region_8,54963048,54882184,2.18,2.19,0.15
525.x264_r,3,region_9,52586604,52584476,2.28,2.28,0.00
525.x264_r,3,region_10,57372210,57254904,2.09,2.10,0.20
525.x264_r,3,region_11,46721038,46642302,2.13,2.13,0.17
525.x264_r,3,region_12,41709332,41671826,2.88,2.88,0.09
525.x264_r,3,region_13,56910168,56787276,2.11,2.11,0.22
525.x264_r,3,region_14,45698534,45654378,2.63,2.63,0.10
525.x264_r,3,region_15,52323264,52322732,2.29,2.29,0.00
525.x264_r,3,region_16,5553814,5554346,1.45,1.45,-0.01
525.x264_r,3,region_17,39431574,39376778,2.13,2.13,0.14
525.x264_r,3,region_18,59193512,59142174,2.03,2.03,0.09
525.x264_r,3,average,48321427,48266365,2.27,2.27,0.12

526.blender_r,1,region_1,99683234,96969236,1.20,1.24,2.72
526.blender_r,1,region_2,84975562,84976892,1.41,1.41,-0.00
526.blender_r,1,region_3,184845528,184843134,0.65,0.65,0.00
526.blender_r,1,region_4,148334368,147092148,0.81,0.82,0.84
526.blender_r,1,region_5,110985574,108713402,1.08,1.10,2.05
526.blender_r,1,region_6,101387496,99229704,1.18,1.21,2.13
526.blender_r,1,region_7,93444736,90861876,1.28,1.32,2.76
526.blender_r,1,region_8,101985198,99471232,1.18,1.21,2.47
526.blender_r,1,region_9,80585498,80586030,1.49,1.49,-0.00
526.blender_r,1,region_10,159410342,157668574,0.75,0.76,1.09
526.blender_r,1,region_11,100963758,99768620,1.19,1.20,1.18
526.blender_r,1,region_12,102489002,100127986,1.17,1.20,2.30
526.blender_r,1,region_13,101546298,99164534,1.18,1.21,2.35
526.blender_r,1,region_14,104596786,102213426,1.15,1.17,2.28
526.blender_r,1,region_15,97395102,94992856,1.23,1.26,2.47
526.blender_r,1,region_16,105852572,103510708,1.13,1.16,2.21
526.blender_r,1,region_17,113578542,111187734,1.06,1.08,2.10
526.blender_r,1,region_18,92871240,90284656,1.29,1.33,2.79
526.blender_r,1,region_19,183899366,182346990,0.65,0.66,0.84
526.blender_r,1,region_20,94267474,91860440,1.27,1.31,2.55
526.blender_r,1,region_21,102466392,100302748,1.17,1.20,2.11
526.blender_r,1,region_22,103810756,101285086,1.16,1.18,2.43
526.blender_r,1,region_23,99221458,96668922,1.21,1.24,2.57
526.blender_r,1,average,111678099,109744649,1.13,1.15,2.11

527.cam4_r,1,region_1,126044100,126043302,0.95,0.95,0.00
527.cam4_r,1,region_2,94294872,91483784,1.27,1.31,2.98
527.cam4_r,1,region_3,111532470,110388936,1.08,1.09,1.03
527.cam4_r,1,region_4,86802716,85143142,1.38,1.41,1.91
527.cam4_r,1,region_5,94964660,91214858,1.26,1.32,3.95
527.cam4_r,1,region_6,91403186,90084358,1.31,1.33,1.44
527.cam4_r,1,region_7,109728192,109386648,1.09,1.10,0.31
527.cam4_r,1,region_8,122008082,122008880,0.98,0.98,-0.00
527.cam4_r,1,region_9,70782334,70769300,1.70,1.70,0.02
527.cam4_r,1,region_10,86729566,85129310,1.38,1.41,1.85
527.cam4_r,1,region_11,39129930,39130196,3.07,3.07,-0.00
527.cam4_r,1,region_12,126532742,126532476,0.95,0.95,0.00
527.cam4_r,1,region_13,86888102,85286250,1.38,1.41,1.84
527.cam4_r,1,region_14,102982964,102797562,1.17,1.17,0.18
527.cam4_r,1,region_15,87176712,85546398,1.38,1.40,1.87
527.cam4_r,1,region_16,84511392,83248690,1.42,1.44,1.49
527.cam4_r,1,region_17,111895294,111893698,1.07,1.07,0.00
527.cam4_r,1,region_18,138321862,138314680,0.87,0.87,0.01
527.cam4_r,1,average,98429399,97466804,1.32,1.33,1.45

531.deepsjeng_r,1,region_1,81208204,78887620,1.48,1.52,2.86
531.deepsjeng_r,1,region_2,80980508,78733606,1.48,1.52,2.77
531.deepsjeng_r,1,region_3,81676098,79288748,1.47,1.51,2.92
531.deepsjeng_r,1,region_4,81053126,78641038,1.48,1.53,2.98
531.deepsjeng_r,1,region_5,82886398,80404884,1.45,1.49,2.99
531.deepsjeng_r,1,region_6,80979710,78693706,1.48,1.52,2.82
531.deepsjeng_r,1,region_7,80588956,78367058,1.49,1.53,2.76
531.deepsjeng_r,1,region_8,81017482,78891610,1.48,1.52,2.62
531.deepsjeng_r,1,region_9,81282152,78647156,1.48,1.53,3.24
531.deepsjeng_r,1,region_10,81190382,78654338,1.48,1.53,3.12
531.deepsjeng_r,1,region_11,80422440,77987210,1.49,1.54,3.03
531.deepsjeng_r,1,region_12,78789998,76255550,1.52,1.57,3.22
531.deepsjeng_r,1,region_13,80536288,78227674,1.49,1.53,2.87
531.deepsjeng_r,1,region_14,79381050,77156492,1.51,1.56,2.80
531.deepsjeng_r,1,region_15,79096962,76675830,1.52,1.57,3.06
531.deepsjeng_r,1,region_16,78679342,75988220,1.53,1.58,3.42
531.deepsjeng_r,1,region_17,107487408,107487940,0.98,0.98,-0.00
531.deepsjeng_r,1,average,82191559,79940511,1.46,1.50,2.97

538.imagick_r,1,region_1,39726302,39718322,3.02,3.02,0.02
538.imagick_r,1,region_2,52150098,50905750,2.30,2.36,2.39
538.imagick_r,1,region_3,114585086,114576308,1.05,1.05,0.01
538.imagick_r,1,region_4,45457272,45445568,2.64,2.64,0.03
538.imagick_r,1,region_5,67429404,67421158,1.78,1.78,0.01
538.imagick_r,1,region_6,50603840,49410032,2.37,2.43,2.36
538.imagick_r,1,region_7,52393488,51101260,2.29,2.35,2.47
538.imagick_r,1,average,60335070,59796914,2.21,2.23,1.04

541.leela_r,1,region_1,92312906,91591780,1.30,1.31,0.78
541.leela_r,1,region_2,94270932,93651950,1.27,1.28,0.66
541.leela_r,1,region_3,89620986,88712862,1.34,1.35,1.01
541.leela_r,1,region_4,89941516,89609282,1.33,1.34,0.37
541.leela_r,1,region_5,89374670,89046426,1.34,1.35,0.37
541.leela_r,1,region_6,91781704,91332962,1.31,1.31,0.49
541.leela_r,1,region_7,94649982,94344880,1.27,1.27,0.32
541.leela_r,1,region_8,91135590,90785534,1.32,1.32,0.38
541.leela_r,1,region_9,92242416,91998228,1.30,1.30,0.26
541.leela_r,1,region_10,90204856,89405526,1.33,1.34,0.89
541.leela_r,1,region_11,56385350,56386946,2.13,2.13,-0.00
541.leela_r,1,region_12,93725898,93354296,1.28,1.29,0.40
541.leela_r,1,region_13,89805324,89339824,1.34,1.34,0.52
541.leela_r,1,region_14,94435054,93995356,1.27,1.28,0.47
541.leela_r,1,region_15,95356744,95155382,1.26,1.26,0.21
541.leela_r,1,region_16,93995888,93652482,1.28,1.28,0.37
541.leela_r,1,region_17,88035360,87395098,1.36,1.37,0.73
541.leela_r,1,region_18,89312160,88848256,1.34,1.35,0.52
541.leela_r,1,region_19,95215764,94719940,1.26,1.27,0.52
541.leela_r,1,region_20,93114098,92717226,1.29,1.29,0.43
541.leela_r,1,region_21,93499532,93057440,1.28,1.29,0.47
541.leela_r,1,region_22,91598962,91320726,1.31,1.31,0.30
541.leela_r,1,region_23,90864536,90578054,1.32,1.32,0.32
541.leela_r,1,region_24,92819636,92311310,1.29,1.30,0.55
541.leela_r,1,average,90570828,90137990,1.34,1.34,0.49

544.nab_r,1,region_1,123816616,121256632,0.97,0.99,2.07
544.nab_r,1,region_2,122120600,119897638,0.98,1.00,1.82
544.nab_r,1,region_3,111982808,110512626,1.07,1.09,1.31
544.nab_r,1,region_4,111397076,79793084,1.08,1.50,28.37
544.nab_r,1,region_5,123934720,120351168,0.97,1.00,2.89
544.nab_r,1,region_6,125560512,125053516,0.96,0.96,0.40
544.nab_r,1,region_7,111975094,83077918,1.07,1.44,25.81
544.nab_r,1,region_8,89004398,85771168,1.35,1.40,3.63
544.nab_r,1,region_9,98449260,96655090,1.22,1.24,1.82
544.nab_r,1,region_10,112262374,110990628,1.07,1.08,1.13
544.nab_r,1,region_11,93033500,91027594,1.29,1.32,2.16
544.nab_r,1,region_12,89997642,85909222,1.33,1.40,4.54
544.nab_r,1,region_13,90661312,87449362,1.32,1.37,3.54
544.nab_r,1,region_14,124489596,122041598,0.96,0.98,1.97
544.nab_r,1,region_15,112499912,110759208,1.07,1.08,1.55
544.nab_r,1,region_16,122997602,117026700,0.98,1.03,4.85
544.nab_r,1,region_17,127848378,125131188,0.94,0.96,2.13
544.nab_r,1,average,111295965,105453196,1.10,1.17,5.29

548.exchange2_r,1,region_1,77202244,76504260,1.55,1.57,0.90
548.exchange2_r,1,region_2,96895022,96840758,1.24,1.24,0.06
548.exchange2_r,1,region_3,90740846,90465270,1.32,1.33,0.30
548.exchange2_r,1,region_4,91954870,91702436,1.30,1.31,0.27
548.exchange2_r,1,region_5,95289712,95122132,1.26,1.26,0.18
548.exchange2_r,1,region_6,92109416,91847938,1.30,1.31,0.28
548.exchange2_r,1,region_7,98522144,98451388,1.22,1.22,0.07
548.exchange2_r,1,region_8,98671370,98585186,1.22,1.22,0.09
548.exchange2_r,1,region_9,100645090,100616628,1.19,1.19,0.03
548.exchange2_r,1,region_10,91080794,90858684,1.32,1.32,0.24
548.exchange2_r,1,region_11,93139634,92954498,1.29,1.29,0.20
548.exchange2_r,1,region_12,68584110,67605230,1.75,1.78,1.43
548.exchange2_r,1,region_13,101453198,101425534,1.18,1.18,0.03
548.exchange2_r,1,region_14,94676316,94559010,1.27,1.27,0.12
548.exchange2_r,1,region_15,90250608,89952688,1.33,1.33,0.33
548.exchange2_r,1,region_16,95428032,95303544,1.26,1.26,0.13
548.exchange2_r,1,region_17,98614446,98563108,1.22,1.22,0.05
548.exchange2_r,1,region_18,96594974,96535656,1.24,1.24,0.06
548.exchange2_r,1,region_19,54617248,53397904,2.20,2.25,2.23
548.exchange2_r,1,average,90866846,90594308,1.35,1.36,0.37

549.fotonik3d_r,1,region_1,329397110,329257992,0.36,0.36,0.04
549.fotonik3d_r,1,region_2,301689486,301549836,0.40,0.40,0.05
549.fotonik3d_r,1,region_3,317358216,317267776,0.38,0.38,0.03
549.fotonik3d_r,1,region_4,395285842,395258976,0.30,0.30,0.01
549.fotonik3d_r,1,region_5,390653984,390619936,0.31,0.31,0.01
549.fotonik3d_r,1,region_6,406949410,406932918,0.29,0.29,0.00
549.fotonik3d_r,1,region_7,313415298,313350926,0.38,0.38,0.02
549.fotonik3d_r,1,region_8,376217366,376200342,0.32,0.32,0.00
549.fotonik3d_r,1,region_9,385846300,385804538,0.31,0.31,0.01
549.fotonik3d_r,1,region_10,330965978,330943634,0.36,0.36,0.01
549.fotonik3d_r,1,region_11,301273196,301231168,0.40,0.40,0.01
549.fotonik3d_r,1,region_12,365127028,365109472,0.33,0.33,0.00
549.fotonik3d_r,1,region_13,251180076,251153742,0.48,0.48,0.01
549.fotonik3d_r,1,region_14,262925306,262900036,0.46,0.46,0.01
549.fotonik3d_r,1,region_15,313537658,313423544,0.38,0.38,0.04
549.fotonik3d_r,1,region_16,351534960,351520330,0.34,0.34,0.00
549.fotonik3d_r,1,region_17,8418900,8419964,0.86,0.86,-0.01
549.fotonik3d_r,1,region_18,387357978,387342816,0.31,0.31,0.00
549.fotonik3d_r,1,region_19,342022002,342002584,0.35,0.35,0.01
549.fotonik3d_r,1,region_20,319496324,319418652,0.38,0.38,0.02
549.fotonik3d_r,1,region_21,321500900,321358590,0.37,0.37,0.04
549.fotonik3d_r,1,region_22,307219360,307166958,0.39,0.39,0.02
549.fotonik3d_r,1,region_23,397131616,397117252,0.30,0.30,0.00
549.fotonik3d_r,1,region_24,274847426,274824018,0.44,0.44,0.01
549.fotonik3d_r,1,region_25,310081786,309940274,0.39,0.39,0.05
549.fotonik3d_r,1,average,322457340,322404651,0.38,0.38,0.02

554.roms_r,1,region_1,91230286,88678016,1.32,1.35,2.80
554.roms_r,1,region_2,134062404,133277438,0.90,0.90,0.59
554.roms_r,1,region_3,302394120,302366190,0.40,0.40,0.01
554.roms_r,1,region_4,199781960,199780098,0.60,0.60,0.00
554.roms_r,1,region_5,151091192,151081616,0.79,0.79,0.01
554.roms_r,1,region_6,148323462,148323462,0.81,0.81,0.00
554.roms_r,1,region_7,141636488,141253980,0.85,0.85,0.27
554.roms_r,1,region_8,212246720,212244326,0.57,0.57,0.00
554.roms_r,1,region_9,152806360,151194134,0.79,0.79,1.06
554.roms_r,1,region_10,146246800,145965372,0.82,0.82,0.19
554.roms_r,1,region_11,136407992,136262224,0.88,0.88,0.11
554.roms_r,1,region_12,137389798,137105976,0.87,0.88,0.21
554.roms_r,1,region_13,171072048,171035340,0.70,0.70,0.02
554.roms_r,1,region_14,190966986,190991724,0.63,0.63,-0.01
554.roms_r,1,region_15,122126186,121588600,0.98,0.99,0.44
554.roms_r,1,region_16,112931098,112615356,1.06,1.07,0.28
554.roms_r,1,region_17,173095244,173091520,0.69,0.69,0.00
554.roms_r,1,region_18,72290288,67057536,1.66,1.79,7.24
554.roms_r,1,region_19,149487212,149512482,0.80,0.80,-0.02
554.roms_r,1,region_20,243363666,243388936,0.49,0.49,-0.01
554.roms_r,1,region_21,154359800,154251804,0.78,0.78,0.07
554.roms_r,1,region_22,109204970,108252424,1.10,1.11,0.87
554.roms_r,1,region_23,151557224,151300534,0.79,0.79,0.17
554.roms_r,1,region_24,133146034,132858488,0.90,0.90,0.22
554.roms_r,1,average,155717431,155144899,0.84,0.85,0.73

557.xz_r,1,region_1,114290358,113528002,1.05,1.06,0.67
557.xz_r,1,region_2,122974460,122094798,0.98,0.98,0.72
557.xz_r,1,region_3,81313008,80017322,1.48,1.50,1.59
557.xz_r,1,region_4,107306262,106528744,1.12,1.13,0.72
557.xz_r,1,region_5,293771198,293585530,0.41,0.41,0.06
557.xz_r,1,region_6,127892800,127037876,0.94,0.94,0.67
557.xz_r,1,region_7,89039244,88406696,1.35,1.36,0.71
557.xz_r,1,region_8,122367182,121498160,0.98,0.99,0.71
557.xz_r,1,region_9,126697928,125826512,0.95,0.95,0.69
557.xz_r,1,region_10,109200448,108434102,1.10,1.11,0.70
557.xz_r,1,region_11,124295948,123371066,0.97,0.97,0.74
557.xz_r,1,region_12,83492878,82566932,1.44,1.45,1.11
557.xz_r,1,region_13,125255144,124345424,0.96,0.97,0.73
557.xz_r,1,region_14,130292918,129416980,0.92,0.93,0.67
557.xz_r,1,region_15,94982482,88961572,1.26,1.35,6.34
557.xz_r,1,region_16,122371704,121480072,0.98,0.99,0.73
557.xz_r,1,region_17,117985098,117466664,1.02,1.02,0.44
557.xz_r,1,region_18,114096710,113311478,1.05,1.06,0.69
557.xz_r,1,region_19,124323612,123395006,0.97,0.97,0.75
557.xz_r,1,region_20,124902694,124042450,0.96,0.97,0.69
557.xz_r,1,region_21,127740382,126856730,0.94,0.95,0.69
557.xz_r,1,region_22,88835488,88239116,1.35,1.36,0.67
557.xz_r,1,region_23,128513910,127632120,0.93,0.94,0.69
557.xz_r,1,region_24,113466024,112597002,1.06,1.07,0.77
557.xz_r,1,region_25,122230192,121351062,0.98,0.99,0.72
557.xz_r,1,region_26,125364736,124484808,0.96,0.96,0.70
557.xz_r,1,region_27,123558596,122626000,0.97,0.98,0.75
557.xz_r,1,region_28,254062186,253009358,0.47,0.47,0.41
557.xz_r,1,region_29,120841672,120018934,0.99,1.00,0.68
557.xz_r,1,region_30,146615210,145799920,0.82,0.82,0.56
557.xz_r,1,average,126936016,125931015,1.01,1.02,0.89

557.xz_r,2,region_1,73056102,71892352,1.64,1.67,1.59
557.xz_r,2,region_2,95996740,95309396,1.25,1.26,0.72
557.xz_r,2,region_3,64672580,63947198,1.86,1.88,1.12
557.xz_r,2,region_4,49483182,49483448,2.43,2.43,-0.00
557.xz_r,2,region_5,65486806,64357370,1.83,1.86,1.72
557.xz_r,2,region_6,62464514,61208462,1.92,1.96,2.01
557.xz_r,2,region_7,67370352,66280816,1.78,1.81,1.62
557.xz_r,2,region_8,56762804,55959484,2.11,2.14,1.42
557.xz_r,2,region_9,64725514,63304010,1.85,1.90,2.20
557.xz_r,2,region_10,54852658,53272618,2.19,2.25,2.88
557.xz_r,2,region_11,71123878,70205114,1.69,1.71,1.29
557.xz_r,2,region_12,65635500,64469090,1.83,1.86,1.78
557.xz_r,2,region_13,57786372,56386414,2.08,2.13,2.42
557.xz_r,2,region_14,61665982,60130364,1.95,2.00,2.49
557.xz_r,2,region_15,56175476,55708646,2.14,2.15,0.83
557.xz_r,2,region_16,87183096,86109520,1.38,1.39,1.23
557.xz_r,2,region_17,67807390,67101958,1.77,1.79,1.04
557.xz_r,2,region_18,52465574,51838080,2.29,2.31,1.20
557.xz_r,2,region_19,68327154,67057270,1.76,1.79,1.86
557.xz_r,2,region_20,81489366,81106326,1.47,1.48,0.47
557.xz_r,2,average,66226552,65256397,1.86,1.89,1.57

557.xz_r,3,region_1,157082576,156179240,0.76,0.77,0.58
557.xz_r,3,region_2,74905334,73796646,1.60,1.63,1.48
557.xz_r,3,region_3,80103506,79044826,1.50,1.52,1.32
557.xz_r,3,region_4,63867132,62291880,1.88,1.93,2.47
557.xz_r,3,region_5,90823040,89851342,1.32,1.34,1.07
557.xz_r,3,region_6,93592100,92646736,1.28,1.30,1.01
557.xz_r,3,region_7,120888754,120121344,0.99,1.00,0.63
557.xz_r,3,region_8,71078924,70868252,1.69,1.69,0.30
557.xz_r,3,region_9,74295130,73325294,1.62,1.64,1.31
557.xz_r,3,region_10,56522074,54982200,2.12,2.18,2.72
557.xz_r,3,region_11,82169262,81904326,1.46,1.47,0.32
557.xz_r,3,region_12,93091222,92105160,1.29,1.30,1.06
557.xz_r,3,region_13,95394782,90666898,1.26,1.32,4.96
557.xz_r,3,region_14,72902620,71764938,1.65,1.67,1.56
557.xz_r,3,region_15,108503262,108456712,1.11,1.11,0.04
557.xz_r,3,region_16,49525210,49525210,2.42,2.42,0.00
557.xz_r,3,region_17,101916836,100929444,1.18,1.19,0.97
557.xz_r,3,region_18,65944326,64848406,1.82,1.85,1.66
557.xz_r,3,region_19,79483726,78442602,1.51,1.53,1.31
557.xz_r,3,region_20,100287852,99294608,1.20,1.21,0.99
557.xz_r,3,region_21,110090218,109134214,1.09,1.10,0.87
557.xz_r,3,region_22,86699242,85576456,1.38,1.40,1.30
557.xz_r,3,region_23,64423338,63517608,1.86,1.89,1.41
557.xz_r,3,average,86677846,85620624,1.48,1.50,1.33

600.perlbench_s,1,region_1,52818556,52252774,2.27,2.30,1.07
600.perlbench_s,1,region_2,88164104,87695944,1.36,1.37,0.53
600.perlbench_s,1,region_3,94270134,93831500,1.27,1.28,0.47
600.perlbench_s,1,region_4,102437664,101964982,1.17,1.18,0.46
600.perlbench_s,1,region_5,53213300,52752588,2.26,2.27,0.87
600.perlbench_s,1,region_6,72313962,71819202,1.66,1.67,0.68
600.perlbench_s,1,region_7,54543832,53944800,2.20,2.22,1.10
600.perlbench_s,1,region_8,70111216,69612200,1.71,1.72,0.71
600.perlbench_s,1,region_9,55794032,55508082,1.30,1.31,0.51
600.perlbench_s,1,region_10,52115518,51631132,2.30,2.32,0.93
600.perlbench_s,1,region_11,1535884,1536416,0.71,0.71,-0.03
600.perlbench_s,1,region_12,62874686,62332844,1.91,1.93,0.86
600.perlbench_s,1,region_13,48689970,48202392,2.46,2.49,1.00
600.perlbench_s,1,region_14,69314812,68800368,1.73,1.74,0.74
600.perlbench_s,1,region_15,69675508,69315610,1.39,1.40,0.52
600.perlbench_s,1,region_16,64613794,64135792,1.86,1.87,0.74
600.perlbench_s,1,region_17,64332366,61902190,1.87,1.94,3.78
600.perlbench_s,1,region_18,61286932,60991406,1.26,1.26,0.48
600.perlbench_s,1,region_19,84251244,83806758,1.42,1.43,0.53
600.perlbench_s,1,region_20,54037368,53494196,2.22,2.24,1.01
600.perlbench_s,1,average,63819744,63276559,1.72,1.73,0.85

600.perlbench_s,2,region_1,76974814,76748714,1.56,1.56,0.29
600.perlbench_s,2,region_2,144294626,143807846,0.83,0.83,0.34
600.perlbench_s,2,region_3,77630504,77398552,1.55,1.55,0.30
600.perlbench_s,2,region_4,95096064,94339826,1.26,1.27,0.80
600.perlbench_s,2,region_5,97700736,97700736,1.23,1.23,0.00
600.perlbench_s,2,region_6,90589758,90358072,1.32,1.33,0.26
600.perlbench_s,2,region_7,87031742,86816282,1.38,1.38,0.25
600.perlbench_s,2,region_8,77936670,77702058,1.54,1.54,0.30
600.perlbench_s,2,region_9,45010924,31828496,2.67,3.77,29.29
600.perlbench_s,2,region_10,133808108,133178752,0.90,0.90,0.47
600.perlbench_s,2,region_11,128169174,127659784,0.94,0.94,0.40
600.perlbench_s,2,average,95840284,94321738,1.38,1.48,3.27

600.perlbench_s,3,region_1,90820114,90376160,1.32,1.33,0.49
600.perlbench_s,3,region_2,80900974,73882298,1.48,1.62,8.68
600.perlbench_s,3,region_3,88651682,88268110,1.35,1.36,0.43
600.perlbench_s,3,region_4,129289566,128949884,0.93,0.93,0.26
600.perlbench_s,3,region_5,91057652,90612900,1.32,1.32,0.49
600.perlbench_s,3,region_6,91999558,91618646,1.30,1.31,0.41
600.perlbench_s,3,region_7,82294548,81850062,1.46,1.47,0.54
600.perlbench_s,3,region_8,91068824,90640298,1.32,1.32,0.47
600.perlbench_s,3,average,93260365,92024795,1.31,1.33,1.47

602.gcc_s,1,region_1,411591642,411455450,0.29,0.29,0.03
602.gcc_s,1,region_2,122365586,120039416,0.98,1.00,1.90
602.gcc_s,1,region_3,882029134,882023282,0.14,0.14,0.00
602.gcc_s,1,region_4,716065084,715974910,0.17,0.17,0.01
602.gcc_s,1,region_5,138928076,138342344,0.86,0.87,0.42
602.gcc_s,1,region_6,342280288,342017480,0.35,0.35,0.08
602.gcc_s,1,region_7,122464804,122255196,0.86,0.86,0.17
602.gcc_s,1,region_8,144539346,144257120,0.83,0.83,0.20
602.gcc_s,1,region_9,136292016,135073736,0.88,0.89,0.89
602.gcc_s,1,region_10,145334686,145011762,0.83,0.83,0.22
602.gcc_s,1,region_11,376185446,376093676,0.32,0.32,0.02
602.gcc_s,1,region_12,138448744,137921266,0.87,0.87,0.38
602.gcc_s,1,region_13,140266056,139912542,0.86,0.86,0.25
602.gcc_s,1,region_14,427552706,425370442,0.28,0.28,0.51
602.gcc_s,1,region_15,862413762,862410038,0.14,0.14,0.00
602.gcc_s,1,region_16,396387082,396330956,0.30,0.30,0.01
602.gcc_s,1,region_17,181740244,181664966,0.66,0.66,0.04
602.gcc_s,1,region_18,1251824196,1251814620,0.10,0.10,0.00
