benchmark,input,region,cpu_only_cycles,fpga_custom_cycles,cpu_only_ipc,fpga_custom_ipc,cycle_reduction_%
521.wrf_r,1,region_23,327561120,327664560,0.37,0.37,-0.03
521.wrf_r,1,region_24,139078800,139008480,0.86,0.86,0.05
521.wrf_r,1,region_25,365684880,365752560,0.33,0.33,-0.02
521.wrf_r,1,region_26,317189280,317282400,0.38,0.38,-0.03
521.wrf_r,1,average,201922375,201214320,0.72,0.72,0.59

523.xalancbmk_r,1,region_1,97878240,96636720,1.23,1.24,1.27
523.xalancbmk_r,1,region_2,170916960,170840880,0.70,0.70,0.04
523.xalancbmk_r,1,region_3,6167520,6158640,0.64,0.64,0.14
523.xalancbmk_r,1,region_4,98946000,98814480,1.21,1.21,0.13
523.xalancbmk_r,1,region_5,153383520,153293280,0.78,0.78,0.06
523.xalancbmk_r,1,region_6,174978960,174894720,0.69,0.69,0.05
523.xalancbmk_r,1,region_7,172722240,172643760,0.69,0.70,0.05
523.xalancbmk_r,1,region_8,151100400,150668640,0.79,0.80,0.29
523.xalancbmk_r,1,region_9,160875600,160799280,0.75,0.75,0.05
523.xalancbmk_r,1,region_10,167051280,166963200,0.72,0.72,0.05
523.xalancbmk_r,1,region_11,178357680,178271760,0.67,0.67,0.05
523.xalancbmk_r,1,region_12,156668160,156614880,0.77,0.77,0.03
523.xalancbmk_r,1,region_13,299384640,298501200,0.40,0.40,0.30
523.xalancbmk_r,1,region_14,139208160,138830880,0.31,0.31,0.27
523.xalancbmk_r,1,region_15,99385200,98164800,1.21,1.22,1.23
523.xalancbmk_r,1,region_16,165912720,165854400,0.72,0.72,0.04
523.xalancbmk_r,1,region_17,175317360,175230000,0.68,0.68,0.05
523.xalancbmk_r,1,region_18,170317200,170245200,0.70,0.70,0.04
523.xalancbmk_r,1,region_19,181612080,181517520,0.66,0.66,0.05
523.xalancbmk_r,1,region_20,123712080,123674400,0.97,0.97,0.03
523.xalancbmk_r,1,region_21,166393680,166317360,0.72,0.72,0.05
523.xalancbmk_r,1,region_22,139672800,139618320,0.86,0.86,0.04
523.xalancbmk_r,1,average,152271022,152025196,0.77,0.77,0.20

525.x264_r,1,region_1,53338320,53226720,1.30,1.30,0.21
525.x264_r,1,region_2,85938960,85743360,1.31,1.31,0.23
525.x264_r,1,region_3,73969680,73825680,1.62,1.63,0.19
525.x264_r,1,region_4,67911840,67789200,1.77,1.77,0.18
525.x264_r,1,region_5,90874320,90642000,1.32,1.32,0.26
525.x264_r,1,region_6,67046160,66927360,1.79,1.79,0.18
525.x264_r,1,region_7,26825040,26681280,1.55,1.56,0.54
525.x264_r,1,region_8,66768240,66661200,1.80,1.80,0.16
525.x264_r,1,region_9,86721600,86639040,1.38,1.39,0.10
525.x264_r,1,region_10,70611360,70554480,1.62,1.62,0.08
525.x264_r,1,region_11,53297760,53243520,1.32,1.32,0.10
525.x264_r,1,region_12,20605200,20555760,1.33,1.33,0.24
525.x264_r,1,region_13,74787120,74508960,1.21,1.21,0.37
525.x264_r,1,region_14,81205440,81108960,1.32,1.32,0.12
525.x264_r,1,region_15,78590160,78432960,1.53,1.53,0.20
525.x264_r,1,region_16,77736480,77052720,1.54,1.56,0.88
525.x264_r,1,region_17,75201120,75086400,1.60,1.60,0.15
525.x264_r,1,region_18,15349680,15309120,1.24,1.24,0.26
525.x264_r,1,region_19,66330240,66246480,1.81,1.81,0.13
525.x264_r,1,region_20,66852480,66761040,1.79,1.80,0.14
525.x264_r,1,region_21,79217280,79091280,1.51,1.52,0.16
525.x264_r,1,average,65675166,65527977,1.51,1.51,0.23

525.x264_r,2,region_1,83409840,83191440,1.44,1.44,0.26
525.x264_r,2,region_2,84065520,83824560,1.43,1.43,0.29
525.x264_r,2,region_3,83277840,83075040,1.44,1.44,0.24
525.x264_r,2,region_4,86583120,86327280,1.39,1.39,0.30
525.x264_r,2,region_5,42193680,42088320,1.46,1.47,0.25
525.x264_r,2,region_6,82849440,82638720,1.45,1.45,0.25
525.x264_r,2,region_7,78930480,78573600,1.52,1.53,0.45
525.x264_r,2,region_8,86085120,85861440,1.39,1.40,0.26
525.x264_r,2,region_9,83797200,83572560,1.43,1.44,0.27
525.x264_r,2,region_10,3474000,3466080,1.31,1.31,0.23
525.x264_r,2,region_11,77123280,76731600,1.56,1.56,0.51
525.x264_r,2,region_12,84961920,84732960,1.41,1.42,0.27
525.x264_r,2,region_13,77338320,76951680,1.55,1.56,0.50
525.x264_r,2,region_14,58603200,58448640,1.42,1.42,0.26
525.x264_r,2,region_15,84283440,84055680,1.42,1.43,0.27
525.x264_r,2,region_16,78433920,78060480,1.53,1.54,0.48
525.x264_r,2,region_17,79082400,78722640,1.52,1.52,0.45
525.x264_r,2,region_18,83371440,83161680,1.44,1.44,0.25
525.x264_r,2,region_19,83425920,83041680,1.44,1.45,0.46
525.x264_r,2,average,74804741,74554004,1.45,1.45,0.33

525.x264_r,3,region_1,84302400,84087840,1.42,1.43,0.25
525.x264_r,3,region_2,83275440,83058720,1.44,1.44,0.26
525.x264_r,3,region_3,84426960,84074880,1.42,1.43,0.42
525.x264_r,3,region_4,68565120,68429520,1.75,1.75,0.20
525.x264_r,3,region_5,66876240,66798000,1.79,1.80,0.12
525.x264_r,3,region_6,78479280,78142800,1.53,1.54,0.43
525.x264_r,3,region_7,76927920,76821360,1.56,1.56,0.14
525.x264_r,3,region_8,83393520,83193120,1.44,1.44,0.24
525.x264_r,3,region_9,78562560,78202800,1.53,1.53,0.46
525.x264_r,3,region_10,85476480,85235520,1.40,1.41,0.28
525.x264_r,3,region_11,69850560,69670080,1.43,1.43,0.26
525.x264_r,3,region_12,66912960,66809280,1.79,1.80,0.15
525.x264_r,3,region_13,84593040,84344400,1.42,1.42,0.29
525.x264_r,3,region_14,72608400,72492240,1.65,1.66,0.16
525.x264_r,3,region_15,77685840,77318160,1.54,1.55,0.47
525.x264_r,3,region_16,8178240,8179440,0.98,0.98,-0.01
525.x264_r,3,region_17,58656720,58521360,1.43,1.43,0.23
525.x264_r,3,region_18,84261840,83953680,1.42,1.43,0.37
525.x264_r,3,average,72946307,72740733,1.50,1.50,0.26

526.blender_r,1,region_1,113816160,110344560,1.05,1.09,3.05
526.blender_r,1,region_2,106340640,106340640,1.13,1.13,0.00
526.blender_r,1,region_3,396490320,396485760,0.30,0.30,0.00
526.blender_r,1,region_4,264757200,263180880,0.45,0.46,0.60
526.blender_r,1,region_5,124296480,121434720,0.97,0.99,2.30
526.blender_r,1,region_6,115064880,112356720,1.04,1.07,2.35
526.blender_r,1,region_7,109331760,105886320,1.10,1.13,3.15
526.blender_r,1,region_8,117145200,113914560,1.02,1.05,2.76
526.blender_r,1,region_9,102043920,102043920,1.18,1.18,0.00
526.blender_r,1,region_10,211051920,208917120,0.57,0.57,1.01
526.blender_r,1,region_11,141434400,139956960,0.85,0.86,1.04
526.blender_r,1,region_12,130017120,126887520,0.92,0.95,2.41
526.blender_r,1,region_13,116078640,112965840,1.03,1.06,2.68
526.blender_r,1,region_14,119784960,116681520,1.00,1.03,2.59
526.blender_r,1,region_15,110193120,107101920,1.09,1.12,2.81
526.blender_r,1,region_16,120311040,117307680,1.00,1.02,2.50
526.blender_r,1,region_17,129400560,126350160,0.93,0.95,2.36
526.blender_r,1,region_18,108128880,104773200,1.11,1.15,3.10
526.blender_r,1,region_19,261173280,258942480,0.46,0.46,0.85
526.blender_r,1,region_20,108774240,105646080,1.10,1.14,2.88
526.blender_r,1,region_21,119131680,116412480,1.01,1.03,2.28
526.blender_r,1,region_22,118539840,115316400,1.01,1.04,2.72
526.blender_r,1,region_23,112995360,109743600,1.06,1.09,2.88
526.blender_r,1,average,145926157,143434393,0.93,0.95,2.32

527.cam4_r,1,region_1,153755280,153756480,0.78,0.78,-0.00
527.cam4_r,1,region_2,122908800,117921600,0.98,1.02,4.06
527.cam4_r,1,region_3,154267680,153565440,0.78,0.78,0.46
527.cam4_r,1,region_4,114440640,113532480,1.05,1.06,0.79
527.cam4_r,1,region_5,121522320,119933520,0.99,1.00,1.31
527.cam4_r,1,region_6,132106560,131370720,0.91,0.91,0.56
527.cam4_r,1,region_7,172120320,171719280,0.70,0.70,0.23
527.cam4_r,1,region_8,150149760,150151200,0.80,0.80,-0.00
527.cam4_r,1,region_9,112194240,112181280,1.07,1.07,0.01
527.cam4_r,1,region_10,114273600,113359680,1.05,1.06,0.80
527.cam4_r,1,region_11,64834080,64834080,1.85,1.85,0.00
527.cam4_r,1,region_12,158032080,158034720,0.76,0.76,-0.00
527.cam4_r,1,region_13,114538320,113625360,1.05,1.06,0.80
527.cam4_r,1,region_14,138215280,138048000,0.87,0.87,0.12
527.cam4_r,1,region_15,114773760,113854320,1.05,1.05,0.80
527.cam4_r,1,region_16,119170560,117066960,1.01,1.03,1.77
527.cam4_r,1,region_17,141937440,141937200,0.85,0.85,0.00
527.cam4_r,1,region_18,211724640,211713600,0.57,0.57,0.01
527.cam4_r,1,average,133942520,133144773,0.95,0.96,0.90

531.deepsjeng_r,1,region_1,95798880,92967840,1.25,1.29,2.96
531.deepsjeng_r,1,region_2,96066000,93354240,1.25,1.29,2.82
531.deepsjeng_r,1,region_3,96666240,93818160,1.24,1.28,2.95
531.deepsjeng_r,1,region_4,95761200,92820720,1.25,1.29,3.07
531.deepsjeng_r,1,region_5,97674480,94784640,1.23,1.27,2.96
531.deepsjeng_r,1,region_6,96539280,93746400,1.24,1.28,2.89
531.deepsjeng_r,1,region_7,95375760,92790480,1.26,1.29,2.71
531.deepsjeng_r,1,region_8,97601760,94978560,1.23,1.26,2.69
531.deepsjeng_r,1,region_9,96054720,92984160,1.25,1.29,3.20
531.deepsjeng_r,1,region_10,95901360,92896560,1.25,1.29,3.13
531.deepsjeng_r,1,region_11,95382240,92475120,1.26,1.30,3.05
531.deepsjeng_r,1,region_12,93927360,90999120,1.28,1.32,3.12
531.deepsjeng_r,1,region_13,95050080,92385600,1.26,1.30,2.80
531.deepsjeng_r,1,region_14,94938240,92219040,1.26,1.30,2.86
531.deepsjeng_r,1,region_15,94177680,91283760,1.27,1.31,3.07
531.deepsjeng_r,1,region_16,94319040,91250400,1.27,1.32,3.25
531.deepsjeng_r,1,region_17,107546160,107547360,0.98,0.98,-0.00
531.deepsjeng_r,1,average,96398852,93723656,1.24,1.27,2.97

538.imagick_r,1,region_1,67585440,67569600,1.78,1.78,0.02
538.imagick_r,1,region_2,80772960,79362480,1.49,1.51,1.75
538.imagick_r,1,region_3,152124720,152108160,0.79,0.79,0.01
538.imagick_r,1,region_4,72798480,72779520,1.65,1.65,0.03
538.imagick_r,1,region_5,88251840,88236000,1.36,1.36,0.02
538.imagick_r,1,region_6,79542720,78166800,1.51,1.54,1.73
538.imagick_r,1,region_7,80868000,79444800,1.48,1.51,1.76
538.imagick_r,1,average,88849166,88238194,1.44,1.45,0.76

541.leela_r,1,region_1,109737120,108769680,1.09,1.10,0.88
541.leela_r,1,region_2,109285920,108577920,1.10,1.11,0.65
541.leela_r,1,region_3,106403760,105529440,1.13,1.14,0.82
541.leela_r,1,region_4,103995360,103471200,1.15,1.16,0.50
541.leela_r,1,region_5,101950560,101534160,1.18,1.18,0.41
541.leela_r,1,region_6,106127040,105553440,1.13,1.14,0.54
541.leela_r,1,region_7,119703360,119222400,1.00,1.01,0.40
541.leela_r,1,region_8,103825680,103362720,1.16,1.16,0.45
541.leela_r,1,region_9,104639520,104276160,1.15,1.15,0.35
541.leela_r,1,region_10,109139280,107957280,1.10,1.11,1.08
541.leela_r,1,region_11,79000560,79000560,1.52,1.52,0.00
541.leela_r,1,region_12,107405040,106870320,1.12,1.12,0.50
541.leela_r,1,region_13,104545680,103906800,1.15,1.15,0.61
541.leela_r,1,region_14,109160160,108560160,1.10,1.11,0.55
541.leela_r,1,region_15,114893520,114636240,1.04,1.05,0.22
541.leela_r,1,region_16,107755200,107246880,1.11,1.12,0.47
541.leela_r,1,region_17,105412560,104435520,1.14,1.15,0.93
541.leela_r,1,region_18,103843920,103235760,1.16,1.16,0.59
541.leela_r,1,region_19,108520080,107978400,1.11,1.11,0.50
541.leela_r,1,region_20,105641520,105245040,1.14,1.14,0.38
541.leela_r,1,region_21,108527760,107938080,1.11,1.11,0.54
541.leela_r,1,region_22,104754240,104312880,1.15,1.15,0.42
541.leela_r,1,region_23,103658640,103249440,1.16,1.16,0.39
541.leela_r,1,region_24,107239680,106606320,1.12,1.13,0.59
541.leela_r,1,average,106048590,105478200,1.14,1.14,0.56

544.nab_r,1,region_1,184537440,176757120,0.65,0.68,4.22
544.nab_r,1,region_2,176604240,169941360,0.68,0.71,3.77
544.nab_r,1,region_3,158438160,154434480,0.76,0.78,2.53
544.nab_r,1,region_4,145526160,142291920,0.82,0.84,2.22
544.nab_r,1,region_5,203651520,202827840,0.59,0.59,0.40
544.nab_r,1,region_6,209673360,209101920,0.57,0.57,0.27
544.nab_r,1,region_7,148590000,144952080,0.81,0.83,2.45
544.nab_r,1,region_8,140110320,138392640,0.86,0.87,1.23
544.nab_r,1,region_9,109486800,107758080,1.10,1.11,1.58
544.nab_r,1,region_10,160967040,157679520,0.75,0.76,2.04
544.nab_r,1,region_11,107168880,105303120,1.12,1.14,1.74
544.nab_r,1,region_12,153234960,151327920,0.78,0.79,1.24
544.nab_r,1,region_13,145176240,143672160,0.83,0.84,1.04
544.nab_r,1,region_14,181826880,174563520,0.66,0.69,3.99
544.nab_r,1,region_15,160345920,155128560,0.75,0.77,3.25
544.nab_r,1,region_16,198308160,197269200,0.61,0.61,0.52
544.nab_r,1,region_17,184603680,176822160,0.65,0.68,4.22
544.nab_r,1,average,162838221,159307271,0.76,0.78,2.16

548.exchange2_r,1,region_1,98562720,97594800,1.22,1.23,0.98
548.exchange2_r,1,region_2,120053280,119975520,1.00,1.00,0.06
548.exchange2_r,1,region_3,114057600,113700000,1.05,1.06,0.31
548.exchange2_r,1,region_4,114050880,113693760,1.05,1.06,0.31
548.exchange2_r,1,region_5,117676560,117444720,1.02,1.02,0.20
548.exchange2_r,1,region_6,114195360,113831760,1.05,1.05,0.32
548.exchange2_r,1,region_7,120802800,120715920,0.99,0.99,0.07
548.exchange2_r,1,region_8,120090000,119975040,1.00,1.00,0.10
548.exchange2_r,1,region_9,123294720,123263520,0.97,0.97,0.03
548.exchange2_r,1,region_10,114662640,114358080,1.05,1.05,0.27
548.exchange2_r,1,region_11,115905840,115650720,1.04,1.04,0.22
548.exchange2_r,1,region_12,90225120,88903680,1.33,1.35,1.46
548.exchange2_r,1,region_13,124496160,124480080,0.96,0.96,0.01
548.exchange2_r,1,region_14,117829680,117702720,1.02,1.02,0.11
548.exchange2_r,1,region_15,112880400,112496880,1.06,1.07,0.34
548.exchange2_r,1,region_16,118746240,118577760,1.01,1.01,0.14
548.exchange2_r,1,region_17,121355280,121292640,0.99,0.99,0.05
548.exchange2_r,1,region_18,119863680,119779440,1.00,1.00,0.07
548.exchange2_r,1,region_19,76457520,74742240,1.57,1.61,2.24
548.exchange2_r,1,average,113431920,113062067,1.07,1.08,0.38

549.fotonik3d_r,1,region_1,545329680,545180160,0.22,0.22,0.03
549.fotonik3d_r,1,region_2,498990480,498840960,0.24,0.24,0.03
549.fotonik3d_r,1,region_3,510273360,510170640,0.24,0.24,0.02
549.fotonik3d_r,1,region_4,546668640,546631440,0.22,0.22,0.01
549.fotonik3d_r,1,region_5,543939120,543894960,0.22,0.22,0.01
549.fotonik3d_r,1,region_6,555198960,555172080,0.22,0.22,0.00
549.fotonik3d_r,1,region_7,526749120,526670880,0.23,0.23,0.01
549.fotonik3d_r,1,region_8,569977440,569949600,0.21,0.21,0.00
549.fotonik3d_r,1,region_9,540986160,540934800,0.22,0.22,0.01
549.fotonik3d_r,1,region_10,636739440,636698640,0.19,0.19,0.01
549.fotonik3d_r,1,region_11,548123760,548065680,0.22,0.22,0.01
549.fotonik3d_r,1,region_12,594324240,594293040,0.20,0.20,0.01
549.fotonik3d_r,1,region_13,667726320,667673520,0.18,0.18,0.01
549.fotonik3d_r,1,region_14,662879520,662829360,0.18,0.18,0.01
549.fotonik3d_r,1,region_15,504542880,504419040,0.24,0.24,0.02
549.fotonik3d_r,1,region_16,606384000,606351120,0.20,0.20,0.01
549.fotonik3d_r,1,region_17,8441040,8442480,0.86,0.86,-0.02
549.fotonik3d_r,1,region_18,558070320,558042480,0.22,0.22,0.00
549.fotonik3d_r,1,region_19,626125200,626089200,0.19,0.19,0.01
549.fotonik3d_r,1,region_20,517509840,517420080,0.23,0.23,0.02
549.fotonik3d_r,1,region_21,542498160,542345280,0.22,0.22,0.03
549.fotonik3d_r,1,region_22,537703200,537635520,0.22,0.22,0.01
549.fotonik3d_r,1,region_23,555638640,555611520,0.22,0.22,0.00
549.fotonik3d_r,1,region_24,658195440,658147440,0.18,0.18,0.01
549.fotonik3d_r,1,region_25,524421600,524268960,0.23,0.23,0.03
549.fotonik3d_r,1,average,543497462,543431155,0.24,0.24,0.01

554.roms_r,1,region_1,148130160,144867120,0.81,0.83,2.20
554.roms_r,1,region_2,206454240,205681440,0.58,0.58,0.37
554.roms_r,1,region_3,394602720,394599360,0.30,0.30,0.00
554.roms_r,1,region_4,395151600,395150400,0.30,0.30,0.00
554.roms_r,1,region_5,300264240,300254160,0.40,0.40,0.00
554.roms_r,1,region_6,266336640,266336400,0.45,0.45,0.00
554.roms_r,1,region_7,232054080,231799920,0.52,0.52,0.11
554.roms_r,1,region_8,298125120,298119360,0.40,0.40,0.00
554.roms_r,1,region_9,280491840,279450960,0.43,0.43,0.37
554.roms_r,1,region_10,284188560,283945200,0.42,0.42,0.09
554.roms_r,1,region_11,270155280,269989920,0.44,0.44,0.06
554.roms_r,1,region_12,281077680,280797120,0.43,0.43,0.10
554.roms_r,1,region_13,350874720,350854320,0.34,0.34,0.01
554.roms_r,1,region_14,366294720,366285120,0.33,0.33,0.00
554.roms_r,1,region_15,214348080,213911280,0.56,0.56,0.20
554.roms_r,1,region_16,193326000,193023120,0.62,0.62,0.16
554.roms_r,1,region_17,343004400,342997200,0.35,0.35,0.00
554.roms_r,1,region_18,110224320,105601680,1.09,1.14,4.19
554.roms_r,1,region_19,270349440,270348480,0.44,0.44,0.00
554.roms_r,1,region_20,407289120,407285760,0.29,0.29,0.00
554.roms_r,1,region_21,266730480,266607600,0.45,0.45,0.05
554.roms_r,1,region_22,192911760,191764800,0.62,0.63,0.59
554.roms_r,1,region_23,320870640,320632560,0.37,0.37,0.07
554.roms_r,1,region_24,224156400,223902720,0.54,0.54,0.11
554.roms_r,1,average,275725510,275175250,0.48,0.48,0.58

557.xz_r,1,region_1,147132480,146317920,0.82,0.82,0.55
557.xz_r,1,region_2,159233760,158300880,0.75,0.76,0.59
557.xz_r,1,region_3,86906160,85415040,1.38,1.40,1.72
557.xz_r,1,region_4,144035280,143198160,0.83,0.84,0.58
557.xz_r,1,region_5,208683360,208501200,0.58,0.58,0.09
557.xz_r,1,region_6,164466240,163558080,0.73,0.73,0.55
557.xz_r,1,region_7,111673920,111004320,1.07,1.08,0.60
557.xz_r,1,region_8,158643600,157716960,0.76,0.76,0.58
557.xz_r,1,region_9,163822560,162893040,0.73,0.74,0.57
557.xz_r,1,region_10,142819200,141990000,0.84,0.85,0.58
557.xz_r,1,region_11,159396960,158415600,0.75,0.76,0.62
557.xz_r,1,region_12,112699440,111722640,1.06,1.07,0.87
557.xz_r,1,region_13,161003040,160035360,0.75,0.75,0.60
557.xz_r,1,region_14,168046320,167113200,0.71,0.72,0.56
557.xz_r,1,region_15,101538960,95458320,1.18,1.26,5.99
557.xz_r,1,region_16,157566720,156619200,0.76,0.77,0.60
557.xz_r,1,region_17,141661200,141107280,0.85,0.85,0.39
557.xz_r,1,region_18,149135520,148292880,0.80,0.81,0.57
557.xz_r,1,region_19,159825600,158837520,0.75,0.76,0.62
557.xz_r,1,region_20,161539680,160626000,0.74,0.75,0.57
557.xz_r,1,region_21,165336480,164396880,0.73,0.73,0.57
557.xz_r,1,region_22,113816400,113181360,1.05,1.06,0.56
557.xz_r,1,region_23,166516320,165578640,0.72,0.72,0.56
557.xz_r,1,region_24,142418160,141504000,0.84,0.85,0.64
557.xz_r,1,region_25,158041920,157108080,0.76,0.76,0.59
557.xz_r,1,region_26,161361120,160424160,0.74,0.75,0.58
557.xz_r,1,region_27,158866320,157876080,0.76,0.76,0.62
557.xz_r,1,region_28,184969440,183720960,0.65,0.65,0.67
557.xz_r,1,region_29,156357600,155478960,0.77,0.77,0.56
557.xz_r,1,region_30,180033600,179166240,0.67,0.67,0.48
557.xz_r,1,average,151584912,150518632,0.82,0.83,0.79

557.xz_r,2,region_1,93618720,92417280,1.28,1.30,1.28
557.xz_r,2,region_2,143223840,142538160,0.84,0.84,0.48
557.xz_r,2,region_3,88132800,87392640,1.36,1.37,0.84
557.xz_r,2,region_4,69923520,69923760,1.72,1.72,-0.00
557.xz_r,2,region_5,87265200,86109840,1.38,1.39,1.32
557.xz_r,2,region_6,84174000,82888320,1.43,1.45,1.53
557.xz_r,2,region_7,108604080,107497200,1.10,1.12,1.02
557.xz_r,2,region_8,80149440,79313520,1.50,1.51,1.04
557.xz_r,2,region_9,86645520,85182000,1.38,1.41,1.69
557.xz_r,2,region_10,76409280,74785200,1.57,1.60,2.13
557.xz_r,2,region_11,93917520,92975520,1.28,1.29,1.00
557.xz_r,2,region_12,87328800,86136480,1.37,1.39,1.37
557.xz_r,2,region_13,80324640,78894720,1.49,1.52,1.78
557.xz_r,2,region_14,88490400,86918880,1.36,1.38,1.78
557.xz_r,2,region_15,81261360,80752080,1.48,1.49,0.63
557.xz_r,2,region_16,121632720,120551520,0.99,1.00,0.89
557.xz_r,2,region_17,90552000,89832240,1.33,1.34,0.79
557.xz_r,2,region_18,76160880,75518400,1.58,1.59,0.84
557.xz_r,2,region_19,89509440,88203120,1.34,1.36,1.46
557.xz_r,2,region_20,88982400,88475760,1.35,1.36,0.57
557.xz_r,2,average,90815328,89815332,1.36,1.37,1.18

557.xz_r,3,region_1,175555920,174611040,0.68,0.69,0.54
557.xz_r,3,region_2,95167920,93992400,1.26,1.28,1.24
557.xz_r,3,region_3,99724080,98624400,1.20,1.22,1.10
557.xz_r,3,region_4,85867200,84147840,1.40,1.43,2.00
557.xz_r,3,region_5,111644400,110628480,1.07,1.08,0.91
557.xz_r,3,region_6,115462320,114468480,1.04,1.05,0.86
557.xz_r,3,region_7,136517760,135720480,0.88,0.88,0.58
557.xz_r,3,region_8,99048720,98771520,1.21,1.21,0.28
557.xz_r,3,region_9,95323680,94264800,1.26,1.27,1.11
557.xz_r,3,region_10,80251440,78594240,1.50,1.53,2.07
557.xz_r,3,region_11,101745120,101468640,1.18,1.18,0.27
557.xz_r,3,region_12,115033200,113998320,1.04,1.05,0.90
557.xz_r,3,region_13,100270080,95680560,1.20,1.25,4.58
557.xz_r,3,region_14,91954560,90746880,1.30,1.32,1.31
557.xz_r,3,region_15,103999200,103952160,1.15,1.15,0.05
557.xz_r,3,region_16,69959520,69959280,1.72,1.72,0.00
557.xz_r,3,region_17,125513040,124478400,0.96,0.96,0.82
557.xz_r,3,region_18,87567600,86387280,1.37,1.39,1.35
557.xz_r,3,region_19,98766480,97685760,1.21,1.23,1.09
557.xz_r,3,region_20,123773040,122730960,0.97,0.98,0.84
557.xz_r,3,region_21,132855840,131858640,0.90,0.91,0.75
557.xz_r,3,region_22,105744000,104573040,1.13,1.15,1.11
557.xz_r,3,region_23,88396560,87427440,1.36,1.37,1.10
557.xz_r,3,average,106093117,104990045,1.17,1.19,1.13

600.perlbench_s,1,region_1,76344240,75900960,1.57,1.58,0.58
600.perlbench_s,1,region_2,120268080,119886960,1.00,1.00,0.32
600.perlbench_s,1,region_3,128182320,127822800,0.94,0.94,0.28
600.perlbench_s,1,region_4,132636000,132243120,0.90,0.91,0.30
600.perlbench_s,1,region_5,76460880,76022640,1.57,1.58,0.57
600.perlbench_s,1,region_6,97642800,97211760,1.23,1.23,0.44
600.perlbench_s,1,region_7,77400480,76901280,1.55,1.56,0.64
600.perlbench_s,1,region_8,94790640,94374480,1.27,1.27,0.44
600.perlbench_s,1,region_9,71433360,71202000,1.02,1.02,0.32
600.perlbench_s,1,region_10,75119280,74621040,1.60,1.61,0.66
600.perlbench_s,1,region_11,1597200,1598160,0.68,0.68,-0.06
600.perlbench_s,1,region_12,86025360,85669920,1.39,1.40,0.41
600.perlbench_s,1,region_13,72450240,72110880,1.66,1.66,0.47
600.perlbench_s,1,region_14,93187920,92758080,1.29,1.29,0.46
600.perlbench_s,1,region_15,91233360,90933120,1.06,1.07,0.33
600.perlbench_s,1,region_16,88569840,88163520,1.35,1.36,0.46
600.perlbench_s,1,region_17,87601200,85219920,1.37,1.41,2.72
600.perlbench_s,1,region_18,81497280,81250320,0.94,0.95,0.30
600.perlbench_s,1,region_19,114078000,113706720,1.05,1.06,0.33
600.perlbench_s,1,region_20,77322000,76834800,1.55,1.56,0.63
600.perlbench_s,1,average,87192024,86721624,1.25,1.26,0.53

600.perlbench_s,2,region_1,103105680,102865440,1.16,1.17,0.23
600.perlbench_s,2,region_2,234474720,233358240,0.51,0.51,0.48
600.perlbench_s,2,region_3,103084560,102844800,1.16,1.17,0.23
600.perlbench_s,2,region_4,110053440,109350480,1.09,1.10,0.64
600.perlbench_s,2,region_5,110109840,110109600,1.09,1.09,0.00
600.perlbench_s,2,region_6,116959920,116722080,1.03,1.03,0.20
600.perlbench_s,2,region_7,112549920,112327920,1.07,1.07,0.20
600.perlbench_s,2,region_8,103110000,102869760,1.16,1.17,0.23
600.perlbench_s,2,region_9,66639840,45411840,1.80,2.64,31.85
600.perlbench_s,2,region_10,198467040,197353200,0.60,0.61,0.56
600.perlbench_s,2,region_11,143086560,142544400,0.84,0.84,0.38
600.perlbench_s,2,average,127421956,125068887,1.05,1.13,3.50

600.perlbench_s,3,region_1,107575200,107294400,1.12,1.12,0.26
600.perlbench_s,3,region_2,106241520,95662560,1.13,1.25,9.96
600.perlbench_s,3,region_3,113605920,113384160,1.06,1.06,0.20
600.perlbench_s,3,region_4,167769840,167464080,0.72,0.72,0.18
600.perlbench_s,3,region_5,107592480,107310240,1.12,1.12,0.26
600.perlbench_s,3,region_6,117126240,116900400,1.02,1.03,0.19
600.perlbench_s,3,region_7,108195840,107913360,1.11,1.11,0.26
600.perlbench_s,3,region_8,107984640,107717280,1.11,1.11,0.25
600.perlbench_s,3,average,117011460,115455810,1.05,1.06,1.45

602.gcc_s,1,region_1,376667760,376507920,0.32,0.32,0.04
602.gcc_s,1,region_2,130408800,128063760,0.92,0.94,1.80
602.gcc_s,1,region_3,801820560,801813840,0.15,0.15,0.00
602.gcc_s,1,region_4,657050400,656938320,0.18,0.18,0.02
602.gcc_s,1,region_5,148253040,147512880,0.81,0.81,0.50
602.gcc_s,1,region_6,330690000,330372240,0.36,0.36,0.10
602.gcc_s,1,region_7,130564080,130327680,0.81,0.81,0.18
602.gcc_s,1,region_8,155365440,155068560,0.77,0.77,0.19
602.gcc_s,1,region_9,152009760,150798240,0.79,0.80,0.80
602.gcc_s,1,region_10,158425920,158052480,0.76,0.76,0.24
602.gcc_s,1,region_11,358096320,357964320,0.34,0.34,0.04
602.gcc_s,1,region_12,150646800,150024720,0.80,0.80,0.41
602.gcc_s,1,region_13,143152320,142822080,0.84,0.84,0.23
602.gcc_s,1,region_14,398934480,396818160,0.30,0.30,0.53
602.gcc_s,1,region_15,782119440,782115120,0.15,0.15,0.00
602.gcc_s,1,region_16,381378720,381287760,0.31,0.31,0.02
602.gcc_s,1,region_17,193961760,193889520,0.62,0.62,0.04
602.gcc_s,1,region_18,1118803440,1118795040,0.11,0.11,0.00
602.gcc_s,1,average,364908280,364398480,0.52,0.52,0.34

